Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?
17650,Southern Power Co,58711,Lost Hills/Blackwell,CA,Kern,BLKW,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,12.0,12.0,12.0,4,2015,,Y,,,,,,,,16.2,,Y,,,,
17650,Southern Power Co,58711,Lost Hills/Blackwell,CA,Kern,LTHL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,21.3,21.3,4,2015,,Y,,,,,,,,27.3,,Y,,,,
17650,Southern Power Co,58713,North Star Solar,CA,Fresno,NSTR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,62.5,61.6,61.6,6,2015,,Y,,,,,,,,73,,Y,,,,
58489,OCI Solar Power,58716,"OCI Alamo 2, LLC",TX,Bexar,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.4,4.4,4.4,3,2014,,,Y,,,,,,,5.4,Y,,,,,
56769,Consolidated Edison Development Inc.,58717,"OCI Alamo 4, LLC",TX,Kinney,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,39.6,39.6,39.6,8,2014,,,Y,,,,,,,49,Y,,,,,
58654,Orion Solar I LLC,58718,Orion Solar I,CA,Kern,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,12.0,12.0,12.0,4,2014,,Y,,,,,,,,15.7,Y,,,,,
58655,"Orion Solar II, LLC",58721,Orion Solar II,CA,Kern,ORION,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,8.0,8.0,8.0,6,2014,,Y,,,,,,,,10.5,Y,,,,,
60006,"Charlotte Solar, LLC (NC)",58722,Charlotte Solar,NC,Rutherford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2015,,,,Y,,,,,,6.6,Y,,,,,
59859,Elliana Solar LLC,58725,Elliana Solar,NC,Alamance,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2015,,,,Y,,,,,,15,Y,,,,,
60007,Flash Solar LLC,58726,Flash Solar,NC,Catawba,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2015,,,,Y,,,,,,6.4,Y,,,,,
59852,Angel Solar LLC,58731,Angel Solar,NC,Catawba,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,6.4,Y,,,,,
60005,Buddy Solar LLC,58735,Buddy Solar,NC,Rowan,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,4.0,4.0,11,2015,,,,Y,,,,,,4.7,Y,,,,,
58661,"Sustainable Power Group, LLC",58748,North Bay Solar 1,CA,Solano,NBWT,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,8,2013,,Y,,,,,,,,1.1,Y,,,,,
57365,Consolidated Edison Solutions Inc,58749,Tihonet Solar,MA,Plymouth,TSMA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,5,2014,,,,Y,,,,,,1.4,Y,,,,,
58661,"Sustainable Power Group, LLC",58750,Lancaster Dry Farm Ranch B,CA,Los Angeles,LDFRB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2014,,Y,,N,,,,,,5.9,Y,,,,,
58661,"Sustainable Power Group, LLC",58751,Rodeo Solar C2,CA,Los Angeles,RSC2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,5,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58752,Rodeo Solar D2,CA,Los Angeles,RSD2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,5,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58753,Summer Solar A2,CA,Los Angeles,SSA2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,6,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58754,Summer Solar B2,CA,Los Angeles,SSB2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,6,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58755,Summer Solar C2,CA,Los Angeles,SSC2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,6,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58756,Summer Solar D2,CA,Los Angeles,SSD2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58757,Summer North Solar,CA,Los Angeles,UE2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58757,Summer North Solar,CA,Los Angeles,UF2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2014,,,,Y,,,,,,2.8,Y,,,,,
58661,"Sustainable Power Group, LLC",58757,Summer North Solar,CA,Los Angeles,UG2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58757,Summer North Solar,CA,Los Angeles,UH2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2014,,,,Y,,,,,,2.1,Y,,,,,
58661,"Sustainable Power Group, LLC",58761,Expressway Solar A,CA,San Bernardino,EXSA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2014,,,,Y,,,,,,2.7,Y,,,,,
58661,"Sustainable Power Group, LLC",58762,Expressway Solar B,CA,San Bernardino,EXSB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2014,,,,Y,,,,,,2.4,Y,,,,,
58661,"Sustainable Power Group, LLC",58763,Expressway Solar C2,CA,San Bernardino,EXSC2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,11,2014,,,,Y,,,,,,2.1,Y,,,,,
58596,Hanwha Q CELLS USA,58770,Maywood Photovoltaic Project,IN,Marion,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,8.0,8.0,8.0,3,2014,,,,Y,,,,,,10.5,Y,,,,,
58677,CD US Solar MT1 LLC,58785,Brentwood Solar,NY,Suffolk,BRT1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2011,,,,Y,,,,,,1,Y,,,,,
58677,CD US Solar MT1 LLC,58786,Deer Park,NY,Suffolk,DRP1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2012,,,,Y,,,,,,3,Y,,,,,
58677,CD US Solar MT1 LLC,58787,Dennison,NY,Suffolk,DNN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,4,2011,,,,Y,,,,,,2.2,Y,,,,,
58677,CD US Solar MT1 LLC,58788,North County,NY,Suffolk,NRT1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,4,2011,,,,Y,,,,,,1,Y,,,,,
58677,CD US Solar MT1 LLC,58789,Riverhead,NY,Suffolk,RVH1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2011,,,,Y,,,,,,1.5,Y,,,,,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,9,2012,,,,Y,,,,,,2.8,Y,,,,,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,,,,Y,,,,,,1.4,Y,,,,,
58682,WR-TGC Solar Generation IV LLC,58793,JMB Mcguire-Dix-Lakehurst Solar Project,NJ,Burlington,UCIV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,11.4,11.4,11.4,10,2013,,,,Y,,,,,,12.3,Y,,,,,
58681,MSM Solar LLC,58794,Storrie Lake Solar Project,NM,San Miguel,MSMPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.5,1.5,5,2014,,,,Y,,,,,,1.9,Y,,,,,
58661,"Sustainable Power Group, LLC",58795,"Hobart Solar, LLC",IN,Lake,HS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2012,,,,Y,,,,,,1.3,Y,,,,,
58661,"Sustainable Power Group, LLC",58796,"Waterloo Solar, LLC",IN,DeKalb,WS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,1,2012,,,,Y,,,,,,1.3,Y,,,,,
58661,"Sustainable Power Group, LLC",58797,"Valparaiso Solar, LLC",IN,Porter,VS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,,,Y,,,,,,1.3,Y,,,,,
58661,"Sustainable Power Group, LLC",58798,"AC Criminal Courts Complex SPE2, LLC",NJ,Atlantic,ACCCC,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.3,1.3,1.3,12,2012,,,,Y,,,,,,1.5,Y,,,,,
58466,SunEnergy1,58799,Pamlico Partners Solar,NC,Beaufort,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,N,,Y,,,,,,7,Y,,,,,
58694,"Argand Energy Solutions, LLC",58801,"Arba Solar, LLC",NC,Greene,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,6,2014,,,,Y,,,,,,0.5,Y,,,,,
58694,"Argand Energy Solutions, LLC",58801,"Arba Solar, LLC",NC,Greene,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,6,2014,,,,Y,,,,,,0.6,Y,,,,,
58694,"Argand Energy Solutions, LLC",58801,"Arba Solar, LLC",NC,Greene,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,6,2014,,,,Y,,,,,,0.6,Y,,,,,
58694,"Argand Energy Solutions, LLC",58801,"Arba Solar, LLC",NC,Greene,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,6,2014,,,,Y,,,,,,0.6,Y,,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,0.6,Y,,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,0.6,Y,,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,0.6,Y,,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,0.7,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV10,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV9,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58806,Albemarle Solar Center LLC,NC,Lenoir,ASC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,6.6,Y,,,,,
59389,"Boseman Center Solar, LLC",58807,Boseman Solar Center LLC,NC,Nash,BSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,N,,Y,,,,,,6.4,Y,,,,,
59391,"Flemming Solar Center, LLC",58808,Flemming Solar Center LLC,NC,Pitt,FSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,6.4,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58809,Littlefield Solar Center LLC,NC,Pitt,LSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,6.4,Y,,,,,
59390,"Rams Horn Solar Center, LLC",58810,Rams Horn Solar Center LLC,NC,Pitt,RHSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,6.4,Y,,,,,
59392,"Upchurch Solar Center, LLC",58812,Upchurch Solar Center LLC,NC,Wilson,USC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,6.4,Y,,,,,
58696,Ignite Solar Holdings LLC,58814,Shasta Solar Farm,CA,Shasta,GENA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2014,,Y,,,,,,,,2.2,Y,,,,,
58696,Ignite Solar Holdings LLC,58814,Shasta Solar Farm,CA,Shasta,GENB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2014,,Y,,,,,,,,2.2,Y,,,,,
58699,Millville City Sewer Auth WTP,58822,Millville City Sewer Auth WTP,NJ,Cumberland,U1BB,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,3,2013,,,,Y,,,,,,1,Y,,,,,
58699,Millville City Sewer Auth WTP,58822,Millville City Sewer Auth WTP,NJ,Cumberland,U2DB,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.5,0.5,0.5,3,2013,,,,Y,,,,,,0.5,Y,,,,,
59380,"Enel Green Power NA, Inc.",58824,Sheldon Solar,VT,Franklin,I402,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.3,2.3,2.3,9,2013,,,,Y,,,,,,2.5,Y,,,,,
58703,Apple One LLC,58828,Apple One,NC,Catawba,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2015,,,,Y,,,,,,6.4,Y,,,,,
58661,"Sustainable Power Group, LLC",58831,Redcrest Solar Farm,CA,Kern,PV-1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,16.6,16.6,16.6,10,2015,,Y,,,,,,,,20.9,,Y,,,,
58705,Washington Gas Energy Systems,58832,Cogenra - TEP,AZ,Pima,CTEP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,0.7,7,2014,N,Y,,,N,,,,,1,Y,,,,,
59146,Red Horse 2,58833,Red Horse 2,AZ,Cochise,RH2S,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,51.0,51.0,51.0,8,2015,,Y,,,,,,,,75.9,Y,,,,,
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2013,,,,Y,,,,,,0.6,Y,,,,,
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.3,0.3,0.3,12,2013,,,,Y,,,,,,0.4,Y,,,,,
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2013,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV9,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,0.6,Y,,,,,
58711,"Gato Montes Solar, LLC",58842,"Gato Montes Solar, LLC",AZ,Pima,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2012,,,,Y,,,,,,6.1,,,,,Y,
58712,"Bethel Price Solar, LLC",58843,"Bethel Price Solar, LLC",NC,Pitt,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,Y,,,,,,,,7,Y,,,,,
58713,"Dogwood Solar, LLC",58844,"Dogwood Solar, LLC",NC,Halifax,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,11,2014,,Y,,,,,,,,27.8,Y,,,,,
58714,"Washington Airport Solar, LLC",58845,Washington Airport Solar LLC,NC,Beaufort,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,2,2014,,,,Y,,,,,,7,Y,,,,,
58715,"Washington Millfield Solar, LLC",58846,"Washington Millfield Solar, LLC",NC,Beaufort,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,7,Y,,,,,
58716,"Windsor Cooper Hill Solar, LLC",58847,"Windsor Cooper HIill Solar, LLC",NC,Bertie,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,8,2015,,Y,,,,,,,,7,Y,,,,,
58724,Castalia Solar LLC,58849,Castalia Solar,NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2014,,,,Y,,,,,,2.7,Y,,,,,
58726,Oakboro Farm LLC,58851,Oakboro Farm,NC,Scotland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2014,,,,Y,,,,,,6.4,Y,,,,,
58728,McKenzie Farm LLC,58853,McKenzie Farm,NC,Columbus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,7.1,Y,,,,,
58729,Nash 58 Farm LLC,58854,Nash 58 Farm,NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,6.5,Y,,,,,
58730,Nash 64 Farm LLC,58855,Nash 64 Farm,NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,8,2014,,,,Y,,,,,,6.3,Y,,,,,
58732,Pate Farm LLC,58856,Pate Farm,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,6.5,Y,,,,,
58740,Erwin Farm LLC,58859,Erwin Farm,NC,Harnett,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2014,,,,Y,,,,,,5.1,Y,,,,,
58738,Sigmon Catawba Farm LLC,58861,Sigmon Catawba Farm,NC,Catawba,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,6,2014,,,,Y,,,,,,6.4,Y,,,,,
58736,Wagstaff Farm LLC,58862,Wagstaff Farm 1,NC,Person,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,6.5,Y,,,,,
58735,Waco Farm LLC,58863,Waco Farm,NC,Cleveland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,6.5,Y,,,,,
58734,Sunfish Farm LLC,58864,Sunfish Farm,NC,Wake,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,6.4,Y,,,,,
58743,Garrell Solar Farm LLC,58866,Garrell Solar Farm,NC,Columbus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,5.2,Y,,,,,
58744,Angier Farm LLC,58867,Angier Farm,NC,Harnett,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,5.7,Y,,,,,
58745,Blandenboro Farm LLC,58868,Bladenboro Farm,NC,Bladen,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2013,,,,Y,,,,,,5,Y,,,,,
58750,"Berkley East Solar, LLC",58871,Berkley East Solar LLC,MA,Bristol,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,2.9,2.9,7,2013,,,,Y,,,,,,3.8,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58874,Dement Farm LLC,NC,Vance,DF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,8,2013,,,,Y,,,,,,6.5,Y,,,,,
15477,Public Service Elec & Gas Co,58877,Kinsley Landfill Solar,NJ,Gloucester,KINS,OP,Solar Photovoltaic,PV,Electric Utility,1,8.6,8.6,8.6,1,2015,,,,Y,,,,,,11.2,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58879,Duplin Solar LLC,NC,Duplin,DF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2013,,,,Y,,,,,,6.5,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58880,North Carolina Solar III LLC,NC,Scotland,NCIII,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4.9,4.9,12,2013,,,,Y,,,,,,6.4,Y,,,,,
58753,Sunlight General Morris Solar LLC,58881,County College of Morris,NJ,Morris,PV01,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.9,2.9,2.9,11,2013,,,,Y,,,,,,3.4,Y,,,,,
58754,Sunlight General Mercer Solar LLC,58882,Mercer County Community College,NJ,Mercer,PV01,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,7.5,7.5,7.5,9,2013,,,,Y,,,,,,8.3,Y,,,,,
58759,Perpetual Energy Systems,58889,ASTI,CA,Sonoma,ASTI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,2,2009,,,,Y,,,,,,1.2,Y,,,,,
58759,Perpetual Energy Systems,58890,Beringer,CA,Sonoma,BERI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.1,0.6,1,2009,,,,Y,,,,,,1.3,Y,,,,,
58764,"Origis Energy USA, Inc",58892,Camilla Solar Plant,GA,Mitchell,CMLA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,16.0,16.0,17.6,11,2013,,,,Y,,,,,,20.3,Y,,,,,
58764,"Origis Energy USA, Inc",58893,Camp Solar Plant,GA,Meriwether,CAMP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.4,2.4,2.6,12,2013,,,,Y,,,,,,3.2,Y,,,,,
58769,Sunlight General Somerset Solar LLC,58896,Patriots Stadium,NJ,Somerset,PV01,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,9,2013,,,,Y,,,,,,1,Y,,,,,
