Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Net Capacity Under STC (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?
58427,Centinela Solar Energy LLC,58430,Centinela Solar Energy,CA,Imperial,CSE3,OP,PV,IPP Non-CHP,2,34.2,33.4,33.4,10,2013,,Y,,,,,,,,49.7,Y,,,,,
58427,Centinela Solar Energy LLC,58430,Centinela Solar Energy,CA,Imperial,CSE4,OP,PV,IPP Non-CHP,2,34.2,33.4,33.4,12,2013,,Y,,,,,,,,49.8,Y,,,,,
58428,UT West Tennessee Solar Farm,58431,West Tennessee Solar Farm,TN,Haywood,SNVA,OP,PV,IPP Non-CHP,2,4.2,4.2,4.2,4,2012,,,Y,,,,,,,5,Y,,,,,
58438,Sunstream Energy LLC,58443,Martin Limestone Solar Array,PA,Lancaster,GEN1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,,,Y,,,,,,1.1,Y,,,,,
58440,CD US Solar MT 2 LLC,58445,Arrache 4006,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,8,2013,,Y,,,,,,,,1.3,Y,,,,,
58440,CD US Solar MT 2 LLC,58445,Arrache 4006,CA,Los Angeles,2,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,8,2013,,Y,,,,,,,,1.3,Y,,,,,
58440,CD US Solar MT 2 LLC,58446,Arrache 4013,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,8,2013,,Y,,,,,,,,2,Y,,,,,
58440,CD US Solar MT 2 LLC,58447,Arrache 8083,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,9,2013,,Y,,,,,,,,2,Y,,,,,
58440,CD US Solar MT 2 LLC,58447,Arrache 8083,CA,Los Angeles,2,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,9,2013,,Y,,,,,,,,2,Y,,,,,
58440,CD US Solar MT 2 LLC,58447,Arrache 8083,CA,Los Angeles,3,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,9,2013,,Y,,,,,,,,1.4,Y,,,,,
58440,CD US Solar MT 2 LLC,58448,Nunn,CA,San Bernardino,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2013,,Y,,,,,,,,1.4,Y,,,,,
58440,CD US Solar MT 2 LLC,58450,Vinam,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,7,2013,,Y,,,,,,,,2,Y,,,,,
58440,CD US Solar MT 2 LLC,58451,Ma,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2013,,Y,,,,,,,,2,Y,,,,,
58440,CD US Solar MT 2 LLC,58452,Horn,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2013,,Y,,,,,,,,2,Y,,,,,
58440,CD US Solar MT 2 LLC,58454,Watts 3115,CA,San Bernardino,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,8,2013,,Y,,,,,,,,2,Y,,,,,
58440,CD US Solar MT 2 LLC,58454,Watts 3115,CA,San Bernardino,2,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2013,,Y,,,,,,,,0.7,Y,,,,,
58440,CD US Solar MT 2 LLC,59178,Franklin 1,MA,Norfolk,KRS04,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,11,2013,,,,Y,,,,,,3.6,Y,,,,,
58440,CD US Solar MT 2 LLC,59179,Franklin 2,MA,Norfolk,KRS05,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2013,,,,Y,,,,,,4.8,Y,,,,,
58440,CD US Solar MT 2 LLC,59394,Grafton Solar,MA,Worcester,KRS03,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2013,,,,Y,,,,,,1.7,Y,,,,,
58442,Dixon Dairy Road,58453,Dixon Dairy Road Solar,NC,Cleveland,1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2011,,,,Y,,,,,,5,Y,,,,,
58452,SMECO Solar LLC,58463,Herbert Farm Solar,MD,Charles,1,OP,PV,Electric Utility,1,5.5,5.5,5.5,11,2012,,,,Y,,,,,,7,Y,,,,,
58464,City of Las Vegas,58477,Las Vegas WPCF Solar Plant,NV,Clark,1,OP,PV,IPP Non-CHP,2,3.3,3.3,3.3,5,2013,,Y,,,,,,,,3.5,Y,,,,,
58465,"Green States Energy, Inc.",58479,SEV NM Phase 2,NM,Chaves,NMP2,OP,PV,IPP Non-CHP,2,2.0,1.4,1.1,6,2013,,,,Y,,,,,,2.5,Y,,,,,
58465,"Green States Energy, Inc.",58576,GSE NM1,NM,Chaves,NMP1,OP,PV,IPP Non-CHP,2,2.3,1.7,1.3,5,2011,,,,Y,,,,,,2.9,Y,,,,,
58466,SunEnergy1,58480,Plymouth Solar LLC,NC,Washington,1,OP,PV,IPP Non-CHP,2,5.0,5.0,3.0,9,2012,,,,Y,,,,,,6.5,Y,,,,,
58466,SunEnergy1,58799,Pamlico Partners Solar,NC,Beaufort,1,OP,PV,IPP Non-CHP,2,5.0,5.5,5.5,12,2013,,Y,,Y,,,,,,7,Y,,,,,
58467,"SSA Solar of CO 1, LLC",58481,CSU Pueblo,CO,Pueblo,CSU1,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,12,2008,,Y,,Y,,,,,,1.2,Y,,,,,
58468,Dominion Renewable Energy,58482,Azalea Solar,GA,Washington,1,OP,PV,IPP Non-CHP,2,7.7,7.7,7.7,12,2013,,,,Y,,,,,,9.7,,,,,,Y
58468,Dominion Renewable Energy,58552,Indy Solar I,IN,Marion,1,OP,PV,IPP Non-CHP,2,10.0,10.1,10.1,12,2013,,,,Y,,,,,,13.9,Y,,,,,N
58468,Dominion Renewable Energy,58553,Indy Solar III,IN,Marion,1,OP,PV,IPP Non-CHP,2,8.6,8.6,8.6,12,2013,,,,Y,,,,,,11.9,Y,,,,,Y
58468,Dominion Renewable Energy,58554,Somers Solar Center,CT,Tolland,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,N,7.4,Y,,,,,N
58468,Dominion Renewable Energy,58556,Indy Solar II,IN,Marion,1,OP,PV,IPP Non-CHP,2,10.1,10.1,10.1,12,2013,,,,Y,,,,,,13.9,Y,,,,,N
58469,Tinton Falls Solar,58483,Tinton Falls Solar Farm,NJ,Monmouth,UNIT1,OP,PV,IPP Non-CHP,2,16.0,16.0,11.0,11,2012,,,,Y,,,,,,19,Y,,,,,
58471,"SDD Solar Project 4, LLC",58485,Upson Rocky Creek Solar Plant,GA,Upson,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2012,,,,Y,,,,,,1,Y,,,,,
58473,"NVT LICENSES, LLC",58486,"Picture Rocks Solar, LLC",AZ,Pima,1,OP,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2012,,Y,,,,,,,,25.3,Y,,,,,
58473,"NVT LICENSES, LLC",58487,Granville Solar PV Power Project,NC,Granville,1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,10,2012,,Y,,,,,,,,3,Y,,,,,
58473,"NVT LICENSES, LLC",58488,"Bryan Solar, LLC",TX,Presidio,1,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,6,2013,,Y,,,,,,,,12.1,Y,,,,,
58473,"NVT LICENSES, LLC",58489,Apex Solar PV Power Project,NV,Clark,1,OP,PV,IPP Non-CHP,2,20.0,20.0,20.0,7,2012,,Y,,,,,,,,24.9,Y,,,,,
58473,"NVT LICENSES, LLC",58490,Spectrum Solar PV Power Project,NV,Clark,1,OP,PV,IPP Non-CHP,2,30.0,30.0,30.0,9,2013,,Y,,,,,,,,37.6,Y,,,,,
58477,"O2energies, Inc.",58491,"Sandy Cross Solar, LLC",NC,Nash,SANDY,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,5,2012,,,,Y,,,,,,1.5,Y,,,,,
58477,"O2energies, Inc.",58492,"Ararat Rock Solar, LLC",NC,Surry,ARARR,OP,PV,IPP Non-CHP,2,3.5,3.5,3.5,9,2012,,,,Y,,,,,,4.5,Y,,,,,
58477,"O2energies, Inc.",58493,"Progress Solar 1, LLC",NC,Franklin,PRO1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,10,2012,,,,Y,,,,,,4.5,Y,,,,,
58477,"O2energies, Inc.",58494,"Progress Solar II, LLC",NC,Robeson,PROG2,OP,PV,IPP Non-CHP,2,3.5,3.5,3.5,11,2012,,,,Y,,,,,,4.5,Y,,,,,
58477,"O2energies, Inc.",58495,"Progress Solar III, LLC",NC,Robeson,PROG3,OP,PV,IPP Non-CHP,2,3.5,3.5,3.5,11,2012,,,,Y,,,,,,4.5,Y,,,,,
58480,"RE Rio Grande, LLC",58500,Rio Grande Solar,CA,Kern,RIO,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,Y,,,,,,,,5,Y,,,,,
58481,RE Gillespie 1 LLC,58501,Gillespie 1,AZ,Maricopa,GILL1,OP,PV,IPP Non-CHP,2,15.0,15.0,15.0,12,2013,,Y,,,,,,,,20.2,Y,,,,,
58485,"Rutgers, The State University of NJ",58504,Livingston Solar Farm,NJ,Middlesex,LVSF,OP,PV,Commercial Non-CHP,4,1.2,1.2,1.0,5,2009,,,,Y,,,,,,1.4,Y,,,,,
58485,"Rutgers, The State University of NJ",58505,Livingston Solar Canopies,NJ,Middlesex,LVSC,OP,PV,Commercial Non-CHP,4,6.6,6.4,3.2,1,2013,,,,Y,,,,,,8,Y,,,,,
58486,Chuckawalla Solar LLC,58506,Chuckawalla Solar,CA,Riverside,0937,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,6,2012,,,,Y,,,,,,4.4,Y,,,,,
58489,OCI Solar Power,58512,Cornerstone Power Vineland I LLC,NJ,Cumberland,PV1,OP,PV,IPP Non-CHP,2,3.1,3.1,3.1,2,2012,,Y,,,,,,,,3.7,Y,,,,,
58489,OCI Solar Power,58536,Cornerstone Power Holmdel LLC,NJ,Monmouth,1,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,5,2013,,Y,Y,,,,,,,3.7,Y,,,,,
58489,OCI Solar Power,58537,OCI Alamo Solar I,TX,Bexar,1,OP,PV,IPP Non-CHP,2,40.7,40.7,40.7,12,2013,,Y,Y,,,,,,,49.5,Y,,,,,
58490,Ironwood Solar LLC,58513,Ironwood Solar LLC,CA,Riverside,0937,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,4,2012,,,,Y,,,,,,4.6,Y,,,,,
58491,"Constellation NewEnergy, Inc",58516,Union HS at Casa Grande,AZ,Pinal,PV1,OP,PV,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,,,,Y,,,,,,2.1,Y,,,,,
58491,"Constellation NewEnergy, Inc",58517,Vista Grande HS at Casa Grande,AZ,Pinal,PV1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,12,2012,,,,Y,,,,,,1.8,Y,,,,,
58491,"Constellation NewEnergy, Inc",58550,Owens Corning at Bethlehem,NY,Albany,PV1,OP,PV,IPP Non-CHP,2,2.7,2.7,2.7,10,2013,,,,Y,,,,,,2.3,Y,,,,,
58492,Chattanooga Metropolitan Airport,58515,Chattanooga Metropolitan Airport Solar,TN,Hamilton,GEN1,OP,PV,Commercial Non-CHP,4,1.0,0.7,0.3,12,2011,,,,Y,,,,,,1,Y,,,,,
58492,Chattanooga Metropolitan Airport,58515,Chattanooga Metropolitan Airport Solar,TN,Hamilton,GEN2,OP,PV,Commercial Non-CHP,4,1.1,0.8,0.3,6,2013,,,,Y,,,,,,1.1,Y,,,,,
58495,"Syncarpha Alethea I, LLC",58519,Alethea I,NJ,Burlington,1,OP,PV,IPP Non-CHP,2,2.8,2.8,2.8,11,2011,,,,Y,,,,,,3,Y,,,,,
58499,NRSF OPCO LLC,58524,Neuse River Solar Farm,NC,Wake,1,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,12,2011,Y,,,N,,,,,,1.3,Y,,,,,
58500,City of Hayward,58525,City of Hayward WWTP,CA,Alameda,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2010,,,,Y,,,,,,1.2,Y,,,,,
58501,Five Crowns Inc,58527,Crown Cooling Facility,CA,Imperial,1,OP,PV,Industrial Non-CHP,6,1.0,1.0,1.0,12,2011,,,,Y,,,,,,1.2,Y,,,,,
58504,"North Carolina Solar II, LLC",58531,North Carolina Solar Bethea I,NC,Scotland,P22A,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,2,2013,,,,Y,,,,,,1.2,Y,,,,,
58504,"North Carolina Solar II, LLC",58531,North Carolina Solar Bethea I,NC,Scotland,P22B,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,4,2012,,,,Y,,,,,,1.2,Y,,,,,
58504,"North Carolina Solar II, LLC",58532,North Carolina Solar Bethea II,NC,Scotland,P22C,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,2,2013,,,,Y,,,,,,1.2,Y,,,,,
58504,"North Carolina Solar II, LLC",58532,North Carolina Solar Bethea II,NC,Scotland,P22D,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,2,2013,,,,Y,,,,,,1.2,Y,,,,,
58505,"North Carolina Solar I, LLC",58529,Progress Manis I,NC,Scotland,P11A,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,4,2012,,,,Y,,,,,,1.2,Y,,,,,
58505,"North Carolina Solar I, LLC",58529,Progress Manis I,NC,Scotland,P11B,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,4,2012,,,,Y,,,,,,1.2,Y,,,,,
58505,"North Carolina Solar I, LLC",58530,Progress Jones I,NC,Scotland,P11C,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,4,2012,,,,Y,,,,,,1.2,Y,,,,,
58505,"North Carolina Solar I, LLC",58530,Progress Jones I,NC,Scotland,P11D,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,4,2012,,,,Y,,,,,,1.2,Y,,,,,
58506,Westford Solar Park,58534,Westford Solar Park,MA,Middlesex,1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,4,2012,,,,Y,,,,,,4.5,Y,,,,,
58507,Solar Star Arizona III LLC,58539,Lake Pleasant WTP,AZ,Maricopa,1,OP,PV,Commercial Non-CHP,4,6.5,1.6,0.9,12,2012,,Y,,,,,,,,7.6,Y,,,,,
58508,Carolina Solar Energy II LLC,58538,PCSP3 Airport,NC,Person,3,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,9,2012,,,,Y,,,,,,3,Y,,,,,
58509,"Affordable Solar Silver City, LLC",58540,Silver City WWTP PV Project,NM,Grant,PV-1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2013,,,,Y,,,,,,1.1,Y,,,,,
58511,SunGen Sharon 1 LLC,58541,SunGen Sharon 1 LLC,VT,Windsor,1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,8,2012,,,,Y,,,,,,3.5,Y,,,,,
58514,"Gilbert Solar Facility I, LLC",58543,"Gilbert Solar Facility I, LLC",AZ,Maricopa,1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,10,2011,,Y,,N,,,,,,2.2,Y,,,,,
58519,Clean Energy Collective LLC,58547,SMPA Solar 1,CO,Montrose,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,,,Y,,,,,,2.4,Y,,,,,
58537,Fresh Air Energy IV LLC,58578,Sonora 1,CA,Tuolumne,SON1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,Y,,,,,,,,1.9,Y,,,,,
58540,California PV Energy LLC,58581,Oltmans SCE at Champagne,CA,San Bernardino,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2013,,,,Y,,,,,,1.4,Y,,,,,
58540,California PV Energy LLC,58582,Oltmans SCE at Jurupa,CA,San Bernardino,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,,Y,,,,,,2,Y,,,,,
58541,"Forbes Street Solar, LLC",58583,Forbes Street Solar,RI,Providence,FSS1,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2013,,,,Y,,,,,,3.7,Y,,,,,
58542,Trustees of Princeton University,58584,Princeton University Cogeneration,NJ,Mercer,PV1,OP,PV,Commercial CHP,5,4.5,4.5,4.5,10,2012,,Y,,,,,,,,5.3,Y,,,,,
58544,Sierra Nevada Brewing Co,58585,Sierra Nevada Brewing Co,CA,Butte,SOLR,OP,PV,Industrial CHP,7,1.7,1.4,0.9,9,2007,,Y,,Y,,,,,,2,Y,,,,,
58549,County of Alameda GSA,58625,Santa Rita Jail,CA,Alameda,SRJPV,OP,PV,IPP Non-CHP,2,0.8,0.7,0.5,9,2001,,,Y,Y,,,,,,0.8,Y,,,,,
58570,CF Gainesville Owner One LLC,58618,Butler Plaza,FL,Alachua,1,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,12,2010,,,,Y,,,,,,1.6,Y,,,,,
58575,"Sol Orchard Imperial 1, LLC",58621,Sol Orchard El Centro PV,CA,Imperial,ECPV,OP,PV,IPP Non-CHP,2,20.0,20.0,20.0,10,2013,,Y,,,,,,,,25.2,Y,,,,,
58578,PPS Berkshire Solar LLC,58624,Berkshire 1,MA,Berkshire,BER1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,12,2011,,Y,,Y,,,,,,2,Y,,,,,
58580,Simon Solar Farm LLC,58628,Simon Solar Farm LLC,GA,Walton,SRSSF,OP,PV,IPP Non-CHP,2,30.0,30.0,30.0,11,2013,,,,Y,,,,,,38.6,Y,,,,,
58590,SEDC Jersey Gardens Owner LLC,58653,Jersey Gardens Phase 1,NJ,Union,1,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,12,2011,,,,Y,,,,,,2,Y,,,,,
58591,CF Jersey Gardens Owner Two LLC,58654,Jersey Gardens Phase 2,NJ,Union,1,OP,PV,IPP Non-CHP,2,2.3,2.3,2.3,2,2012,,,,Y,,,,,,2.8,Y,,,,,
58594,Rockford Solar Partners,58643,Rockford Solar Farm,IL,Winnebago,1,OP,PV,IPP Non-CHP,2,2.6,2.6,2.6,10,2012,,,,Y,,,,,,3.1,Y,,,,,
58610,"Celina Solar Project #1, LLC",58665,"Celina Solar Project #1, LLC",OH,Mercer,CSP1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2012,,,,Y,,,,,,5,Y,,,,,
58611,Forest City Sustainable Resources Pearl City LLC,58676,Pearl City Peninsula Solar Park,HI,Honolulu,PCPPV,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2012,,,,Y,,,,,,1.2,Y,,,,,
58611,Forest City Sustainable Resources Pearl City LLC,58684,Kapolei Solar Energy Park,HI,Honolulu,KSEPV,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,2,2012,,,,Y,,,,,,1.2,Y,,,,,
58621,"SSA Solar of NM, LLC",58689,Blue Sky One,NM,Taos,1,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,10,2012,,,,Y,,,,,,1.5,Y,,,,,
58622,Costco Wholesale,58698,Mira Loma,CA,Riverside,D960,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,11,2011,,,,Y,,,,,,3.4,Y,,,,,
58622,Costco Wholesale,58698,Mira Loma,CA,Riverside,D9611,OP,PV,Commercial Non-CHP,4,1.5,1.5,1.5,11,2011,,,,Y,,,,,,3.4,Y,,,,,
58622,Costco Wholesale,58698,Mira Loma,CA,Riverside,D9612,OP,PV,Commercial Non-CHP,4,0.5,0.5,0.5,11,2011,,,,Y,,,,,,3.4,Y,,,,,
58629,TIG Sun Energy I LLC,58700,Colleton Solar Farm,SC,Colleton,CS300,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2013,,Y,,Y,,,,,,3,Y,,,,,
58639,Axio Green LLC,58702,Axio Green LLC,MA,Franklin,1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2012,,N,,Y,,,,,,2,Y,,,,,
58649,Solar Star Arizona II LLC,58708,Phoenix Airport East Economy Lot,AZ,Maricopa,PAEEL,OP,PV,Commercial Non-CHP,4,1.1,1.0,1.0,12,2012,,,,Y,,,,,,5.4,Y,,,,,
58649,Solar Star Arizona II LLC,58709,Phoenix Airport Rental Car Center,AZ,Maricopa,PARCC,OP,PV,Commercial Non-CHP,4,1.6,1.4,1.4,12,2012,,,,Y,,,,,,5.4,Y,,,,,
58661,sPower,57827,Dinuba Wastewater Treatment Plant,CA,Tulare,DSPV,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,11,2011,,,,Y,,,,,,1.2,Y,,,,,
58661,sPower,58232,Tahquitz High School,CA,Riverside,TAHQ,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,9,2012,,,,Y,,,,,,1.1,Y,,,,,
58661,sPower,58244,West Valley High School Solar,CA,Riverside,WEST,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,9,2012,,,,Y,,,,,,0.9,Y,,,,,
58661,sPower,58609,Industry Solar Power Generation Station 1 LLC,CA,San Bernardino,ISP1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,Y,,,,,,,,1.9,Y,,,,,
58661,sPower,58610,Navajo Solar Power Generation Station 1 LLC,CA,San Bernardino,NSP1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,Y,,,,,,,,1.9,Y,,,,,
58661,sPower,58611,Powhatan Solar Power Generation Station 1 LLC,CA,San Bernardino,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,Y,,,,,,,,1.9,Y,,,,,
58661,sPower,58612,Otoe Solar Power Generation Station 1 LL,CA,San Bernardino,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,,Y,,,,,,1.9,Y,,,,,
58661,sPower,58748,North Bay Solar 1,CA,Solano,NBWT,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,8,2013,,Y,,,,,,,,1.1,Y,,,,,
58661,sPower,58795,"Hobart Solar, LLC",IN,Lake,HS,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2012,,,,Y,,,,,,1.3,Y,,,,,
58661,sPower,58796,"Waterloo Solar, LLC",IN,DeKalb,WS,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,1,2012,,,,Y,,,,,,1.3,Y,,,,,
58661,sPower,58797,"Valparaiso Solar, LLC",IN,Porter,VS,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,,,Y,,,,,,1.3,Y,,,,,
58661,sPower,58798,"AC Criminal Courts Complex SPE2, LLC",NJ,Atlantic,ACCCC,OP,PV,Commercial Non-CHP,4,1.3,1.3,1.3,12,2012,,,,Y,,,,,,1.5,Y,,,,,
58661,sPower,58917,Tioga Solar Morris County 1 LLC,NJ,Morris,MMIR,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,2,2011,,,,Y,,,,,,1.6,Y,,,,,
58677,CD US Solar MT1 LLC,58785,Brentwood Solar,NY,Suffolk,BRT1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2011,,,,Y,,,,,,1,Y,,,,,
58677,CD US Solar MT1 LLC,58786,Deer Park,NY,Suffolk,DRP1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2012,,,,Y,,,,,,3,Y,,,,,
58677,CD US Solar MT1 LLC,58787,Dennison,NY,Suffolk,DNN1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,4,2011,,,,Y,,,,,,2.2,Y,,,,,
58677,CD US Solar MT1 LLC,58788,North County,NY,Suffolk,NRT1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,4,2011,,,,Y,,,,,,1,Y,,,,,
58677,CD US Solar MT1 LLC,58789,Riverhead,NY,Suffolk,RVH1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2011,,,,Y,,,,,,1.5,Y,,,,,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,9,2012,,,,Y,,,,,,2.8,Y,,,,,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN2,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,,,,Y,,,,,,1.4,Y,,,,,
58677,CD US Solar MT1 LLC,59390,True North,MA,Essex,TNE1,OP,PV,IPP Non-CHP,2,4.8,4.8,4.8,8,2012,,,,Y,,,,,,5.7,Y,,,,,
58682,WR-TGC Solar Generation IV LLC,58793,JMB Mcguire-Dix-Lakehurst Solar Project,NJ,Burlington,UCIV,OP,PV,IPP Non-CHP,2,11.4,11.4,11.4,10,2013,,,,Y,,,,,,12.3,Y,,,,,
58682,WR-TGC Solar Generation IV LLC,59043,West Davisville Solar,RI,Washington,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2013,,,,Y,,,,,,2.4,Y,,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV1,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,2.2,Y,N,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV2,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,2.2,Y,,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV3,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,2.2,Y,,,,,
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV4,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,2.2,Y,,,,,
58699,Millville City Sewer Auth WTP,58822,Millville City Sewer Auth WTP,NJ,Cumberland,U1BB,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,3,2013,,,,Y,,,,,,1,Y,,,,,
58699,Millville City Sewer Auth WTP,58822,Millville City Sewer Auth WTP,NJ,Cumberland,U2DB,OP,PV,Commercial Non-CHP,4,0.5,0.5,0.5,3,2013,,,,Y,,,,,,0.5,Y,,,,,
58711,"Gato Montes Solar, LLC",58842,"Gato Montes Solar, LLC",AZ,Pima,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2012,,,,Y,,,,,,6.1,,,,,Y,
58715,"Washington Millfield Solar, LLC",58846,"Washington Millfield Solar, LLC",NC,Beaufort,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,7,Y,,,,,
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV1,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2013,,,,Y,,,,,,0.6,Y,,,,,
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV2,OP,PV,IPP Non-CHP,2,0.3,0.3,0.3,12,2013,,,,Y,,,,,,0.4,Y,,,,,
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV3,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2013,,,,Y,,,,,,0.6,Y,,,,,
