Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
3989,City of Colorado Springs - (CO),492,Martin Drake,CO,El Paso,7,OP,Conventional Steam Coal,ST,Electric Utility,1,132.0,131,131,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
3989,City of Colorado Springs - (CO),493,George Birdsall,CO,El Paso,1,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,17.3,16,16,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,16,16,14,14,6H,1H,Y,Y,,
3989,City of Colorado Springs - (CO),493,George Birdsall,CO,El Paso,2,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,18.8,16,16,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,16,16,14,14,6H,1H,Y,Y,,
3989,City of Colorado Springs - (CO),493,George Birdsall,CO,El Paso,3,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,23.5,23,23,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,23,23,21,21,6H,1H,Y,Y,,
189,PowerSouth Energy Cooperative,533,McWilliams,AL,Covington,4,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,107.0,108,116,NG,DFO,Y,N,,,,,,,Y,Y,109,109,109,109,1H,1H,N,,,
22350,Devon Power LLC,544,Devon Station,CT,New Haven,11,OP,Petroleum Liquids,GT,IPP Non-CHP,2,51.0,29.3,38.8,KER,NG,Y,N,,,,,,,Y,Y,29.3,38.8,29.3,38.8,1H,1H,N,,,
22350,Devon Power LLC,544,Devon Station,CT,New Haven,12,OP,Petroleum Liquids,GT,IPP Non-CHP,2,51.0,29.2,38.4,KER,NG,Y,N,,,,,,,Y,Y,29.2,38.4,29.2,38.4,1H,1H,N,,,
22350,Devon Power LLC,544,Devon Station,CT,New Haven,13,OP,Petroleum Liquids,GT,IPP Non-CHP,2,51.0,29.9,38.9,KER,NG,Y,N,,,,,,,Y,Y,29.9,38.9,29.9,38.9,1H,1H,N,,,
22350,Devon Power LLC,544,Devon Station,CT,New Haven,14,OP,Petroleum Liquids,GT,IPP Non-CHP,2,51.0,29.7,40.3,KER,NG,Y,N,,,,,,,Y,Y,29.7,40.3,29.7,40.3,1H,1H,N,,,
22380,NRG Montville Operations Inc,546,Montville Station,CT,New London,5,OP,Petroleum Liquids,ST,IPP Non-CHP,2,75.0,81,83,RFO,NG,Y,Y,RFO,NG,,,,,Y,Y,81,81,81,81,6H,6H,Y,Y,,
12490,Middletown Power LLC,562,Middletown,CT,Middlesex,2,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,113.6,117,120,NG,RFO,Y,Y,RFO,NG,,,,,Y,Y,117,120,117,120,6H,6H,Y,Y,,
12490,Middletown Power LLC,562,Middletown,CT,Middlesex,3,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,239.4,236,245,NG,RFO,Y,Y,RFO,NG,,,,,Y,Y,236,245,236,245,6H,6H,Y,Y,,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,1,OP,Conventional Steam Coal,ST,Electric Utility,1,464.5,440,443,BIT,NG,Y,Y,BIT,NG,LFG,,,,N,, , , , ,,,,,,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,2,OP,Conventional Steam Coal,ST,Electric Utility,1,464.5,456,456,BIT,NG,Y,Y,BIT,NG,LFG,,,,N,, , , , ,,,,,,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,B,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,129.8,128,130,NG,DFO,Y,N,,,,,,,Y,Y,128,130,128,130,6H,6H,Y,Y,Y,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,B1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,167,170,NG,DFO,Y,N,,,,,,,Y,Y,167,170,167,170,6H,6H,Y,Y,Y,
15452,PSEG Power Connecticut LLC,568,Bridgeport Station,CT,Fairfield,3,OP,Conventional Steam Coal,ST,IPP Non-CHP,2,400.0,383.4,385,SUB,RFO,Y,Y,SUB,RFO,,,,,N,, , , , ,,,,,,
2548,City of Burlington Electric - (VT),589,J C McNeil,VT,Chittenden,1,OP,Wood/Wood Waste Biomass,ST,Electric Utility,1,59.5,52,54,WDS,NG,Y,Y,WDS,NG,DFO,,,,Y,Y,52,54,15,15,1H,1H,Y,,,Y
56609,Calpine Mid-Atlantic Generation LLC,593,Edge Moor,DE,New Castle,3,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,75.0,86,86,NG,RFO,Y,Y,NG,RFO,DFO,,,,Y,Y,86,86,86,0,6H,UNK,N,,,
56609,Calpine Mid-Atlantic Generation LLC,593,Edge Moor,DE,New Castle,4,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,176.8,174,174,NG,RFO,Y,Y,NG,RFO,DFO,,,,Y,Y,174,174,174,0,6H,UNK,N,,,
56609,Calpine Mid-Atlantic Generation LLC,593,Edge Moor,DE,New Castle,5,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,446.0,450,450,NG,RFO,Y,Y,RFO,NG,DFO,,,,Y,Y,450,230,450,450,6H,6H,N,,,
54899,NAES Corporation - (DE),599,McKee Run,DE,Kent,1,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,18.8,17.1,17.7,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,17,17,17,17,1H,1H,Y,,,Y
54899,NAES Corporation - (DE),599,McKee Run,DE,Kent,2,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,18.8,17.4,18.2,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,17,17,17,17,1H,1H,Y,,,Y
54899,NAES Corporation - (DE),599,McKee Run,DE,Kent,3,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,113.6,103.2,104.5,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,102,102,102,102,1H,1H,Y,,,Y
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,1,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,129.1,93,114,NG,DFO,Y,N,,,,,,,Y,Y,108,120,108,120,1H,1H,Y,Y,,
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,2,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,129.1,93,114,NG,DFO,Y,N,,,,,,,Y,Y,108,120,108,120,1H,1H,Y,Y,,
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,3,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,58.9,47,60,NG,DFO,Y,N,,,,,,,Y,Y,46.7,62,46.7,54,1H,1H,Y,Y,Y,
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,4,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,58.9,47,60,NG,DFO,Y,N,,,,,,,Y,Y,46.7,62,46.7,54,1H,1H,Y,Y,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,500.0,1210,1355,NG,DFO,Y,N,,,,,,,Y,Y,279,489,227,321,6H,6H,Y,,Y,
6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,CT1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,188.2,182,200,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,148,161,154,167,1H,,Y,Y,,
6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,CT2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,188.2,182,200,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,148,161,154,167,1H,,Y,Y,Y,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,34.2,35,40,NG,DFO,Y,N,,,,,,,Y,Y,35,29,35,29,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,4GT1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,185.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,185,158,185,156,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,4GT2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,185.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,185,158,185,156,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,34.2,35,40,NG,DFO,Y,N,,,,,,,Y,Y,35,29,35,29,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,5GT1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,185.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,185,158,185,156,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,5GT2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,185.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,185,158,185,156,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6A,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,223,NG,DFO,Y,N,,,,,,,Y,Y,234,226,234,237,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6B,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,223,NG,DFO,Y,N,,,,,,,Y,Y,234,226,234,237,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6C,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,223,NG,DFO,Y,N,,,,,,,Y,Y,237,226,234,237,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,ST4,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,151.2,442,485,NG,DFO,Y,N,,,,,,,Y,Y,430,130,430,128,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,ST5,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,151.2,442,485,NG,DFO,Y,N,,,,,,,Y,Y,429,130,429,128,1H,1H,N,,,
6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,5A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,296.0,1260,1370,NG,DFO,Y,N,,,,,,,Y,Y,276,306,258,285,6H,6H,Y,,Y,
6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,5B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,296.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,276,306,258,285,6H,6H,Y,,Y,
6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,5C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,296.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,276,306,258,285,6H,6H,Y,,Y,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,500.0,1212,1344,NG,DFO,Y,N,,,,,,,Y,Y,249,489,227,321,6H,6H,Y,,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CA,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,472.0,1148,1178,NG,DFO,Y,N,,,,,,,Y,Y,451,467,333,359,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTA,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,160,173,165,178,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTB,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,160,173,165,178,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTC,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,160,173,165,178,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTD,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188.0, , ,NG,DFO,Y,N,,,,,,,Y,Y,160,173,165,178,1H,6H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",624,Avon Park,FL,Highlands,P1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,33.7,24,25,NG,DFO,Y,N,,,,,,,Y,Y,24,35,24,35,1H,1H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,33.7,20,20,NG,DFO,Y,N,,,,,,,Y,Y,20,20,20,20,1H,1H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,33.7,25,25,NG,DFO,Y,N,,,,,,,Y,Y,25,25,25,25,1H,1H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,42.9,31,36,NG,DFO,Y,N,,,,,,,Y,Y,30,36,30,36,1H,1H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,42.9,31,35,NG,DFO,Y,N,,,,,,,Y,Y,30,35,30,35,1H,1H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4AGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,183,183,NG,DFO,Y,N,,,,,,,Y,Y,173,201,173,201,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4BGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,180,180,NG,DFO,Y,N,,,,,,,Y,Y,175,203,175,203,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4CGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,187,187,NG,DFO,Y,N,,,,,,,Y,Y,172,201,172,201,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4DGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,184,184,NG,DFO,Y,N,,,,,,,Y,Y,172,201,172,201,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,421.2,386,386,NG,DFO,Y,N,,,,,,,Y,Y,382,429,382,429,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,P2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,55.4,42,57,NG,DFO,Y,N,,,,,,,Y,Y,43,57,43,57,6H,6H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,P4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,55.4,47,61,NG,DFO,Y,N,,,,,,,Y,Y,49,61,49,61,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",638,Suwannee River,FL,Suwannee,P1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,61.2,49,67,NG,DFO,Y,N,,,,,,,Y,Y,52,67,52,67,1H,1H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",638,Suwannee River,FL,Suwannee,P3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,61.2,50,67,NG,DFO,Y,N,,,,,,,Y,Y,52,67,52,67,1H,1H,Y,Y,Y,
7801,Gulf Power Co,641,Crist,FL,Escambia,4,OP,Conventional Steam Coal,ST,Electric Utility,1,93.7,75,75,BIT,NG,Y,Y,NG,BIT,,,,,N,, , , , ,,,,,,
7801,Gulf Power Co,641,Crist,FL,Escambia,5,OP,Conventional Steam Coal,ST,Electric Utility,1,93.7,75,75,BIT,NG,Y,Y,NG,BIT,,,,,N,, , , , ,,,,,,
7801,Gulf Power Co,641,Crist,FL,Escambia,6,OP,Conventional Steam Coal,ST,Electric Utility,1,369.7,299,299,BIT,NG,Y,Y,NG,BIT,,,,,N,, , , , ,,,,,,
7801,Gulf Power Co,641,Crist,FL,Escambia,7,OP,Conventional Steam Coal,ST,Electric Utility,1,578.0,475,475,BIT,NG,Y,Y,NG,BIT,,,,,N,, , , , ,,,,,,
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,GT4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,62.0,56,61,NG,DFO,N,N,,,,,,,Y,Y,56,61,56,61,1H,1H,Y,,Y,
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST1,OP,Conventional Steam Coal,ST,Electric Utility,1,445.5,385,395,BIT,NG,Y,Y,NG,,,,,,N,, , , , ,,,,,,
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST2,OP,Conventional Steam Coal,ST,Electric Utility,1,445.5,385,395,BIT,NG,Y,Y,NG,,,,,,N,, , , , ,,,,,,
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST3,OP,Conventional Steam Coal,ST,Electric Utility,1,445.5,395,400,BIT,NG,Y,Y,NG,,,,,,N,, , , , ,,,,,,
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST4,OP,Conventional Steam Coal,ST,Electric Utility,1,486.0,437,442,BIT,NG,Y,Y,NG,,,,,,N,, , , , ,,,,,,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,1,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,75.0,75,75,NG,RFO,Y,Y,NG,RFO,,,,,Y,Y,75,75,75,75,6H,1H,Y,Y,Y,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,GT1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,24.6,17.5,20,NG,DFO,Y,N,,,,,,,Y,Y,17.5,20,17.5,20,1H,1H,Y,Y,,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,GT2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,24.6,17.5,20,NG,DFO,Y,N,,,,,,,Y,Y,17.5,20,17.5,20,1H,1H,Y,Y,,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,GT3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,96.1,75,81,NG,DFO,Y,N,,,,,,,Y,Y,75,81,75,81,1H,1H,Y,Y,,
6909,Gainesville Regional Utilities,664,John R Kelly,FL,Alachua,8,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,50.0,37,37,NG,DFO,Y,N,,,,,,,Y,Y,37,37,37,37,1H,1H,Y,Y,Y,
6909,Gainesville Regional Utilities,664,John R Kelly,FL,Alachua,CT04,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,96.1,75,81,NG,DFO,Y,N,,,,,,,Y,Y,75,81,75,81,1H,1H,Y,Y,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,13,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,1.8,1.8,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,14,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,1.8,1.8,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,15,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,1.8,1.8,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,16,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,1.8,1.8,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,17,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,1.8,1.8,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,19,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,8.8,8,8,NG,DFO,Y,N,,,,,,,Y,Y,8,8,8,8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,2,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,1.8,1.8,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,20,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.4,6,6,NG,DFO,Y,N,,,,,,,Y,Y,6,6,6,6,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,21,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.4,6,6,NG,DFO,Y,N,,,,,,,Y,Y,6,6,6,6,,,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,3,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,1.8,1.8,NG,DFO,N,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,,,Y,,Y,
9617,JEA,666,J D Kennedy,FL,Duval,GT37,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,185.0,158.6,191.2,NG,DFO,Y,N,,,,,,,Y,Y,150,185.9,178.6,191.2,72H,1H,Y,,Y,
9617,JEA,666,J D Kennedy,FL,Duval,GT38,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,185.0,158.6,191.2,NG,DFO,Y,N,,,,,,,Y,Y,150,185.9,178.6,191.2,72H,1H,Y,,Y,
9617,JEA,667,Northside Generating Station,FL,Duval,1,OP,Conventional Steam Coal,ST,Electric Utility,1,297.5,293,293,BIT,PC,Y,Y,BIT,PC,NG,,,,N,, , , , ,,,,,,
9617,JEA,667,Northside Generating Station,FL,Duval,2,OP,Conventional Steam Coal,ST,Electric Utility,1,297.5,293,293,BIT,PC,Y,Y,BIT,PC,NG,,,,N,, , , , ,,,,,,
9617,JEA,667,Northside Generating Station,FL,Duval,ST3,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,563.7,524,524,NG,RFO,Y,Y,NG,RFO,,,,,Y,Y,524,524,524,524,1H,1H,N,,,
10620,City of Lake Worth - (FL),673,Tom G Smith,FL,Palm Beach,GT2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,21.4,21,23,NG,DFO,Y,N,,,,,,,Y,Y,19,19,19,19,6H,1H,N,,,
10620,City of Lake Worth - (FL),673,Tom G Smith,FL,Palm Beach,S3,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,26.5,22,24,NG,RFO,Y,N,,,,,,,Y,Y,26,26,26,26,6H,6H,Y,,Y,
10620,City of Lake Worth - (FL),673,Tom G Smith,FL,Palm Beach,S5,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,10.0,9,9,NG,DFO,Y,N,,,,,,,Y,Y,10,10,10,10,6H,6H,Y,,Y,
10623,City of Lakeland - (FL),675,Larsen Memorial,FL,Polk,2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,11.2,10,14,NG,DFO,Y,N,,,,,,,Y,Y,10,14,10,14,6H,6H,N,,,
10623,City of Lakeland - (FL),675,Larsen Memorial,FL,Polk,3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,11.2,9,13,NG,DFO,Y,N,,,,,,,Y,Y,9,13,9,13,6H,6H,N,,,
10623,City of Lakeland - (FL),675,Larsen Memorial,FL,Polk,8,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,86.2,76,93,NG,DFO,Y,N,,,,,,,Y,Y,73,90,76,93,1H,1H,Y,,Y,
10623,City of Lakeland - (FL),676,C D McIntosh Jr,FL,Polk,3,OP,Conventional Steam Coal,ST,Electric Utility,1,363.8,342,342,BIT,NG,Y,Y,BIT,NG,,,,,N,, , , , ,,,,,,
10623,City of Lakeland - (FL),676,C D McIntosh Jr,FL,Polk,GT1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,26.6,16,19,NG,DFO,Y,N,,,,,,,Y,Y,16,19,16,19,1H,1H,N,,,
10623,City of Lakeland - (FL),676,C D McIntosh Jr,FL,Polk,ST2,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,126.0,106,106,NG,RFO,Y,Y,NG,RFO,,,,,Y,Y,106,106,103,103,1H,1H,N,,,
14610,Orlando Utilities Comm,683,Indian River Plant,FL,Brevard,A,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,41.4,37,48,NG,DFO,Y,N,,,,,,,Y,Y,37,48,36,48,1H,1H,N,,,
14610,Orlando Utilities Comm,683,Indian River Plant,FL,Brevard,B,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,41.4,37,48,NG,DFO,Y,N,,,,,,,Y,Y,37,48,36,48,1H,1H,N,,,
