Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Cofire Fuels?,Switch Between Oil and Natural Gas?,Year,Technology,Turbines or Hydrokinetic Buoys,Multiple Fuels?
49845,"Equus Power I, L.P.,",56032.0,Equus Freeport Power,NY,Nassau,0001,GT,,W,X,X,,,60.0,0.9,47.9,49.2,28,N, , ,OP,X,6.0,2004.0, , ,N,IPP Non-CHP,2.0,X,NG,KER,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y,2015,Natural Gas Fired Combustion Turbine,,
49845,"Equus Power I, L.P.,",56032.0,Equus Freeport Power,NY,Nassau,001,GT,,W,X,X,,,60.0,0.9,48.1,49.7,28,N, , ,OP,X,6.0,2004.0, , ,N,IPP Non-CHP,2.0,X,NG,KER,,,,,,,,,N,N,0,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,Y,2015,Natural Gas Fired Combustion Turbine,,
49786,"Jamaica Bay Peaking Facility, LLC",56141.0,Jamaica Bay Peaking,NY,Queens,2,GT,,S,X,X,,,60.5,1,54.3,54.2,26,N, , ,OP,X,7.0,2003.0, , ,N,IPP Non-CHP,2.0,X,KER,,,,,,,,,,N,N,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Petroleum Liquids,,
49837,Pinelawn Power LLC,56188.0,Pinelawn Power LLC,NY,SUFFOLK,CTG,CT,CC1,W,X,Y,,,50.0,0.8,47,47,40,N, , ,OP,X,7.0,2005.0, , ,N,IPP Non-CHP,2.0,X,NG,KER,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y,2015,Natural Gas Fired Combined Cycle,,
49837,Pinelawn Power LLC,56188.0,Pinelawn Power LLC,NY,SUFFOLK,STG,CA,CC1,W,Y,X,,,32.0,0.8,27.5,30.1,5,N, , ,OP,X,10.0,2005.0, , ,N,IPP Non-CHP,2.0,X,NG,KER,,,,,,,,,N,N, ,12H,,,,,Y,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Natural Gas Fired Combined Cycle,,
15296,New York Power Authority,56196.0,500MW CC,NY,Queens,CA01,CA,CC1,S,N,X,,,188.0,1,161.7,176.7,1,N, , ,OP,X,12.0,2005.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,Y,2015,Natural Gas Fired Combined Cycle,,
15296,New York Power Authority,56196.0,500MW CC,NY,Queens,CT01,CT,CC1,S,X,N,,,170.0,1,146.2,159.8,1,N, , ,OP,X,12.0,2005.0, , ,N,Electric Utility,1.0,X,NG,KER,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,Y,2015,Natural Gas Fired Combined Cycle,,
15296,New York Power Authority,56196.0,500MW CC,NY,Queens,CT02,CT,CC1,S,X,N,,,170.0,1,146.2,159.8,1,N, , ,OP,X,12.0,2005.0, , ,N,Electric Utility,1.0,X,NG,KER,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,Y,2015,Natural Gas Fired Combined Cycle,,
49950,"Caithness Long Island, LLC",56234.0,Caithness Long Island Energy Center,NY,Suffolk,CT01,CT,CC01,S,X,N,,,196.2,0.95,179.9,232.9,125,Y,11,2015,OP,X,8.0,2009.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y,2015,Natural Gas Fired Combined Cycle,,
49950,"Caithness Long Island, LLC",56234.0,Caithness Long Island Energy Center,NY,Suffolk,ST01,CA,CC01,S,Y,X,,,152.7,0.95,137,153,80,N, , ,OP,X,8.0,2009.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y,2015,Natural Gas Fired Combined Cycle,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN1,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,11.0,2003.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN10,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,3.0,2013.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN11,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,3.0,2013.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN2,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,11.0,2003.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN3,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,11.0,2003.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN4,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,11.0,2003.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN5,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,5.0,2005.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN6,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,5.0,2005.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN7,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,5.0,2005.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN8,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.6,N, , ,OP,X,11.0,2010.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
17283,Seneca Energy II,56250.0,Ontario LFGTE,NY,Ontario,GEN9,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,3.0,2013.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
56480,Empire Generating Co  LLC,56259.0,Empire Generating Co  LLC,NY,Rensselaer,CT11,CT,CC1,S,X,N,,,179.0,0.85,155,190,90,N, , ,OP,X,9.0,2010.0, , ,Y,IPP CHP,3.0,T,NG,DFO,,,,,NG,DFO,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y,2015,Natural Gas Fired Combined Cycle,,
56480,Empire Generating Co  LLC,56259.0,Empire Generating Co  LLC,NY,Rensselaer,CT12,CT,CC1,S,X,N,,,179.0,0.85,155,190,90,N, , ,OP,X,9.0,2010.0, , ,Y,IPP CHP,3.0,T,NG,DFO,,,,,NG,DFO,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y,2015,Natural Gas Fired Combined Cycle,,
56480,Empire Generating Co  LLC,56259.0,Empire Generating Co  LLC,NY,Rensselaer,ST13,CA,CC1,S,Y,X,,,295.7,0.85,270,295.7,135,N, , ,OP,X,9.0,2010.0, , ,Y,IPP CHP,3.0,B,NG,DFO,,,,,NG,DFO,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,Y,2015,Natural Gas Fired Combined Cycle,,
54684,"Flat Rock Windpower, LLC",56290.0,Maple Ridge Wind Farm,NY,Lewis,1,WT,,J,X,X,,,137.0, ,137,137,1.1,N, , ,OP,X,12.0,2005.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,,83,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
54684,"Flat Rock Windpower, LLC",56290.0,Maple Ridge Wind Farm,NY,Lewis,1A,WT,,J,X,X,,,61.0, ,61,61,0.5,N, , ,OP,X,1.0,2006.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,,,37,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
54684,"Flat Rock Windpower, LLC",56290.0,Maple Ridge Wind Farm,NY,Lewis,2,WT,,J,X,X,,,33.0, ,33,33,0.3,N, , ,OP,X,6.0,2006.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,,,20,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
54684,"Flat Rock Windpower, LLC",56290.0,Maple Ridge Wind Farm,NY,Lewis,3,WT,,J,X,X,,,91.0, ,91,91,0.7,N, , ,OP,X,12.0,2006.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,,,55,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
50158,Innovative Energy Systems Inc,56323.0,Modern Innovative Energy LLC,NY,Niagara,GEN1,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,2.0,2006.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56323.0,Modern Innovative Energy LLC,NY,Niagara,GEN2,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,2.0,2006.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56323.0,Modern Innovative Energy LLC,NY,Niagara,GEN3,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,2.0,2006.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56323.0,Modern Innovative Energy LLC,NY,Niagara,GEN4,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,2.0,2006.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56324.0,Colonie LFGTE Facility,NY,Albany,GEN1,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,2.0,2006.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56324.0,Colonie LFGTE Facility,NY,Albany,GEN2,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,2.0,2006.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56324.0,Colonie LFGTE Facility,NY,Albany,GEN3,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,2.0,2006.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN1,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,8.0,2007.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN2,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,8.0,2007.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN3,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,8.0,2007.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN4,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,8.0,2007.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN5,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,8.0,2007.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN6,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,8.0,2007.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN7,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,10.0,2009.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
54842,WM Renewable Energy LLC,56526.0,Chaffee Gas Recovery,NY,Erie,GEN8,IC,,S,X,X,PTID 323603,PTID 323603,0.8,0.98,0.8,0.8,0.5,N, , ,OP,X,10.0,2009.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
59155,"First Wind O&M, LLC",56575.0,Steel Winds Wind Farm,NY,Erie,1,WT,,S,X,X,STEEL_WIND,323596,20.0, ,20,20,0,N, , ,OP,X,6.0,2007.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,,8,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
56215,E ON Climate Renewables N America LLC,56594.0,Munnsville Wind Farm LLC,NY,Madison,MU1,WT,,S,X,X,,,34.5, ,34.5,34.5,0,N, , ,OP,X,10.0,2007.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,,23,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
55868,Noble Wind Operations LLC,56618.0,Noble Clinton Windpark LLC,NY,Clinton,1,WT,,W,X,X,323605,323605,100.5, ,100.5,100.5,0,N, , ,OP,X,5.0,2008.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,67,,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Onshore Wind Turbine,,
55868,Noble Wind Operations LLC,56619.0,Noble Ellenburg Windpark LLC,NY,Clinton,1,WT,,W,X,X,323604,323604,81.0, ,81,81, ,N, , ,OP,X,5.0,2008.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,54,,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,2015,Onshore Wind Turbine,,
55868,Noble Wind Operations LLC,56620.0,Noble Bliss Windpark LLC,NY,Wyoming,1,WT,,W,X,X,323608,323608,100.5, ,100.5,100.5,0,N, , ,OP,X,5.0,2008.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,67,,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Onshore Wind Turbine,,
59155,"First Wind O&M, LLC",56633.0,Dutch Hill Wind Project,NY,Steuben,1,WT,,S,X,X,CANDIGU_WT_PWR,323617,37.5, ,37.5,37.5,0,N, , ,OP,X,1.0,2009.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,,,15,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
59155,"First Wind O&M, LLC",56634.0,Cohocton Wind Project,NY,Steuben,1,WT,,S,X,X,CANDIGU_WT_PWR,323617,87.5, ,87.5,87.5,0,N, , ,OP,X,1.0,2009.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,,35,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
55941,Northbrook Lyons Falls LLC,56703.0,Lyons Falls Hydroelectric,NY,LEWIS,1,HY,,S,X,X,,,1.0,0.99,1,1,0.1,N, , ,OP,X,12.0,1923.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Conventional Hydroelectric,,
55941,Northbrook Lyons Falls LLC,56703.0,Lyons Falls Hydroelectric,NY,LEWIS,6,HY,,S,X,X,,,1.2,0.99,1.2,1.2,0.1,N, , ,OP,X,4.0,1963.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Conventional Hydroelectric,,
55941,Northbrook Lyons Falls LLC,56703.0,Lyons Falls Hydroelectric,NY,LEWIS,7,HY,,S,X,X,,,1.2,0.99,1.2,1.2,0.1,N, , ,OP,X,5.0,1966.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Conventional Hydroelectric,,
55941,Northbrook Lyons Falls LLC,56703.0,Lyons Falls Hydroelectric,NY,LEWIS,8,HY,,S,X,X,,,1.2,0.99,1.2,1.2,0.1,N, , ,OP,X,3.0,1974.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
55941,Northbrook Lyons Falls LLC,56703.0,Lyons Falls Hydroelectric,NY,LEWIS,9,HY,,S,X,X,,,0.9,0.99,0.9,0.9,0.1,N, , ,OP,X,4.0,1971.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
55941,Northbrook Lyons Falls LLC,56704.0,Gouldtown,NY,Lewis,3,HY,,S,X,X,,,2.0,0.99,2,2,0.1,N, , ,OP,X,8.0,1953.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Conventional Hydroelectric,,
55941,Northbrook Lyons Falls LLC,56705.0,Kosterville,NY,Lewis,4,HY,,S,X,X,,,0.5,0.99,0.5,0.5,0.1,N, , ,OP,X,5.0,1955.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
55941,Northbrook Lyons Falls LLC,56705.0,Kosterville,NY,Lewis,5,HY,,S,X,X,,,0.5,0.99,0.5,0.5,0.1,N, , ,OP,X,10.0,1958.0, , ,N,IPP Non-CHP,2.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
56072,"Marble River, LLC",56857.0,Marble River Wind Farm,NY,Clinton,GEN1,WT,,S,X,X,,,215.0, ,215,215,1.5,N, , ,OP,X,11.0,2012.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,70,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Onshore Wind Turbine,,
55868,Noble Wind Operations LLC,56901.0,Noble Altona Windpark LLC,NY,Clinton,1,WT,,W,X,X,323606,323606,97.5, ,97.5,97.5,0,N, , ,OP,X,4.0,2009.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,65,,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2015,Onshore Wind Turbine,,
55868,Noble Wind Operations LLC,56902.0,Noble Wethersfield Windpark LLC,NY,Wyoming,1,WT,,W,X,X,323626,323626,126.0, ,126,126, ,N, , ,OP,X,4.0,2009.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,84,,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,2015,Onshore Wind Turbine,,
55868,Noble Wind Operations LLC,56904.0,Noble Chateaugay Windpark LLC,NY,Franklin,1,WT,,W,X,X,323614,323614,106.5, ,106.5,106.5, ,N, , ,OP,X,4.0,2009.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,71,,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,2015,Onshore Wind Turbine,,
5914,Erie Boulevard Hydropower LP,56936.0,Brookfield Power Glen Falls Hydro,NY,Warren,GEN1,HY,,S,X,X,,,2.4,0.8,2.3,2.4,1,N, , ,OP,X,1.0,1944.0, , ,N,Industrial Non-CHP,6.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
5914,Erie Boulevard Hydropower LP,56936.0,Brookfield Power Glen Falls Hydro,NY,Warren,GEN2,HY,,S,X,X,,,2.0,0.8,1.9,2,1,N, , ,OP,X,1.0,1957.0, , ,N,Industrial Non-CHP,6.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
5914,Erie Boulevard Hydropower LP,56936.0,Brookfield Power Glen Falls Hydro,NY,Warren,GEN3,HY,,S,X,X,,,2.2,0.8,2.1,2.2,1,N, , ,OP,X,1.0,1980.0, , ,N,Industrial Non-CHP,6.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
5914,Erie Boulevard Hydropower LP,56936.0,Brookfield Power Glen Falls Hydro,NY,Warren,GEN4,HY,,S,X,X,,,2.4,0.8,2.3,2.4,1,N, , ,OP,X,1.0,1980.0, , ,N,Industrial Non-CHP,6.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
5914,Erie Boulevard Hydropower LP,56936.0,Brookfield Power Glen Falls Hydro,NY,Warren,GEN5,HY,,S,X,X,,,2.8,0.8,2.7,2.8,1,N, , ,OP,X,1.0,1965.0, , ,N,Industrial Non-CHP,6.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Conventional Hydroelectric,,
49893,Invenergy Services LLC,56953.0,High Sheldon Wind Farm,NY,Wyoming,1,WT,,S,X,X,HISHELDN_WT_PWR,SHELDON 230KV SUBSTATION,112.0, ,112,112,0,N, , ,OP,X,2.0,2009.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,,75,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2015,Onshore Wind Turbine,,
50158,Innovative Energy Systems Inc,56958.0,DANC LFGTE Facility,NY,Jefferson,GEN1,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,10.0,2008.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56958.0,DANC LFGTE Facility,NY,Jefferson,GEN2,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,10.0,2008.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
50158,Innovative Energy Systems Inc,56958.0,DANC LFGTE Facility,NY,Jefferson,GEN3,IC,,S,X,X,,,1.6,0.8,1.6,1.6,0.8,N, , ,OP,X,10.0,2008.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,2015,Landfill Gas,,
