Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name,Year,Energy Storage,Natural Gas LDC Name,Natural Gas Pipeline Name 1,Natural Gas Pipeline Name 2,Natural Gas Pipeline Name 3,Pipeline Notes,Natural Gas Storage,Liquefied Natural Gas Storage
59155,"First Wind O&M, LLC",56575,Steel Winds Wind Farm,1951 Hamburg Turnpike,Lackawanna,NY,12418,Erie,42.8167,-78.8675,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,QF07-39,Y,13-15,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,,
56215,E ON Climate Renewables N America LLC,56594,Munnsville Wind Farm LLC,2244 Elm Street,Madison,NY,13310,Madison,42.9086,-75.5697,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,07-73,N,X,,New York State Elec & Gas Corp,13511,NY,46, , ,,2017,N,,,,,,N,X
55868,Noble Wind Operations LLC,56618,Noble Clinton Windpark LLC,386 Ryan Road,Churubusco,NY,12923,Clinton,44.8914,-74.0061,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,New York Power Authority,15296,,230, , ,,2017,N,,,,,,,
55868,Noble Wind Operations LLC,56619,Noble Ellenburg Windpark LLC,386 Ryan Road,Churubusco,NY,12923,Clinton,44.8914,-74.0061,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,New York Power Authority,15296,,230, , ,,2017,N,,,,,,,
55868,Noble Wind Operations LLC,56620,Noble Bliss Windpark LLC,7740 Cadwell Road,Bliss,NY,14024,Wyoming,42.5367,-78.3047,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Village of Arcade - (NY),122,NY,115, , ,,2017,N,,,,,,,
59155,"First Wind O&M, LLC",56633,Dutch Hill Wind Project,11219 Dutch Hill Road,Cohocton,NY,14826,Steuben,42.5456,-77.4967,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG09-27,N,X,,New York State Elec & Gas Corp,13511,NY,230, , ,,2017,N,,,,,,,
59155,"First Wind O&M, LLC",56634,Cohocton Wind Project,Brown Road,Cohocton,NY,14826,Steuben,42.45,-77.52,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG09-26,N,X,,New York State Elec & Gas Corp,13511,NY,230, , ,,2017,N,,,,,,,
55941,Northbrook Lyons Falls LLC,56703,Lyons Falls Hydroelectric,4010 Center Street,Lyons Falls,NY,13368,Lewis,43.61863,-75.358577,NPCC,NYIS,New York Independent System Operator,Black River,22,NR,2,IPP Non-CHP,,N,,Y,00-054-000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,N,
55941,Northbrook Lyons Falls LLC,56704,Gouldtown,3908 Shibley Road,Lyonsdale,NY,13368,Lewis,43.612619,-75.339072,NPCC,NYIS,New York Independent System Operator,Moose River,22,NR,2,IPP Non-CHP,,N,,Y,00-054-000,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,N,
55941,Northbrook Lyons Falls LLC,56705,Kosterville,6966 Kosterville Road,Lyonsdale,NY,13368,Lewis,43.614218,-75.332705,NPCC,NYIS,New York Independent System Operator,Moose River,22,NR,2,IPP Non-CHP,,N,,Y,00-054-000,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,N,
56072,"Marble River, LLC",56857,Marble River Wind Farm,11 Marble River Way,Churubusco,NY,12933,Clinton,44.975833,-73.929722,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG08-5,N,X,,New York State Elec & Gas Corp,13511,NY,230, , ,,2017,N,,,,,,,
55868,Noble Wind Operations LLC,56901,Noble Altona Windpark LLC,5003 Military Turnpike,Altona,NY,12910,Clinton,44.8216,-73.6509,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,New York Power Authority,15296,,115, , ,,2017,N,,,,,,,
55868,Noble Wind Operations LLC,56902,Noble Wethersfield Windpark LLC,4784 Wolcott rd,Gainsville,NY,14066,Wyoming,42.6697,-78.2278,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,New York State Elec & Gas Corp,13511,NY,230, , ,,2017,N,,,,,,,
55868,Noble Wind Operations LLC,56903,Noble Bellmont Windpark LLC,386 Ryan rd,Bellmont,NY,12920,Franklin,44.890833,-73.985833,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,New York Power Authority,15296,,115, , ,,2017,N,,,,,,,
55868,Noble Wind Operations LLC,56904,Noble Chateaugay Windpark LLC,386 Ryan rd,Chateaugay,NY,12920,Franklin,44.8917,-74.0299,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,New York Power Authority,15296,,230, , ,,2017,N,,,,,,,
5914,Erie Boulevard Hydropower LP,56936,Brookfield Power Glen Falls Hydro,1 Glen Street,Glen Falls,NY,12801,Warren,43.308505,-73.636584,NPCC,NYIS,New York Independent System Operator,Hudson River,322122,NR,6,Industrial Non-CHP,,N,,Y,88-35-1000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2017,N,,,,,,N,N
56204,"CPV Valley, LLC",56940,CPV Valley Energy Center,3330 Route 6,Wawayanda,NY,10940,Orange,41.4122,-74.4378,NPCC,NYIS,New York Independent System Operator,Municipality,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG16-35-000,N,X,,New York Power Authority,15296,,345, , ,,2017,,,MILLENNIUM PIPELINE CO,,,,N,X
49893,Invenergy Services LLC,56953,High Sheldon Wind Farm,1443 Schwab Rd,Strykersville,NY,14167,Wyoming,42.7794,-78.4269,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,New York State Elec & Gas Corp,13511,NY,230, , ,,2017,N,,,,,,,
50158,Innovative Energy Systems Inc,56958,DANC LFGTE Facility,23400 Route 177,Rodman,NY,13682,Jefferson,43.82,-75.9175,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,08-698-000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,N,X
50158,Innovative Energy Systems Inc,56986,Clinton LFGTE Facility,286 Sand Road,Morrisonville,NY,12962,Clinton,44.6917,-73.5944,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,09-35-000,N,,N,X,,New York State Elec & Gas Corp,13511,NY,46, , ,,2017,N,,,,,,N,X
50158,Innovative Energy Systems Inc,56987,Hyland LFGTE Facility,6653 Herdman Road,Angelica,NY,14709,Allegany,42.2853,-78.0061,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,08-627-000,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,34.5, , ,,2017,N,,,,,,N,X
50158,Innovative Energy Systems Inc,57003,Fulton LFGTE Facility,847 Mud Road,Johnstown,NY,12095,Fulton,43.0142,-74.4739,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,08-699-000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,69, , ,,2017,N,,,,,,N,X
54842,WM Renewable Energy LLC,57021,Waste Management Madison County LFGTE,6639 Buyea Road,Canastota,NY,13032,Madison,43.0336,-75.7028,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,09-181-000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,13, , ,,2017,N,,,,,,X,X
59155,"First Wind O&M, LLC",57078,Steel Winds II,1951 Hamburg Turnpike,Lackawanna,NY,14218,Erie,42.8072,-78.8617,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,12-23,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,,
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,2241 Route NY 22,Dover,NY,12522,Dutchess,41.676111,-73.581111,NPCC,NYIS,New York Independent System Operator,Dry cooling system,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,345, , ,,2017,N,,IROQUOIS GAS TRANSMISSION SYS LP,,,,N,X
50158,Innovative Energy Systems Inc,57186,Chautauqua LFGTE Facility,3889 Towerville Road,Jamestown,NY,14701,Chautauqua,42.1989,-79.3186,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,09-446-000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2017,N,,,,,,N,X
56545,Pattern Operators LP,57193,Ripley Westfield Wind LLC,Inter. of Hwy 76 and Kent Rd.,Ripley,NY,14775,Chautauqua,42.241111,-79.635,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,, ,,230, , ,,2017,N,,,,,,X,X
15399,Avangrid Renewables LLC,57287,Hardscrabble Wind Power LLC,1408 State Route 170,Little Falls,NY,13365,Herkimer,43.112222,-74.878888,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,,
54842,WM Renewable Energy LLC,57404,Oneida Herkimer,7044 State Route 294,Boonville,NY,13309,Oneida,43.462222,-75.418333,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Village of Boonville - (NY),1970,NY,13.2, , ,,2017,N,,,,,,X,X
56789,TBE Montgomery LLC,57472,TBE-Montgomery LLC,340 Neelytown Road,Montgomery,NY,12549,Orange,41.4885,-74.2262,NPCC,NYIS,New York Independent System Operator,Wells,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Central Hudson Gas & Elec Corp,3249,NY,69, , ,,2017,N,,CENTRAL HUDSON GAS & ELECTRIC,,,,N,X
56924,Long Island Solar Farm LLC,57589,Long Island Solar Farm LLC,295 North Street,Upton,NY,11949,Suffolk,40.861111,-72.847777,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,QF11-247-000,Y,EG11-81-000,,X,,Long Island Power Authority,11171,NY,69, , ,,2017,N,,,,,,,
4180,Connecticut Mun Elec Engy Coop,57600,Fishers Island 1,1866 Central Ave,Fisher's Island,NY,6390,Suffolk,41.268611,-72.01,NPCC,ISNE,ISO New England Inc.,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Fishers Island Utility Co Inc,6369,NY,8.32, , ,,2017,N,,,,,,,
60545,"City of Auburn, New York",57636,Auburn LFG Energy Facility,43 Allen Street,Auburn,NY,13021,Cayuga,42.944093,-76.593944,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,"QF,09,445,000",N,,N,X,,New York State Elec & Gas Corp,13511,NY,12.5, , ,,2017,N,AUBURN CITY OF,,,,,N,N
56977,Zotos International,57648,Zotos International WPGF,300 Forge Avenue,Geneva,NY,14456,Ontario,42.886944,-76.968333,NPCC,NYIS,New York Independent System Operator,,339,NR,6,Industrial Non-CHP,,N,,N,,N,,N,X,,New York State Elec & Gas Corp,13511,NY,12.5, , ,,2017,N,,,,,,N,
56991,Astoria Energy II LLC,57664,Astoria Energy II,17-10 Steinway Street,Astoria,NY,11105,Queens,40.781321,-73.896618,NPCC,NYIS,New York Independent System Operator,N/A Airr Cooled,22,NR,2,IPP Non-CHP,,N,,N,,Y,01-335-000,N,X,,Consolidated Edison Co-NY Inc,4226,NY,345, , ,,2017,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,N
57031,Beacon Power LLC,57710,Stephentown Spindle,99 Grange Hall Road,Stephentown,NY,12168,Rensselaer,42.556501,-73.377477,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG12-35,N,X,,New York State Elec & Gas Corp,13511,NY,115, , ,,2017,Y,,,,,,X,X
57106,"Peak Power 1, LLC",57789,Peak Power 1 Cogen,One Penn Plaza,New York,NY,10119,New York,40.751111,-73.991667,NPCC,NYIS,New York Independent System Operator,,53,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,480, , ,,2017,N,CONSOLIDATED EDISON NEW YORK INC,,,,Connected to a Local Distribution Company.,N,N
57120,OBP Cogen LLC,57798,OBP Cogen,One Bryant Park,New York,NY,10036,New York,40.754865,-73.983248,RFC,NYIS,New York Independent System Operator,,53,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,13.8, , ,,2017,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,
58672,Everpower Wind Holdings Inc,57867,Howard Wind Farm,2984 Spencer Hill Rd,Hornell,NY,14843,Steuben,42.315278,-77.538333,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,ER11-3407-000,N,X,,New York State Elec & Gas Corp,13511,NY,115, , ,,2017,N,,,,,,,
49893,Invenergy Services LLC,58088,Stony Creek Wind Farm NY,2363 N. Sheldon Road,Strykersville,NY,14145,Wyoming,42.767614,-78.415843,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG11-96-000,N,X,,New York State Elec & Gas Corp,13511,NY,230, , ,,2017,N,,,,,,X,X
58110,SUNY Old Westbury College,58156,SUNY Old Westbury College,223 Store Hill Rd.,Old Westbury,NY,11568,Nassau,40.797858,-73.565661,NPCC,NYIS,New York Independent System Operator,,611,NR,4,Commercial Non-CHP,,N,,N,,N,,,X,,Public Service Elec & Gas Co,15477,NJ,13.2, , ,,2017,N,Other - See pipeline notes.,Other - Please explain in pipeline notes below.,,,,N,N
58107,University of Rochester,58157,University of Rochester,390 Elmwood Avenue,Rochester,NY,14627,Monroe,43.123889,-77.628889,NPCC,NYIS,New York Independent System Operator,Municipality,611,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,11.5, , ,,2017,N,ROCHESTER GAS AND ELEC CORP,,,,,N,X
58133,Mercy Medical Center,58163,Mercy Medical Center,1000 North Village Avenue,Rockville Centre,NY,11571,Nassau,40.688333,-73.630833,NPCC,NYIS,New York Independent System Operator,,622,NR,4,Commercial Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,14, , ,,2017,N,,,,,,,
58136,William Floyd School District,58167,William Floyd School District,338 Blanco Drive,Mastic Beach,NY,11951,Suffolk,40.776944,-72.850833,NPCC,NYIS,New York Independent System Operator,,611,NR,5,Commercial CHP,,Y,QF-06-304-00,Y,QF-06-304-000,N,,N,X,,Long Island Power Authority,11171,NY,13.8, , ,,2017,N,Other - See pipeline notes.,,,,National Grid,N,X
58154,Hudson Valley Community College,58186,HVCC Cogen Plant,80 Vandenburgh Avenue,Troy,NY,12180,Rensselaer,42.696944,-73.68,NPCC,NYIS,New York Independent System Operator,,611,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,13.2, , ,,2017,N,,Other - Please explain in pipeline notes below.,,,The college gets gas from Natural Grid Power Corp - and thus does not have a pipeline.,N,N
58174,Monroe Newpower Corporation,58201,Monroe Community College Plant,1000 Henrietta Road,Rochester,NY,14623,Monroe,43.103889,-77.610278,NPCC,NYIS,New York Independent System Operator,Monroe County Water Authority,611,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,345, , ,,2017,N,ROCHESTER GAS AND ELEC CORP,,,,,N,X
50158,Innovative Energy Systems Inc,58295,SREC Bath LFGTE,5612 Turnpike Road,Bath,NY,14810,Steuben,42.322263,-77.385646,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,New York State Elec & Gas Corp,13511,NY,34.5, , ,,2017,N,,,,,,N,X
58383,CH4 Biogas LLC,58399,Synergy Biogas,6466 Lemley Road,Wyoming,NY,14591,Wyoming,42.828889,-78.055,NPCC,NYIS,New York Independent System Operator,,562,NR,4,Commercial Non-CHP,,N,,Y,CI72-556-000,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,13.2, , ,,2017,N,,,,,,N,
58487,Montefiore Medical Center Moses Division,58507,Montefieor Medical Center Moses Division,111 east 210th Street,Bronx,NY,10467,Bronx,40.881389,-73.880278,NPCC,NYIS,New York Independent System Operator,City WaTER,622,NR,5,Commercial CHP,,Y,QF89-206-000,N,,N,,,X,,Consolidated Edison Co-NY Inc,4226,NY,13.8, , ,,2017,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,
58491,"Constellation Solar Holding, LLC",58550,Owens Corning at Bethlehem,1277 Feura Bush Drive,Bethlehem,NY,12067,Albany,42.586944,-73.865,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-550-000,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,13.8, , ,,2017,N,,,,,,N,
57365,Consolidated Edison Solutions Inc,58647,Port Richmond WWT Solar,1795 Richmond Terrace,Staten Island,NY,10310,Richmond,40.638056,-74.126111,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Consolidated Edison Co-NY Inc,4226,NY,4, , ,,2017,N,,,,,,,
5914,Erie Boulevard Hydropower LP,58678,Oswegatchie,109 Guiles Road,Edwards,NY,13635,St Lawrence,44.27,-75.199167,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2017,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,58679,Upper Newton Falls,873 County Route 60,Newton Falls,NY,13666,St Lawrence,44.214444,-74.991389,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2017,N,,,,,,N,N
49893,Invenergy Services LLC,58768,Marsh Hill Wind Farm,331 Jackson Hill Road,Jasper,NY,14855,Steuben,42.163889,-77.528889,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,New York State Elec & Gas Corp,13511,NY,34.5, , ,,2017,N,,,,,,,
58672,Everpower Wind Holdings Inc,58777,Cassadaga Wind Farm,Cook Rd,Cherry Creek,NY,14723,Chautauqua,42.338333,-79.195556,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,,
58672,Everpower Wind Holdings Inc,58779,Allegany Wind Farm,4425 Rt. 219,Great Valley,NY,14741,Cattaraugus,42.036944,-78.534444,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,, ,,115, , ,,2017,N,,,,,,,
58677,CD US Solar MT1 LLC,58785,Brentwood Solar,812 S Suffolk Ave,Brentwood,NY,11722,Suffolk,40.781389,-73.243889,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,,
58677,CD US Solar MT1 LLC,58786,Deer Park,Long Island Avenue,Deer Park,NY,11729,Suffolk,40.760833,-73.193889,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,,
58677,CD US Solar MT1 LLC,58787,Dennison,100 Veterans Memorial Highway,Hauppauge,NY,11788,Suffolk,40.763056,-73.323611,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,,
58677,CD US Solar MT1 LLC,58788,North County,725 Veterans Memorial Highway,Hauppauge,NY,11788,Suffolk,40.763056,-73.323611,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,,
58677,CD US Solar MT1 LLC,58789,Riverhead,200-201 Center Drive,Riverhead,NY,11901,Suffolk,40.826111,-73.232222,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,,
58677,CD US Solar MT1 LLC,58790,Cohalan,400 Carleton Avenue,Central Islip,NY,11722,Suffolk,40.762465,-73.194441,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,,
61484,"Powergen Development Group, LLC",58815,Hilton NY Co Gen Plant,1335 Avenue of the Americas,New York City,NY,10019,New York,40.7625,-73.979167,NPCC,NYIS,New York Independent System Operator,,22,NR,3,IPP CHP,,N,,N,,N,,N,X,,Consolidated Edison Co-NY Inc,4226,NY,0.48, , ,,2017,N,CONSOLIDATED EDISON NEW YORK INC,,,,,N,X
58756,Albany Engineering Corporation,58873,Stuyvesant Falls,27 County Route 25A,Stuyvesant,NY,12173,Columbia,42.351389,-73.733889,NPCC,NYIS,New York Independent System Operator,Kinderhook Creek,22,NR,2,IPP Non-CHP,,N,,Y,P-2696,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2017,N,,,,,,,
58840,"Copenhagen Wind Farm, LLC",58979,Copenhagen Wind Farm,County Road 12,Copenhagen,NY,13626,Lewis,43.913056,-75.698611,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2017,N,,,,,,N,X
58661,"Sustainable Power Group, LLC",59274,Sutter Greeworks LLC,NY State Rte 25 and Fresh Pond,Calverton,NY,11933,Suffolk,40.928056,-72.771111,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13, , ,,2017,N,,,,,,X,X
58661,"Sustainable Power Group, LLC",59275,Sterlington Greenworks LLC,Middle Rd and  Tucker Ln,Calverton,NY,11933,Suffolk,41.0675,-72.440278,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13, , ,,2017,N,,,,,,X,X
58661,"Sustainable Power Group, LLC",59276,Leavenworth Greenworks LLC,NY State Rte 25 and Peconic Av,Calverton,NY,11933,Suffolk,40.925278,-72.763333,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Long Island Power Authority,11171,NY,13, , ,,2017,N,,,,,,X,X
59219,Albany Medical Center,59453,Albany Medical Ctr Cogen Plant,470 Myrtle Ave,Albany,NY,12208,Albany,42.655,-73.7777,NPCC,NYIS,New York Independent System Operator,,622,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,13.2, , ,,2017,N,NIAGARA MOHAWK DBA NATIONAL GRID,,,,,N,X
59237,"Ulysses Solar, LLC",59470,Cornell Snyder Road Solar Array,800 Snyder Road,Lansing,NY,14850,Tompkins,42.4975,-76.46,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-124-000,N,,N,X,,New York State Elec & Gas Corp,13511,NY,0.48,34.5, ,,2017,N,,,,,,,
59356,SSA Solar of NY LLC,59613,Town of Williamson Landfill PV,6742 Pound Road,Williamson,NY,14589,Wayne,43.244444,-77.174722,NPCC,NYIS,New York Independent System Operator,,562212,NR,4,Commercial Non-CHP,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,12, , ,,2017,N,,,,,,,
59360,Clarkson Solar LLC,59623,Clarkson Solar,309 NY Route 11b,Potsdam,NY,13676,St Lawrence,44.671944,-74.949444,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,15-298-000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,13.2, , ,,2017,N,,,,,,,
59362,Jericho Rise Wind Farm LLC,59629,Jericho Rise Wind Farm LLC,11 Marble River Way,Chateaugay,NY,12923,Franklin,44.888889,-74.103333,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,pending,,X,,New York Power Authority,15296,,115, , ,,2017,N,,,,,,,
59474,BQ Energy LLC,59705,Steel Sun,1951 Hamburg Turnpike,Lackawanna,NY,14218,Erie,42.812811,-78.845313,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,Niagara Mohawk Power Corp.,13573,NY,155, , ,,2017,N,,,,,,X,X
60947,Tesla Inc.,59789,Millbrook School,131 Millbrook School Road,Millbrook,NY,12545,Dutchess,41.84581,-73.619485,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,Central Hudson Gas & Elec Corp,3249,NY,0.48, , ,,2017,N,,,,,,,
59594,Black Oak Wind Farm LLC,59813,Black Oak Wind Farm,Black Oak Road,Enfield,NY,14850,Tompkins,42.40222,-76.6704,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,New York State Elec & Gas Corp,13511,NY,115, , ,,2017,,,,,,,,
59597,"Broome Energy Resources, LLC",59816,Nanticoke LFG,286 Knapp Road,Binghamton,NY,13905,Broome,42.243704,-75.982533,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,98-65-000,N,,N,X,,New York State Elec & Gas Corp,13511,NY,34.5, , ,,2017,N,,,,,,,
59474,BQ Energy LLC,59880,Kings Park Solar I,400 Old Northport Road,Kings Park,NY,11754,Suffolk,40.868294,-73.249281,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,X,X
59474,BQ Energy LLC,59881,Kings Park Solar II,400 Old Northport Road,Kings Park,NY,11754,Suffolk,40.868294,-73.249281,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,Long Island Power Authority,11171,NY,13.2, , ,,2017,N,,,,,,X,X
