Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3,Year,Steam Plant Type
14294,PSEG Power New York Inc,2539.0,Bethlehem Energy Center,NY,6,OP,Db,Y,4-0122-00044/00021,2,2002,ST,0.0006, ,DP,NV,2005,SS,,,NC,,,ST,0.0073,NP,NV,2005,SR,LN,,NC,,,ST,0.011,PB,NV,2005,, ,,,,,,,2013,
14294,PSEG Power New York Inc,2539.0,Bethlehem Energy Center,NY,7,OP,Db,Y,4-0122-00044/00021,2,2008,ST,0.0006, ,DP,NV,2005,SS,,,NC,,,ST,0.0073,NP,NV,2005,SR,LN,,NC,,,ST,0.011,PB,NV,2005,, ,,,,,,,2013,
15253,Power City Partners LP,54592.0,Massena Energy Facility,NY,HRSG1,OP,Db,,, , ,, , ,,, ,,,,,,,ST,9,NM,,1992,NH3,,,NC,,,, ,,, ,, ,,,,,,,2013,
15296,New York Power Authority,56196.0,500MW CC,NY,7A,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
15296,New York Power Authority,56196.0,500MW CC,NY,7B,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
16729,Saranac Power Partners LP,54574.0,Saranac Facility,NY,HRSG1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
16729,Saranac Power Partners LP,54574.0,Saranac Facility,NY,HRSG2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,NY,HRSG1,OP,Db,N,, , ,ST,0.2, ,SU,NS,1992,NC,,,NC,,,ST,0.091,NP,NS,1992,NC,,,NC,,,ST,0.014,PB,NS,1992,, ,,,,,,,2013,
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,NY,HRSG2,OP,Db,N,, , ,ST,0.2, ,SU,NS,1994,NC,,,NC,,,ST,0.0181,NP,NS,1994,SR,,,NC,,,ST,0.014,PB,NS,1994,, ,,,,,,,2013,
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,NY,HRSG3,OP,Db,N,, , ,ST,0.2, ,SU,NS,1994,NC,,,NC,,,ST,0.0181,NP,NS,1994,SR,,,NC,,,ST,0.014,PB,NS,1994,, ,,,,,,,2013,
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 1,OP,Db,N,, , ,ST, , ,,,1995,WA,,,WA,,,ST, ,NH,OH,1995,SR,,,NC,,,ST,15.9,PH,OH,1995,, ,,,,,,,2013,
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 2,OP,Db,N,, , ,ST, , ,,,1995,WA,,,WA,,,ST, ,NH,OH,1995,SR,,,NC,,,ST,15.9,PH,OH,1995,, ,,,,,,,2013,
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 3,OP,Db,N,, , ,ST, , ,,,1995,WA,,,WA,,,ST, ,NH,OH,1995,SR,,,NC,,,ST,15.9,PH,OH,1995,, ,,,,,,,2013,
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 4,OP,Db,N,, , ,ST, , ,,,1995,WA,,,WA,,,ST, ,NH,OH,1995,SR,,,NC,,,ST,15.9,PH,OH,1995,, ,,,,,,,2013,
18020,Starrett City Inc,50743.0,Starrett City Cogen Facility,NY,1,OP,N,,, , ,, , ,,, ,,,,,,,ST, ,,, ,LA,,,,,,, ,,, ,, ,,,,,,,2013,
18020,Starrett City Inc,50743.0,Starrett City Cogen Facility,NY,2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,LA,,,,,,, ,,, ,, ,,,,,,,2013,
18020,Starrett City Inc,50743.0,Starrett City Cogen Facility,NY,3,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,LA,,,,,,, ,,, ,, ,,,,,,,2013,
18020,Starrett City Inc,50743.0,Starrett City Cogen Facility,NY,4,SB,N,,, , ,, , ,,, ,,,,,,,, ,,, ,LA,,,,,,, ,,, ,, ,,,,,,,2013,
19153,Nassau Energy Corp,52056.0,Nassau Energy Corp,NY,4,OP,,,, , ,, , ,,, ,,,,,,,ST,42,NM,OH,1995,STM,,,,,,, ,,, ,ST,2008,,,,,,,2013,
19194,Syracuse Energy Corp,50651.0,Syracuse Energy,NY,1,RE,N,N,, , ,ST, , ,DP,DA,1991,,,,,,,ST, ,NP,DA,1991,,,,,,,ST,0.05,OP,SM,1991,, ,,,,,,,2013,
19194,Syracuse Energy Corp,50651.0,Syracuse Energy,NY,2,RE,N,N,, , ,ST, , ,DP,DA,1991,,,,,,,ST, ,NP,DA,1991,,,,,,,ST,0.05,OP,SM,1991,, ,,,,,,,2013,
19194,Syracuse Energy Corp,50651.0,Syracuse Energy,NY,3,RE,N,N,, , ,ST, , ,DP,DA,1991,,,,,,,ST, ,NP,DA,1991,,,,,,,ST,0.05,OP,SM,1991,, ,,,,,,,2013,
19194,Syracuse Energy Corp,50651.0,Syracuse Energy,NY,4,RE,N,N,, , ,ST, , ,DP,DA,1991,,,,,,,ST, ,NP,DA,1991,,,,,,,ST,0.05,OP,SM,1991,, ,,,,,,,2013,
19194,Syracuse Energy Corp,50651.0,Syracuse Energy,NY,5,RE,N,N,, , ,ST, , ,DP,DA,1991,,,,,,,ST, ,NP,DA,1991,,,,,,,ST,0.05,OP,SM,1991,, ,,,,,,,2013,
20541,Wheelabrator Environmental Systems,10503.0,Wheelabrator Hudson Falls,NY,SG201A,OP,N,,, , ,ST, , ,,, ,,,,,,,FD,205,NM,DA,2000,MS,,,MS,,,ST, ,,, ,ST,1996,ACI,EC,SD,ACI,EC,SD,2013,
20541,Wheelabrator Environmental Systems,10503.0,Wheelabrator Hudson Falls,NY,SG201B,OP,N,,, , ,, , ,,, ,,,,,,,FD,205,NM,DA,2000,MS,,,MS,,,, ,,, ,ST, ,ACI,EC,SD,ACI,EC,SD,2013,
20541,Wheelabrator Environmental Systems,50882.0,Wheelabrator Westchester,NY,1,OP,N,,, , ,, , ,,, ,,,,,,,ST,184,NM,DA,1999,SN,,,SN,,,FD, ,,, ,ST,1999,ACI,BS,SD,ACI,BS,SD,2013,
20541,Wheelabrator Environmental Systems,50882.0,Wheelabrator Westchester,NY,2,OP,N,,, , ,, , ,,, ,,,,,,,ST,184,NM,DA,1999,SN,,,SN,,,, ,,, ,ST,1999,ACI,BS,SD,ACI,BS,SD,2013,
20541,Wheelabrator Environmental Systems,50882.0,Wheelabrator Westchester,NY,3,OP,N,,, , ,, , ,,, ,,,,,,,ST,184,NM,DA,1999,SN,,,SN,,,, ,,, ,ST,1999,ACI,SD,BS,ACI,SD,BS,2013,
22125,"Cayuga Operating Company, LLC",2535.0,Cayuga Operating Company,NY,1,OP,N,N,, , ,ST,3.4,1,DP,YR,1988,NC,,,NC,,,ST,0.12,NP,DA,1990,SR,LN,,SR,LN,,ST,0.1,PB,NV,1998,ST,2001,SP,,,SP,,,2013,
22125,"Cayuga Operating Company, LLC",2535.0,Cayuga Operating Company,NY,2,OP,N,N,, , ,ST,3.4,1,DP,YR,1988,NC,,,NC,,,ST,0.32,NP,DA,2014,LN,,,LN,,,ST,0.1,PB,NV,1998,ST,2014,SP,OT,,SP,OT,,2013,
22129,Somerset Operating Co LLC,6082.0,Somerset Operating Co LLC,NY,1,OP,Da,N,, , ,FD,0.6, ,DP,MO,1984,NC,,,NC,,,ST,0.45,NP,DA,1995,LN,SR,,,,,FD,0.03,PB,NV,1984,ST,2010,SP,,,,,,2013,
22979,Astoria Energy LLC,55375.0,Astoria Energy,NY,HRSG1,OP,Db,Y,2-6301-00072/00014,12,2001,FD,0.0015, ,DP,PS,2006,NC,,,NC,,,FD,2,NM,TH,2006,NC,SR,,NC,,,FD,0.01,PB,PS,2006,ST,2006,,,,,,,2013,
22979,Astoria Energy LLC,55375.0,Astoria Energy,NY,HRSG2,OP,Db,Y,2-6301-00072/00014,12,2001,FD,0.0015, ,DP,PS,2006,NC,,,NC,,,FD,2,NH,TH,2006,NC,SR,,NC,,,FD,0.01,PB,PS,2006,LO,2006,,,,,,,2013,
24210,Riverbay Corp,52168.0,Riverbay,NY,U00003,OP,,,, , ,, , ,,, ,,,,,,,ST,0.1,NH,OH,2011,LN,,,NC,,,, ,,, ,, ,,,,,,,2013,
24210,Riverbay Corp,52168.0,Riverbay,NY,U00004,OP,,,, , ,, , ,,, ,,,,,,,ST,2.5,NM,TH,2011,SR,,,NC,,,, ,,, ,, ,,,,,,,2013,
24210,Riverbay Corp,52168.0,Riverbay,NY,U00006,OP,,,, , ,, , ,,, ,,,,,,,ST,2.5,NM,TH,2011,SR,,,NC,,,, ,,, ,, ,,,,,,,2013,
24210,Riverbay Corp,52168.0,Riverbay,NY,U00008,PL,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
24457,Calpine Eastern Corp,50292.0,Bethpage Power Plant,NY,HRSG1,OP,,,, , ,, , ,,, ,,,,,,,ST,42,NM,OH, ,STM,,,STM,,,, ,,, ,, ,,,,,,,2013,
24457,Calpine Eastern Corp,50292.0,Bethpage Power Plant,NY,HRSG2,OP,,,, , ,, , ,,, ,,,,,,,ST,42,NM,OH, ,STM,,,STM,,,, ,,, ,, ,,,,,,,2013,
24457,Calpine Eastern Corp,50292.0,Bethpage Power Plant,NY,HRSG3,OP,,,, , ,, , ,,, ,,,,,,,ST,2.5,NM,OH, ,SR,,,SR,,,, ,,, ,, ,,,,,,,2013,
32173,New Athens Generating Company LLC,55405.0,Athens Generating Plant,NY,HRSG01,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
32173,New Athens Generating Company LLC,55405.0,Athens Generating Plant,NY,HRSG02,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
32173,New Athens Generating Company LLC,55405.0,Athens Generating Plant,NY,HRSG03,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
40052,AG Energy LP,10803.0,Ogdensburg Power,NY,HRSG A,OS,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
49837,Pinelawn Power LLC,56188.0,Pinelawn Power LLC,NY,001,OP,Db,,, , ,FD, , ,,, ,,,,,,,FD,4.33,NH,NV,2005,SR,H20,NH3,MS,,,FD,0.1,PB,, ,, ,,,,,,,2013,
49950,"Caithness Long Island, LLC",56234.0,Caithness Long Island Energy Center,NY,HRSG01,OP,Da,N,, , ,, , ,,, ,,,,,,,ST,2,NM,TH,2009,SR,,,SR,,,, ,,, ,, ,,,,,,,2013,
50100,"R.E. Ginna Nuclear Power Plant, LLC",6122.0,R E Ginna Nuclear Power Plant,NY,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,20,OS,N,N,, , ,ST, , ,SB,NV,1972,WA,,,WA,,,LO, ,NM,NV,2000,LN,,,LN,,,ST,0.03,PB,NV,1973,, ,,,,,,,2013,
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,30,OP,N,N,, , ,ST, , ,SU,NV,1972,WA,,,WA,,,LO, ,NM,NV,1995,LN,,,LN,,,ST,0.1,PB,NV,1973,, ,,,,,,,2013,
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,40,OS,N,N,, , ,ST, , ,SU,NV,1972,WA,,,WA,,,LO, ,NM,NV,1995,LN,,,LN,,,ST,0.1,PB,NV,1973,, ,,,,,,,2013,
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,50,OP,N,N,, , ,ST, , ,SU,NV,1972,WA,,,WA,,,LO, ,NM,NV,1995,LN,,,LN,,,ST,0.1,PB,NV,1973,, ,,,,,,,2013,
55807,Niagara Generation LLC,50202.0,WPS Power Niagara,NY,1,OP,N,N,, , ,FD, , ,DP,MO, ,CF,,,CF,,,FD, ,NP,MO, ,SN,,,SN,,,FD, ,PB,PS, ,FD, ,BP,,,BP,,,2013,
56174,Finch Paper LLC,10511.0,Finch Paper,NY,10,OP,N,,, , ,, , ,,, ,,,,,,,ST,464,NM,MO,1995,,,,NC,,,, ,,, ,,1987,,,,,,,2013,
56174,Finch Paper LLC,10511.0,Finch Paper,NY,4,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
56174,Finch Paper LLC,10511.0,Finch Paper,NY,5,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
56174,Finch Paper LLC,10511.0,Finch Paper,NY,8,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
56174,Finch Paper LLC,10511.0,Finch Paper,NY,9,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,NC,,,, ,,, ,, ,,,,,,,2013,
56204,CPV Valley LLC,56940.0,CPV Valley Energy Center,NY,HRSG1,PL,Db,N,, , ,ST, , ,,,2017,,,,OT,OT,OT,ST, ,,,2016,,,,SR,,,ST, ,,,2016,, ,,,,,,,2013,
56204,CPV Valley LLC,56940.0,CPV Valley Energy Center,NY,HRSG2,PL,Db,N,, , ,ST, , ,,,2016,,,,,,,ST, ,,,2016,,,,,,,ST, ,,,2016,, ,,,,,,,2013,
56479,PIC Group Inc,10190.0,Castleton Energy Center,NY,HRSG-1,OP,,,, , ,, , ,,, ,,,,,,,FD,25,NM,OH,1992,STM,,,,,,, ,,, ,,1992,,,,,,,2013,
56480,Empire Generating Co  LLC,56259.0,Empire Generating Co  LLC,NY,HRSG11,OP,N,Y,3814-00052/0003,7,2014,FD,0.06,0,DP,NV,2010,NC,,,NC,,,ST,2,NM,TH,2010,SR,NH3,LN,MS,,,ST,0.012,PB,PS,2010,, ,,,,,,,2013,
56480,Empire Generating Co  LLC,56259.0,Empire Generating Co  LLC,NY,HRSG12,OP,N,Y,3814-00052/0003,7,2014,FD,0.06,0,DP,NV,2010,NC,,,NC,,,ST,2,NM,TH,2010,SR,NH3,LN,MS,,,ST,0.012,PB,PS,2010,, ,,,,,,,2013,
56505,National Grid Generation LLC,2511.0,E F Barrett,NY,10,OP,N,N,, , ,ST,0.401,0,SU,NV,1971,NC,,,NC,,,ST,0.15,NP,OH,1995,NC,,,NC,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56505,National Grid Generation LLC,2511.0,E F Barrett,NY,20,OP,N,N,, , ,ST,0.401,0,SU,NV,1971,NC,,,NC,,,ST,0.15,NP,OH,1995,OV,,,NC,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56505,National Grid Generation LLC,2516.0,Northport,NY,1,OP,N,N,, , ,ST,1.1,0,SU,NV,1976,NC,,,SS,,,ST,0.15,NP,OH,1995,OV,,,NC,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56505,National Grid Generation LLC,2516.0,Northport,NY,2,OP,N,N,, , ,ST,1.1,0,SU,NV,1976,NC,,,SS,,,ST,0.15,NP,OH,1995,OV,,,NC,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56505,National Grid Generation LLC,2516.0,Northport,NY,3,OP,N,N,, , ,ST,1.1,0,SU,NV,1976,NC,,,SS,,,ST,0.15,NP,OH,1995,OV,,,NC,,,ST,0.1,PB,NV,1972,, ,,,,,,,2013,
56505,National Grid Generation LLC,2516.0,Northport,NY,4,OP,D,N,, , ,FD,0.8,0,SU,NV,1977,SS,,,SS,,,FD,0.15,NP,OH,1995,OV,,,NC,,,ST,0.8,PB,NV,1977,, ,,,,,,,2013,
56505,National Grid Generation LLC,2517.0,Port Jefferson,NY,1,RE,N,N,, , ,ST,1.1,0,SU,NV,1971,NC,,,SS,,,ST,0.15,NP,OH,1995,OV,,,NC,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56505,National Grid Generation LLC,2517.0,Port Jefferson,NY,2,RE,N,,, , ,ST, , ,SU,NV,1971,,,,,,,ST, ,NP,OH,1995,,,,,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56505,National Grid Generation LLC,2517.0,Port Jefferson,NY,3,OP,N,N,, , ,ST,0.045,1,SU,NV,1976,NC,,,SS,,,ST,0.15,NP,OH,1995,OV,,,NC,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56505,National Grid Generation LLC,2517.0,Port Jefferson,NY,4,OP,N,N,, , ,ST,1.1,0,SU,NV,1976,NC,,,SS,,,ST,0.15,NP,OH,1995,OV,,,NC,,,ST,0.1,PB,NV,1971,, ,,,,,,,2013,
56534,Cricket Valley Energy Center LLC,57185.0,Cricket Valley Energy,NY,U1HRSG,PL,N,N,, , ,FD, , ,DP,NV,2015,,,,SS,,,ST, ,NP,NV,2015,,,,ND,,,FD,0.007,PB,NV,2015,, ,,,,,,,2013,
56534,Cricket Valley Energy Center LLC,57185.0,Cricket Valley Energy,NY,U2HRSG,PL,N,N,, , ,FD, , ,DP,NV,2015,,,,SS,,,ST, ,NP,NV,2015,,,,ND,,,FD,0.007,PB,NV,2015,, ,,,,,,,2013,
56534,Cricket Valley Energy Center LLC,57185.0,Cricket Valley Energy,NY,U3HRSG,PL,N,N,, , ,FD, , ,DP,NV,2015,,,,SS,,,ST, ,NP,NV,2015,,,,ND,,,FD,0.007,PB,NV,2015,, ,,,,,,,2013,
56601,Covanta MacArthur Renewable Energy,51038.0,MacArthur Waste to Energy Facility,NY,B1,OP,D,,, , ,, , ,,, ,,,,,,,ST,170,NM,DA,1990,OV,LA,OT,OV,LA,OT,, ,,, ,ST,1990,BR,SP,,BR,SP,,2013,
56601,Covanta MacArthur Renewable Energy,51038.0,MacArthur Waste to Energy Facility,NY,B2,OP,,,, , ,ST, , ,,, ,,,,,,,ST,170,NM,DA,1990,OV,LA,,OV,LA,,, ,,, ,ST,1990,BR,SP,,BR,SP,,2013,
56991,Astoria Energy II LLC,57664.0,Astoria Energy II,NY,HRSG3,OP,Db,Y,2-6301-00072/00014,12,2001,ST, ,0,DP,PS,2011,NC,,,NC,,,ST,2,NM,PS,2011,NC,SR,,NC,,,FD,0.01,PB,PS,2011,, ,,,,,,,2013,
56991,Astoria Energy II LLC,57664.0,Astoria Energy II,NY,HRSG4,OP,Db,Y,2-6301-00072/00014,12,2001,ST, ,0,DP,PS,2011,NC,,,NC,,,FD, ,NM,PS,201,NC,SR,,NC,,,FD,0.01,PB,OH,2011,, ,,,,,,,2013,
57431,ReEnergy Biomass LLC,54526.0,ReEnergy Biomass LLC,NY,00001,OP,,,, , ,, , ,,, ,,,,,,,ST,0.2,NP,OH,1992,MS,,,MS,,,, ,,, ,,1992,,,,,,,2013,
57433,ReEnergy Chateaugay LLC,50277.0,ReEnergy Chateaugay Power Station,NY,BLR1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
58107,University of Rochester,58157.0,University of Rochester,NY,5,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
58107,University of Rochester,58157.0,University of Rochester,NY,6,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
58107,University of Rochester,58157.0,University of Rochester,NY,7,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
58107,University of Rochester,58157.0,University of Rochester,NY,9,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
58337,Lakeside Syracuse LLC,10621.0,CH Resources Syracuse,NY,HRSG50,SB,Db,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
58338,Lakeside Beaver Falls LLC,10617.0,CH Resources Beaver Falls,NY,HRSG50,OP,Db,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2013,
58651,"Allegany Generating Station, LLC",7784.0,Allegany Cogen,NY,HRSG,OP,Dc,,, , ,FD, , ,,, ,,,,,,,FD,9,NM,OH,1994,H20,SR,,H20,SR,,FD, ,,, ,, ,,,,,,,2013,
58971,Danskammer Energy,2480.0,Danskammer Generating Station,NY,1,OP,N,N,, , ,ST, , ,SU,NV,1972,NC,,,NC,,,ST, ,NP,DA,1995,NC,,,NC,,,ST,0.1,PB,NV,1972,, ,,,,,,,2013,
58971,Danskammer Energy,2480.0,Danskammer Generating Station,NY,2,OP,N,N,, , ,ST, , ,SU,NV,1972,NC,,,NC,,,ST, ,NP,DA,1995,NC,,,NC,,,ST,0.1,PB,NV,1972,, ,,,,,,,2013,
58971,Danskammer Energy,2480.0,Danskammer Generating Station,NY,3,OP,N,N,, , ,ST, , ,SB,DA,1987,NC,,,NC,,,ST, ,NP,DA,1995,OV,LN,,OV,LN,,ST,0.03,PB,NV,1987,, ,,,,,,,2013,
58971,Danskammer Energy,2480.0,Danskammer Generating Station,NY,4,OP,N,N,, , ,ST, , ,SB,DA,1987,NC,,,NC,,,ST, ,NP,DA,1995,OV,LN,,OV,LN,,ST,0.03,PB,NV,1987,, ,,,,,,,2013,
25,Greenidge Generation Holdings LLC,2527.0,Greenidge Generation LLC,NY,4,RE,N,N,, , ,ST, , ,SB,OT,1988,NC,,,NC,,,ST, ,NP,DA,1995,NC,,,NC,,,ST,0.28,PB,NV,1971,ST,2009,,,,,,,2014,1.0
25,Greenidge Generation Holdings LLC,2527.0,Greenidge Generation LLC,NY,5,RE,N,N,, , ,ST, , ,SB,MO,1988,NC,,,NC,,,ST, ,NP,DA,1995,NC,,,NC,,,ST,0.28,PB,NV,1971,ST,2009,,,,,,,2014,1.0
25,Greenidge Generation Holdings LLC,2527.0,Greenidge Generation LLC,NY,6,OP,D,N,, , ,ST,0.19,0.95,SB,OH,2007,NC,,,NC,,,ST,0.12,NP,OT,1995,AA,LN,SR,SN,,,ST,0.22,PB,NV,1970,ST,2007,BP,CD,ACI,,,,2014,1.0
470,Covanta Energy of Niagara LP,50472.0,Covanta Niagara LP,NY,BLR1,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,0.08,NP,OH,1981,NH3,,,NH3,,,, ,,, ,, ,,,,,,,2014,2.0
470,Covanta Energy of Niagara LP,50472.0,Covanta Niagara LP,NY,BLR2,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.08,NP,OH,1981,NH3,,,NH3,,,, ,,, ,, ,,,,,,,2014,2.0
470,Covanta Energy of Niagara LP,50472.0,Covanta Niagara LP,NY,BLR3,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.08,NP,OH,1981,NH3,SN,,NH3,,,, ,,, ,, ,,,,,,,2014,2.0
470,Covanta Energy of Niagara LP,50472.0,Covanta Niagara LP,NY,BLR4,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.08,NP,OH,1981,NH3,SN,,NH3,,,, ,,, ,, ,,,,,,,2014,2.0
470,Covanta Energy of Niagara LP,50472.0,Covanta Niagara LP,NY,BLR5,OP,,,, , ,, , ,,, ,,,,,,,ST,0.08,NP,OH,1981,NH3,,,NH3,,,, ,,, ,, ,,,,,,,2014,2.0
473,Covanta Hempstead Company,10642.0,Covanta Hempstead,NY,1,OP,N,,, , ,, , ,,, ,,,,,,,ST,145.7,NH,OH,2004,SN,LA,,SN,LA,,, ,,, ,ST,2007,BR,,,BR,,,2014,2.0
473,Covanta Hempstead Company,10642.0,Covanta Hempstead,NY,2,OP,N,,, , ,, , ,,, ,,,,,,,ST,145.7,NH,OH,2004,SN,LA,,SN,LA,,, ,,, ,ST,2007,BR,,,BR,,,2014,2.0
473,Covanta Hempstead Company,10642.0,Covanta Hempstead,NY,3,OP,N,,, , ,, , ,,, ,,,,,,,ST,145.7,NH,OH,2004,SN,,,SN,,,, ,,, ,ST,2007,BR,,,BR,,,2014,2.0
1746,Black River Generation LLC,10464.0,Black River Generation,NY,E0001,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.17,NH,DA,2013,NC,,,NC,,,, ,,, ,, ,,,,,,,2014,2.0
1746,Black River Generation LLC,10464.0,Black River Generation,NY,E0002,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.17,NH,DA,2013,NC,,,NC,,,, ,,, ,, ,,,,,,,2014,2.0
1746,Black River Generation LLC,10464.0,Black River Generation,NY,E0003,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.17,NH,DA,2013,NC,,,NC,,,, ,,, ,, ,,,,,,,2014,2.0
2313,Brooklyn Navy Yard Cogen PLP,54914.0,Brooklyn Navy Yard Cogeneration,NY,HRSG1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2014,4.0
2313,Brooklyn Navy Yard Cogen PLP,54914.0,Brooklyn Navy Yard Cogeneration,NY,HRSG2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2014,4.0
3085,Carthage Energy LLC,10620.0,Carthage Energy LLC,NY,HRSG,OP,,,, , ,, , ,,, ,,,,,,,ST,42,NM,OH,1991,STM,,,MS,,,, ,,, ,, ,,,,,,,2014,2.0
4226,Consolidated Edison Co-NY Inc,2493.0,East River,NY,60,OP,N,N,, , ,ST,0.3,0,SU,NV,1972,NC,,,NC,,,LO,0.15,NM,NV,1995,OV,LA,,LN,,,ST,0.1,PB,NV,1973,, ,,,,,,,2014,1.0
4226,Consolidated Edison Co-NY Inc,2493.0,East River,NY,70,OP,N,N,, , ,ST,0.3,0,SU,NV,1972,NC,,,NC,,,LO,0.15,NM,NV,1995,OV,FR,,LN,,,ST,0.1,PB,NV,1973,, ,,,,,,,2014,1.0
4226,Consolidated Edison Co-NY Inc,2502.0,Waterside,NY,61,RE,N,,, , ,ST, , ,,, ,,,,,,,LO, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,2014,4.0
4226,Consolidated Edison Co-NY Inc,2502.0,Waterside,NY,62,RE,N,,, , ,ST, , ,,, ,,,,,,,LO, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,2014,4.0
4226,Consolidated Edison Co-NY Inc,2502.0,Waterside,NY,80,RE,N,,, , ,ST, , ,,, ,,,,,,,LO, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,2014,4.0
