Utility ID,Utility Name,Plant Code,Plant Name,State,Generator ID,Status,Owner Name,Owner Street Address,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned,Year
62923,Solar Planet Power,63408,Whittier,NY,300,OP,Solar Advocate Development LLC,"2500 Farmers Dr., Suite 140",Columbus,OH,43235,64422,1.0,2023
62923,Solar Planet Power,63409,Williamson,NY,100,OP,Solar Advocate Development LLC,"2500 Farmers Dr., Suite 140",Columbus,OH,43235,64422,1.0,2023
62923,Solar Planet Power,63410,Bennett,NY,304,OP,Solar Advocate Development LLC,"2500 Farmers Dr., Suite 140",Columbus,OH,43235,64422,1.0,2023
58871,Citizens Enterprises Corporation,63450,Chenango Solar,NY,PV1,OP,"Citizens Solar Holdings IX, LLC","88 Black Falcon Ave, Suite 342",Boston,MA,2210,63247,1.0,2023
57313,Tesla Inc.,63511,Mohonasen Central School District,NY,PV1,OP,"Solar Integrated Fund VI, LLC",6800 Dumbarton Cirlce,Fremont,CA,94555,63240,1.0,2023
61944,MN8 Energy LLC,64030,Kenmare - Sullivan Community College,NY,GEN1,OP,"Sullivan Solar Garden, LLC",750 Park of Commerce Blvd,Boca Raton,FL,33487,63679,1.0,2023
63962,"Solar Star Prime 2, LLC",64351,Amazon JFK8 Solar Project,NY,JFK8,OP,53 SP Solar Trust,1100 N. Market St.,Wilmington,DE,19890,63986,1.0,2023
57313,Tesla Inc.,64445,"County of Dutchess, NY (Airport)",NY,PV1,OP,"Solar Integrated Fund VI, LLC",6800 Dumbarton Cirlce,Fremont,CA,94555,63240,1.0,2023
62923,Solar Planet Power,64525,Troupsburg,NY,TB1,OP,Solar Troupsburg LLC,2500 Farmers Dr.  Ste 140,Columbus,OH,43235,64163,1.0,2023
64310,Bronx Community Clean Energy Project LLC,64747,Fuel Cell 3245 Yates Avenue,NY,C3245,OP,Catamaran Renewables LLC,675 3rd Avenue,New York,NY,10017,64313,1.0,2023
64309,Annadale Community Clean Energy Projects LLC,64748,Fuel Cell 18A Sneden Avenue,NY,CR18A,OP,Catamaran Renewables LLC,675 3rd Avenue,New York,NY,10017,64313,1.0,2023
64309,Annadale Community Clean Energy Projects LLC,64749,Fuel Cell 18B Sneden Avenue,NY,CR18B,OP,Catamaran Renewables LLC,675 3rd Avenue,New York,NY,10017,64313,1.0,2023
61514,"Agilitas Energy, Inc.",64758,Manorville II,NY,MAN,L,"AE-Manorville 2, LLC","401 Edgewater Place, Suite 570",Wakefield,MA,1880,64317,1.0,2023
61514,"Agilitas Energy, Inc.",64758,Manorville II,NY,MANB,L,"AE-Manorville 2, LLC","401 Edgewater Place, Suite 570",Wakefield,MA,1880,64317,1.0,2023
61514,"Agilitas Energy, Inc.",64761,Patchogue ESS,NY,PAT,P,"AE-ESS Cassel, LLC","401 Edgewater Place, Suite 570",Wakefield,MA,1880,64320,1.0,2023
61514,"Agilitas Energy, Inc.",65239,"AE-ESS NWS 1, LLC",NY,NWS,U,"AE-ESS NWS, LLC","401 Edgewater Place, Suite 570",Wakefield,MA,1880,64567,1.0,2023
56990,NJR Clean Energy Ventures Corporation,65337,"Maybrook Solar, LLC (CSG)",NY,MAYBK,OP,"Maybrook Solar, LLC",1415 Wyckoff Road,Wall,NJ,7719,64671,1.0,2023
56990,NJR Clean Energy Ventures Corporation,65385,Airport Road Solar (CSG),NY,AIRPT,OP,"AR Solar, LLC",1415 Wyckoff Road,Wall,NJ,7719,64732,1.0,2023
66027,Orsted Wind Power North America LLC,65561,South Fork Wind,NY,SFWND,V,"Orsted US East Coast Offshore Wind HoldCo, LLC","399 Boylston Street, 12th Floor",Boston,MA,2116,63816,0.5,2023
66027,Orsted Wind Power North America LLC,65561,South Fork Wind,NY,SFWND,V,Eversource Energy,107 Selden Street,Berlin,CT,6037,64810,0.5,2023
62067,EnterSolar,65597,"CEC, LLC Westtown B",NY,CLWB,OP,"Nautilus Solar Energy, LLC",396 Springfield Avenue,Summit,NJ,7901,65139,1.0,2023
64950,"LI Solar Generation, LLC",65679,Calverton Solar Energy Center,NY,11933,OP,National Grid,,,MA,,13516,0.5,2023
64950,"LI Solar Generation, LLC",65679,Calverton Solar Energy Center,NY,11933,OP,NextEra Energy Resources Breckinridge,700 Universe Blvd.,Juno Beach,FL,33408,59394,0.5,2023
61194,Generate Capital,66176,Landau Solar,NY,10891,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66177,Drinkwater Solar,NY,10896,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66187,McCarthy Solar,NY,10992,OP,Generate NY Community Solar IV,"560 Davis Street, Suite 250",San Francisco,CA,94111,65328,1.0,2023
61194,Generate Capital,66209,Bantam Solar,NY,10986,OP,Generate NY Community Solar IV,"560 Davis Street, Suite 250",San Francisco,CA,94111,65328,1.0,2023
61194,Generate Capital,66210,Bogart Solar,NY,10887,OP,Generate NY Community Solar Lessor II,"560 Davis Street, Suite 250",San Francisco,CA,94111,65341,1.0,2023
61194,Generate Capital,66211,Brickchurch Solar,NY,10889,OP,Generate NY Community Solar Lessor II,"560 Davis Street, Suite 250",San Francisco,CA,94111,65341,1.0,2023
61194,Generate Capital,66212,Canoga Solar,NY,10965,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66213,Costanza Solar,NY,10907,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66214,County Route 84 Solar,NY,10967,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66215,Cafferty Hill Solar,NY,10996,OP,Generate NY Community Solar V,"560 Davis Street, Suite 250",San Francisco,CA,94111,65342,1.0,2023
61194,Generate Capital,66217,Donati Solar,NY,10968,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66218,Dubois Solar (Hybrid),NY,10892,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66218,Dubois Solar (Hybrid),NY,BAT,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66219,Dunkleman Solar,NY,11008,OP,Generate NY Community Solar V,"560 Davis Street, Suite 250",San Francisco,CA,94111,65342,1.0,2023
61194,Generate Capital,66220,Finney Solar,NY,10999,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66221,Henrietta Solar,NY,10972,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66222,Landau II Solar (Hybrid),NY,10895,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66222,Landau II Solar (Hybrid),NY,BAT,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66223,Lockenhurst Pond Solar,NY,11000,OP,Generate NY Community Solar V,"560 Davis Street, Suite 250",San Francisco,CA,94111,65342,1.0,2023
61194,Generate Capital,66224,New Beginnings Solar,NY,10890,OP,Generate NY Community Solar Lessor II,"560 Davis Street, Suite 250",San Francisco,CA,94111,65341,1.0,2023
61194,Generate Capital,66225,NY70 Solar,NY,10970,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66226,Reid Solar,NY,10991,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66227,Reisender Solar,NY,10886,OP,Generate NY Community Solar Lessor II,"560 Davis Street, Suite 250",San Francisco,CA,94111,65341,1.0,2023
61194,Generate Capital,66228,Salt Point Solar (Hybrid),NY,10888,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66228,Salt Point Solar (Hybrid),NY,BAT,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66229,Sangolqui Solar,NY,10975,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66230,State Route 14A Solar,NY,10997,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66231,State Highway 17B Solar,NY,10988,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66232,Svenski Solar (Hybrid),NY,10894,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66232,Svenski Solar (Hybrid),NY,BAT,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66233,West Creek Solar,NY,10995,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61194,Generate Capital,66234,Wheatland 2A Solar,NY,10971,OP,Generate NY Community Solar IV,"560 Davis Street, Suite 250",San Francisco,CA,94111,65328,1.0,2023
61194,Generate Capital,66235,Wheatland 2B Solar,NY,10961,OP,Generate NY Community Solar IV,"560 Davis Street, Suite 250",San Francisco,CA,94111,65328,1.0,2023
61194,Generate Capital,66236,Wildflower Way Solar,NY,10982,OP,Generate NY Community Solar Lessor III,"560 Davis Street, Suite 250",San Francisco,CA,94111,65331,1.0,2023
61944,MN8 Energy LLC,66272,RIC - Hanover (CSG),NY,GEN1,OP,Hanover PV LLC,750 Park of Commerce Blvd,Boca Raton,FL,33487,65406,1.0,2023
61944,MN8 Energy LLC,66273,Summit - Cicero,NY,GEN1,V,"SSC Cicero, LLC",750 Park of Commerce Blvd,Boca Raton,FL,33487,65414,1.0,2023
61944,MN8 Energy LLC,66274,Summit - Lysander (CSG),NY,GEN1,OP,"SSC Lysander, LLC",750 Park of Commerce Blvd,Boca Raton,FL,33487,65415,1.0,2023
61944,MN8 Energy LLC,66275,Summit - Oswego,NY,GEN1,OP,"SSC Oswego, LLC",750 Park of Commerce Blvd,Boca Raton,FL,33487,65416,1.0,2023
61944,MN8 Energy LLC,66322,Summit - Scriba CSG,NY,GEN1,OP,"SSC Scriba, LLC",750 Park of Commerce Blvd,Boca Raton,FL,61944,65423,1.0,2023
61194,Generate Capital,66488,Davis Solar,NY,10958,OP,Generate NY Community Solar V,"560 Davis Street, Suite 250",San Francisco,CA,94111,65342,1.0,2023
61194,Generate Capital,66488,Davis Solar,NY,BAT,OP,Generate NY Community Solar V,"560 Davis Street, Suite 250",San Francisco,CA,94111,65342,1.0,2023
61194,Generate Capital,66489,Genesee - CCR Solar,NY,10951,OP,Generate NY Community Solar V,"560 Davis Street, Suite 250",San Francisco,CA,94111,65342,1.0,2023
61194,Generate Capital,66490,Bullitt Farm Solar,NY,10998,OP,Generate NY Community Solar VI,"560 Davis Street, Suite 250",San Francisco,CA,94111,65554,1.0,2023
64904,AES Clean Energy,67412,Geer Road Solar 2,NY,GEER2,V,Geer Rd Solar 2 LLC,319 Geer Road,Hudson Falls,NY,12839,66201,1.0,2023
64904,AES Clean Energy,67413,Geer Road Solar 3,NY,GEER3,V,Geer Rd Solar 3 LLC,319 Geer Rd,Hudson Falls,NY,12839,66202,1.0,2023
64904,AES Clean Energy,67414,Princetown Solar 1,NY,PRNC1,V,"Princetown Solar 1, LLC",248 Kelley Station Road,Duanesburg,NY,12056,66203,1.0,2023
64904,AES Clean Energy,67415,County Highway Solar 1,NY,CTHW1,V,"County Highway Solar 1, LLC",171 County Hwy 142A,Johnstown,NY,12095,66204,1.0,2023
64904,AES Clean Energy,67416,County Highway Solar 2,NY,CTHW2,V,"County Highway Solar 2, LLC",171 County Highway 142A,Johnstown,NY,12095,66205,1.0,2023
64904,AES Clean Energy,67418,Geer Road Solar 1,NY,GEER1,V,Geer Rd Solar 1 LLC,221 Geer Rd,Hudson Falls,NY,12834,66207,1.0,2023
66027,Orsted Wind Power North America LLC,67435,Sunrise Wind,NY,SRWND,L,"Orsted US East Coast Offshore Wind HoldCo, LLC","399 Boylston Street, 12th Floor",Boston,MA,2116,63816,0.5,2023
66027,Orsted Wind Power North America LLC,67435,Sunrise Wind,NY,SRWND,L,Eversource Energy,107 Selden Street,Berlin,CT,6037,64810,0.5,2023
61194,Generate Capital,67611,Glen Mary 1,NY,10993,OP,Generate NY Community Solar IV,"560 Davis Street, Suite 250",San Francisco,CA,94111,65328,1.0,2023
61194,Generate Capital,67612,Glen Mary 2,NY,10994,OP,"Generate C&I Warehouse, LLC","560 Davis Street, Suite 250",San Francisco,CA,94111,66302,1.0,2023
61194,Generate Capital,67613,Barone,NY,11034,U,Generate NY Community Solar VI,"560 Davis Street, Suite 250",San Francisco,CA,94111,65554,1.0,2023
61194,Generate Capital,67615,"Krumkill Road Solar North, LLC",NY,11086,L,"Generate Community Solar VII, LLC","560 Davis Street, Suite 250",San Francisco,CA,94111,66277,1.0,2023
61194,Generate Capital,67616,"Krumkill Road Solar South, LLC",NY,11087,L,"Generate Community Solar VII, LLC","560 Davis Street, Suite 250",San Francisco,CA,94111,66277,1.0,2023
61194,Generate Capital,67617,Spencer (NY),NY,11017,U,"Generate Community Solar VII, LLC","560 Davis Street, Suite 250",San Francisco,CA,94111,66277,1.0,2023
61194,Generate Capital,67618,Eddy,NY,11054,OP,Generate NY Community Solar VI,"560 Davis Street, Suite 250",San Francisco,CA,94111,65554,1.0,2023
61194,Generate Capital,67619,Janiak,NY,10898,OP,Generate NY Community Solar VI,"560 Davis Street, Suite 250",San Francisco,CA,94111,65554,1.0,2023
61194,Generate Capital,67620,Ridgeway 1,NY,11018,OP,Generate NY Community Solar VI,"560 Davis Street, Suite 250",San Francisco,CA,94111,65554,1.0,2023
61194,Generate Capital,67621,Rivard 2,NY,11012,OP,Generate NY Community Solar VI,"560 Davis Street, Suite 250",San Francisco,CA,94111,65554,1.0,2023
61194,Generate Capital,67631,County Route 11B,NY,10983,U,"Generate C&I Warehouse, LLC","560 Davis Street, Suite 250",San Francisco,CA,94111,66302,1.0,2023
15296,New York Power Authority,2483,Neversink,NY,H1,OP,City of New York,"One Centre Street, 22nd Floor",New York,NY,10007,55842,1,2024
13192,NRG Arthur Kill Operations Inc,2490,Arthur Kill Generating Station,NY,2,OP,Arthur Kill Power LLC,4401 Victory Blvd,Staten Island,NY,10314,22846,1,2024
13192,NRG Arthur Kill Operations Inc,2490,Arthur Kill Generating Station,NY,3,OP,Arthur Kill Power LLC,4401 Victory Blvd,Staten Island,NY,10314,22846,1,2024
13192,NRG Arthur Kill Operations Inc,2490,Arthur Kill Generating Station,NY,GT1,OP,Arthur Kill Power LLC,4401 Victory Blvd,Staten Island,NY,10314,22846,1,2024
5914,Erie Boulevard Hydropower LP,2576,Higley,NY,2,RE,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2024
5914,Erie Boulevard Hydropower LP,2576,Higley,NY,3,RE,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2024
55951,Constellation Nuclear,2589,Nine Mile Point Nuclear Station,NY,2,OP,Long Island Power Authority,333 Earle Ovington Boulevard,Uniondale,NY,11553,11171,0.18,2024
55951,Constellation Nuclear,2589,Nine Mile Point Nuclear Station,NY,2,OP,Constellation Nuclear,4300 Winfield Road,Warrenville,IL,60555,55951,0.82,2024
64701,Oswego Harbor Power,2594,Oswego Harbor Power,NY,3,RE,ArcLight Capital Partners LLC,460 North Gulph Road,King of Prussia,PA,19406,49890,1,2024
64701,Oswego Harbor Power,2594,Oswego Harbor Power,NY,ST5,OP,ArcLight Capital Partners LLC,460 North Gulph Road,King of Prussia,PA,19406,49890,1,2024
64701,Oswego Harbor Power,2594,Oswego Harbor Power,NY,ST6,OP,ArcLight Capital Partners LLC,460 North Gulph Road,King of Prussia,PA,19406,49890,1,2024
15296,New York Power Authority,2627,Grahamsville,NY,GRHM,OP,City of New York,"One Centre Street, 22nd Floor",New York,NY,10007,55842,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2630,Mongaup Falls,NY,GEN1,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2630,Mongaup Falls,NY,GEN2,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2630,Mongaup Falls,NY,GEN3,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2630,Mongaup Falls,NY,GEN4,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2631,Rio,NY,RIO,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2631,Rio,NY,RIO2,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2634,Swinging Bridge 2,NY,SWI2,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
57280,"Eagle Creek Renewable Energy, LLC",2634,Swinging Bridge 2,NY,SWI3,OP,"Eagle Creek Hydro Power, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,64589,1,2024
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,12TG,RE,Dean Baughman Industrial Services,5704 Industrial Road,Fort Wayne,IN,46825,56569,1,2024
60741,Fortistar Castleton Power,10190,Castleton Energy Center,NY,GEN2,OP,Castleton Energy Center,1902 River Rd,Castleton,NY,12033,56517,1,2024
55754,Boralex Hydro Operations Inc,10218,Warrensburg Hydroelectric,NY,HY1,OP,Warrensburg Hydro Power LP,39 Hudson Falls Road,South Glens Falls,NY,12803,20118,0.98,2024
55754,Boralex Hydro Operations Inc,10218,Warrensburg Hydroelectric,NY,HY1,OP,Warrensburg II Corporation,"c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie - 24th floor",Montreal,QC,H3AOA8,60665,0.02,2024
55754,Boralex Hydro Operations Inc,10219,Middle Falls Hydro,NY,HY1,OP,Middle Falls Ltd Partnership,39 Hudson Falls Road,South Glens Falls,NY,12803,12481,0.98,2024
55754,Boralex Hydro Operations Inc,10219,Middle Falls Hydro,NY,HY1,OP,"Boralex Middle Falls, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie",Montreal,QC,H3AOA8,60680,0.02,2024
55754,Boralex Hydro Operations Inc,10219,Middle Falls Hydro,NY,HY2,OP,Middle Falls Ltd Partnership,39 Hudson Falls Road,South Glens Falls,NY,12803,12481,0.98,2024
55754,Boralex Hydro Operations Inc,10219,Middle Falls Hydro,NY,HY2,OP,"Boralex Middle Falls, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie",Montreal,QC,H3AOA8,60680,0.02,2024
55754,Boralex Hydro Operations Inc,10220,Sissonville Hydro,NY,HY1,OP,Sissonville Ltd Partnership,39 Hudson Falls Road,South Glens Falls,NY,12803,17272,0.98,2024
55754,Boralex Hydro Operations Inc,10220,Sissonville Hydro,NY,HY1,OP,"Sissonville II, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie",Montreal,QC,H3AOA8,60679,0.02,2024
55754,Boralex Hydro Operations Inc,10221,New York State Dam Hydro,NY,GEN1,OP,NYSD Ltd Partnership,39 Hudson Falls Road,South Glens Falls,NY,12803,44858,0.98,2024
55754,Boralex Hydro Operations Inc,10221,New York State Dam Hydro,NY,GEN1,OP,"State Dam II, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie - 24th floor",Montreal,QC,H3AOA8,60666,0.02,2024
55754,Boralex Hydro Operations Inc,10221,New York State Dam Hydro,NY,GEN2,OP,NYSD Ltd Partnership,39 Hudson Falls Road,South Glens Falls,NY,12803,44858,0.98,2024
55754,Boralex Hydro Operations Inc,10221,New York State Dam Hydro,NY,GEN2,OP,"State Dam II, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie - 24th floor",Montreal,QC,H3AOA8,60666,0.02,2024
57280,"Eagle Creek Renewable Energy, LLC",10490,Upper Beaver Falls Project,NY,1G,OP,"Eagle Creek Beaver Falls, LLC","7315 Wisconsin Ave,",Bethesda,MD,20814,64592,1,2024
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN1,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2024
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN2,SB,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2024
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN3,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2024
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN4,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2024
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN5,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN1,RE,AG Energy Inc,,,,,34439,0.01,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN1,RE,Iroqouis Power,,,,,34542,0.15,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN1,RE,Alliance Energy Group LLC,PO Box 585,Ogdensburg,NY,13669,54771,0.84,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN2,RE,AG Energy Inc,,,,,34439,0.01,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN2,RE,Iroqouis Power,,,,,34542,0.15,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN2,RE,Alliance Energy Group LLC,PO Box 585,Ogdensburg,NY,13669,54771,0.84,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN3,OS,AG Energy LP,21 Entrance AvenuePO Box 585,Ogdensburg,NY,13669,40052,0.01,2024
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN3,OS,Alliance Energy Group LLC,PO Box 585,Ogdensburg,NY,13669,54771,0.99,2024
63985,Hydroland Omega LLC,10848,Walden,NY,GEN1,OP,"Walden Hydro, LLC",1 Tech Dr. Suite 220,Andover,MA,1810,60225,1,2024
63985,Hydroland Omega LLC,10848,Walden,NY,GEN2,OP,"Walden Hydro, LLC",1 Tech Dr. Suite 220,Andover,MA,1810,60225,1,2024
63985,Hydroland Omega LLC,10848,Walden,NY,GEN3,OP,"Walden Hydro, LLC",1 Tech Dr. Suite 220,Andover,MA,1810,60225,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50354,Newport Hydro,NY,1,OP,Newport Hydro Associates,7315 Wisconsin Ave,Bethesda,MD,20814,13532,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50354,Newport Hydro,NY,2,OP,Newport Hydro Associates,7315 Wisconsin Ave,Bethesda,MD,20814,13532,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50354,Newport Hydro,NY,3,OP,Newport Hydro Associates,7315 Wisconsin Ave,Bethesda,MD,20814,13532,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50512,Glen Park Hydroelectric Project,NY,GEN1,OP,"Black River Hydroelectric, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,60779,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50512,Glen Park Hydroelectric Project,NY,GEN2,OP,"Black River Hydroelectric, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,60779,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50512,Glen Park Hydroelectric Project,NY,GEN3,OP,"Black River Hydroelectric, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,60779,1,2024
66645,Northern Power & Light,50513,Stillwater Reservoir Hydro,NY,GEN1,OP,Hudson River-Black River Regulating District,54 State St Ste 501,Albany,NY,12207,67075,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50652,Lyonsdale Associates,NY,GEN1,OP,"Lyonsdale Associates, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,56382,1,2024
57280,"Eagle Creek Renewable Energy, LLC",50652,Lyonsdale Associates,NY,GEN2,OP,"Lyonsdale Associates, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,56382,1,2024
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,GEN1,OP,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2024
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,GEN2,OA,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2024
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,GEN3,OP,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2024
57280,"Eagle Creek Renewable Energy, LLC",51034,Little Falls Hydro,NY,GEN1,OP,Little Falls Hydroelec Assoc,7315 Wisconsin Ave,Bethesda,MD,20814,10714,1,2024
57280,"Eagle Creek Renewable Energy, LLC",51034,Little Falls Hydro,NY,GEN2,OP,Little Falls Hydroelec Assoc,7315 Wisconsin Ave,Bethesda,MD,20814,10714,1,2024
56601,Reworld MacArthur Renewable Energy,51038,MacArthur Waste to Energy Facility,NY,GEN1,OP,Islip Resource Recovery Agency,4001 Veterans Highway,Ronkonroma,NY,11779,9458,1,2024
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,CT-3,CN,Westbrook Energy Center,717 Texas Avenue,Houston,TX,77002,2891,1,2024
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,GEN1,OP,Calpine Corp,"700 Louisiana Street,  Suite 2700",Houston,TX,77002,2796,1,2024
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,GEN2,OP,Calpine Corp,"700 Louisiana Street,  Suite 2700",Houston,TX,77002,2796,1,2024
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,GEN3,OP,Calpine Corp,"700 Louisiana Street,  Suite 2700",Houston,TX,77002,2796,1,2024
50136,North American Energy Services,54131,World Generation X,NY,GEN1,OP,Digihost Technology Inc,2830 Produce Row,Houston,TX,77203,66985,1,2024
50136,North American Energy Services,54131,World Generation X,NY,GEN2,OP,Digihost Technology Inc,2830 Produce Row,Houston,TX,77203,66985,1,2024
57280,"Eagle Creek Renewable Energy, LLC",54391,Alice Falls Hydro Project,NY,1,OP,"Alice Falls Hydro, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,326,1,2024
57280,"Eagle Creek Renewable Energy, LLC",54391,Alice Falls Hydro Project,NY,2,OP,"Alice Falls Hydro, LLC",7315 Wisconsin Ave,Bethesda,MD,20814,326,1,2024
