Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?,Year,Technology,Multiple Fuels?,Operating Month,Operating Year
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT25,OP,GT,IPP Non-CHP,2,20.0,18.6,24.3,NG,DFO,Y,NG,DFO,,,,,Y,Y,18,23.4,18,23.4,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT26,OP,GT,IPP Non-CHP,2,20.0,20.3,26.5,NG,DFO,Y,NG,DFO,,,,,Y,Y,19.5,24.9,19.5,24.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT27,OP,GT,IPP Non-CHP,2,20.0,19.6,25.6,NG,DFO,Y,NG,DFO,,,,,Y,Y,19.1,24.7,19.1,24.7,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT28,OP,GT,IPP Non-CHP,2,20.0,17.7,23.1,NG,DFO,Y,NG,DFO,,,,,Y,Y,17.7,22.9,17.7,22.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT31,OP,GT,IPP Non-CHP,2,20.0,17.7,23.1,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.9,21.9,16.9,21.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT32,OP,GT,IPP Non-CHP,2,20.0,17.7,23.1,NG,DFO,Y,NG,DFO,,,,,Y,Y,17.1,22.6,17.1,22.6,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT33,OP,GT,IPP Non-CHP,2,20.0,19.8,25.9,NG,DFO,Y,NG,DFO,,,,,Y,Y,18,23.8,18,23.8,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT34,OP,GT,IPP Non-CHP,2,20.0,17.9,23.4,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.2,21.4,16.2,21.4,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT35,OP,GT,IPP Non-CHP,2,20.0,19,24.8,NG,DFO,Y,NG,DFO,,,,,Y,Y,17.3,22.8,17.3,22.8,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT36,OP,GT,IPP Non-CHP,2,20.0,17.6,23,NG,DFO,Y,NG,DFO,,,,,Y,Y,15.5,21,15.5,21,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT37,OP,GT,IPP Non-CHP,2,20.0,18.1,23.6,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.1,23.9,18.1,23.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,GT38,OP,GT,IPP Non-CHP,2,20.0,19,24.8,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.9,23.9,16.9,23.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,7.0,1971.0
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT11,OP,GT,IPP Non-CHP,2,22.0,21,27.4,NG,DFO,Y,NG,DFO,,,,,Y,Y,19.3,24.9,19.3,24.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,5.0,1972.0
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT12,OP,GT,IPP Non-CHP,2,22.0,19.5,25.5,NG,DFO,Y,NG,DFO,,,,,Y,Y,17.1,23.8,17.1,23.8,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,5.0,1972.0
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT13,OP,GT,IPP Non-CHP,2,22.0,20.4,26.6,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.3,24.9,18.3,24.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,5.0,1972.0
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT14,OP,GT,IPP Non-CHP,2,22.0,20.1,26.3,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.8,24.9,18.8,24.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,5.0,1972.0
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT15,OP,GT,IPP Non-CHP,2,22.0,19.8,25.9,NG,DFO,Y,NG,DFO,,,,,Y,Y,19.9,24.9,19.9,24.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,5.0,1972.0
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT16,OP,GT,IPP Non-CHP,2,22.0,18.9,24.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.5,22.2,16.5,22.2,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,5.0,1972.0
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT17,OP,GT,IPP Non-CHP,2,22.0,18.4,24,NG,DFO,Y,NG,DFO,,,,,Y,Y,19.4,24.9,19.4,24.9,1H,1H,Y,,Y,,2024,Natural Gas Fired Combustion Turbine,Y,5.0,1972.0
