Utility ID,Utility Name,Street Address,City,State,Zip,Owner?,Operator?,Asset Manager?,Other Reltionships with Plants Reported on Form?,Entity Type,Year,Other Relationships with Plants Reported on Form?,Owner of Plants Reported on Form?,Operator of Plants Reported on Form?,Asset Manager of Plants Reported on Form?
59622,"Ahana Renewables, LLC",205 E 42nd ST,New York,NY,10017,,,,,Q,2021,,Y,,
59634,North Star Solar PV LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
59653,Palmer Solar LLC,16 Squadron Boulevard #106,New City,NY,10956,,,,,COM,2021,,Y,,
59675,Moxie Freedom LLC,"565 5th Ave., 29th floor",New York,NY,10017,,,,,Q,2021,,Y,,
59736,Columbia Solar Energy LLC,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
59779,"Shoreham Solar Commons, LLC",24 Cooper Street,Charlotte,NY,11786,,,,,Q,2021,,Y,Y,
59785,"Syncarpha Palmer, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
59822,"Syncarpha Massachusetts, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
59823,"Syncarpha North Adams, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
59824,"Fisher Road Solar I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
59825,"Neisler Street Solar I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
59826,"Syncarpha Bondsville, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
59827,"Ampersand Long Falls Hydro, LLC",2 Lathrop Street,Carthage,NY,13619,,,,,I,2021,,Y,,
59860,Jett Creek,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
59861,Benson Creek,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
59862,Durbin Creek,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
59863,Prospector,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
59864,Willow Spring,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
59880,Pioneer Crossing Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2021,,Y,,
59881,Port Charlotte Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2021,,Y,,
59942,Argos Solar LLC,1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,Y,,
59969,Whitethorn Solar LLC,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
59977,Hemlock Solar LLC,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
59978,HXNAir Solar One LLC,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60025,Greenbacker Renewable Energy Corporation,"11 East 44th Street, Suite 120",New York,NY,10017,,,,,Q,2021,,Y,,
60046,"TPE Alta Luna, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
60068,Red Horse III,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
60081,"Coram California Development, L.P.",4488 Onondaga Blvd,Syracuse,NY,13219,,,,,Q,2021,,,,Y
60082,ECOsponsible LLC,PO Box 114,West Falls,NY,14170,,,,,Q,2021,,Y,,
60097,"San Isabel Solar, LLC","1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60098,"MS Solar 2, LLC",1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
60143,Bison Solar LLC,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60238,Pavant Solar II LLC,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60303,"Innovative Solar 42, LLC",1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,,,Y
60358,BC Solar,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60380,"Cork Oak Solar, LLC","1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60381,"Sunflower Solar, LLC","1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60412,"Portal Ridge Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
60413,"Rancho Seco Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
60453,Onward Energy,"767 Third Avenue, 17th Floor",New York,NY,10017,,,,,Q,2021,,Y,,
60479,"Iron Horse Solar 4, LLC","250 West 57th St, Suite 701",New York,NY,10107,,,,,Q,2021,,Y,,
60507,"Fresh Air Energy XXXV, LLC","1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
60545,"City of Auburn, New York",35 Bradley Street,Auburn,NY,13021,,,,,M,2021,,Y,,
60556,"Fusion Solar Centre, L.L.C","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
60584,Onyx Asset Services Group,230 Park Avenue,New York,NY,10169,,,,,Q,2021,,,,Y
60643,Artemis Solar LLC,1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,Y,,
60669,Laertes Solar LLC,1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,Y,,
60675,Montefiore-Westchester Square,2475 St. Raymond Avenue,Bronx,NY,10461,,,,,COM,2021,,Y,Y,
60676,New York Presbyterian Hospital,622 W 168th St.,New York,NY,10032,,,,,COM,2021,,Y,,
60710,"Marie's Way Solar I, LLC","250 West 57th St, Suite 701",New York,NY,10107,,,,,Q,2021,,Y,,
60734,"Elizabeth Mines Solar 1, LLC",134 East 40th St,New York,NY,10016,,,,,Q,2021,,Y,Y,Y
60741,Fortistar Castleton Power,1902 River Rd,Castleton on Hudson,NY,12033,,,,,Q,2021,,Y,,
60753,"Punta Lima Wind Farm, LLC",45 East 53rd Street,New York,NY,10022,,,,,Q,2021,,Y,,
60791,Monroe County (NY),"50 West Main Street, Suite 710",Rochester,NY,14614,,,,,P,2021,,Y,,
60797,68SF 8me LLC,"452 Fifth Avenue, 29th Floor.",New York,NY,10018,,,,,IND,2021,,Y,,
60798,69SV 8me LLC,"452 Fifth Avenue, 29th Floor",New York,NY,10018,,,,,IND,2021,,Y,,
60883,NY - PRESBYTERIAN HOSPITAL-525 E 68TH ST,525 EAST 68TH ST,New York,NY,10021,,,,,COM,2021,,Y,,
60886,"Gray Hawk Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
60898,Axium US Solar Holdings LLC,"527 Madison Avenue, 21st Floor",New York,NY,10022,,,,,Q,2021,,Y,,
60971,NYC ENERGY LLC,"217 EAST 70TH STREET, #405",New York,NY,10021,,,,,IND,2021,,Y,Y,
60986,"Imperial Valley Solar 2, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
61013,Northern Westchester Hospital,400 East Main Street,Mount Kisco,NY,10549,,,,,COM,2021,,Y,,
61049,NYC-HH Coney Island Hospital,"2601 Ocean Parkway, Avenue Z",Brooklyn,NY,11235,,,,,COM,2021,,Y,Y,
61050,The NY Times Production Facility,1 New York Times Plz,Flushing,NY,11354,,,,,COM,2021,,Y,Y,
61053,Mount Sinai Hospital,1 Gustave L Levy Pl,New York,NY,10029,,,,,COM,2021,,Y,Y,
61093,"SL Babylon, LLC","1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
61094,NYU LANGONE HEALTH,550 FIRST AVE,New York,NY,10016,,,,,COM,2021,,Y,Y,
61112,"Cuyama Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,Y,
61130,"Helix Ravenswood, LLC",38-54 Vernon Boulevard,Long Island City,NY,11101,,,,,Q,2021,,Y,,
61132,"Syncarpha Lexington, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,Y,Y
61152,Good Samaritan Hospital,255 Lafayatte Avenue,Suffern,NY,10901,,,,,COM,2021,,Y,Y,
61162,Woodhull Hospital,760 Broadway,Brooklyn,NY,11206,,,,,COM,2021,,Y,Y,
61164,The Allen Hospital,5141 Broadway,New York,NY,10034,,,,,COM,2021,,Y,Y,
61165,Mount Sinai Beth Israel,First Avenue at 16th Street,New York,NY,10003,,,,,COM,2021,,Y,Y,
61166,Green Power Energy LLC,3633 Code Road,Cazenovia,NY,13035,,,,,Q,2021,,Y,Y,Y
61345,Lisbon West,583 Five Mile Line Rd,Lisbon,NY,13658,,,,,Q,2021,,Y,Y,Y
61346,Lisbon East,583 Five Mile Line Rd        ,Lisbon,NY,13658,,,,,Q,2021,,Y,Y,Y
61347,Scotch Settlement        ,77 Scotch Settlement Road     ,Gouverneur,NY,13642,,,,,Q,2021,,Y,Y,Y
61363,Seneca Nation,12837 Route 438,Irving,NY,14081,,,,,M,2021,,Y,Y,Y
61364,Lockheed Martin RMS Syracuse,497 Electornics Pkwy,Liverpool,NY,13088,,,,,IND,2021,,Y,,
61387,"HGS solar I, LLC",250 West 57th Street,New York,NY,10107,,,,,Q,2021,,Y,Y,Y
61388,"Syncarpha Hancock I, LLC",250 West 57th Street,New York,NY,10107,,,,,Q,2021,,Y,Y,Y
61389,"Syncarpha Hancock II, LLC",250 West 57th Street,New York,NY,10107,,,,,Q,2021,,Y,Y,Y
61390,"Syncarpha Hancock III, LLC",250 West 57th Street,New York,NY,10107,,,,,Q,2021,,Y,Y,Y
61391,"Gore Mountain Solar II, LLC",250 West 57th Street,New York,NY,10107,,,,,Q,2021,,Y,Y,Y
61392,"Syncarpha Still River, LLC",250 West 57th Street,New York,NY,10107,,,,,Q,2021,,Y,,
61401,"North 301 Solar, LLC       ","1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
61469,City of Binghamton,38 Hawley Street,Binghamton,NY,13901,,,,,Q,2021,,Y,,
61484,"Powergen Development Group, LLC",1261 Broadway,New York,NY,10001,,,,,IND,2021,,,Y,
61508,BNB Camden Solar LLC,"325 Hudson Street, 9th Floor",New York,NY,10013,,,,,Q,2021,,Y,,Y
61536,"Consolidated Edison Energy, Inc.",100 Summit Lake Dr,Valhalla,NY,10595,,,,,Q,2021,Y,,,
61567,DP-C2 Episode 1 LLC,55 Fifth Avenue,New York,NY,10003,,,,,I,2021,,Y,,
61571,"Clara City CSG I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
61573,"Prinsburg CSG I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
61577,Saint Catherine of Siena Medical Center,50 Route 25A,Smithtown,NY,11787,,,,,COM,2021,,Y,Y,
61578,The Bank of New York,101 Barclay Street,New York,NY,10286,,,,,COM,2021,,Y,Y,
61584,Brooklyn Hospital Center,121 DeKalb Avenue,Brooklyn,NY,11201,,,,,COM,2021,,Y,Y,
61610,"Delaware River Solar, LLC","140 E 45th Street, Suite 32B-1",New York,NY,10017,,,,,Q,2021,,Y,Y,Y
61616,Solar Provider Group MN I LLC,"250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
61618,Kingsbrook Jewish Medical Center,585 Schenectady Ave,Brooklyn,NY,11213,,,,,COM,2021,,Y,Y,
61619,St Johns Riverside Hospital,967 North Broadway,Yonkers,NY,10701,,,,,COM,2021,,Y,Y,
61672,Willow Spring Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
61685,"Syncarpha Eagle Nest I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
61687,"KCE NY 1, LLC","418 Broadway, 3rd Floor",Albany,NY,12207,,,,,Q,2021,,,Y,
61690,Maimonides Medical Center,4802 10th Ave,Brooklyn,NY,11219,,,,,COM,2021,,Y,Y,
61694,John Laing US Solar Corp.,"780 Third Avenue, 11th Floor",New York,NY,10017,,,,,COM,2021,,Y,,
61774,NYC-HH-New Bellevue Hospital,462 1st Ave,New York,NY,10016,,,,,COM,2021,,Y,Y,
61800,NYPH-Queens,56-45 Main Street,Flushing,NY,11355,,,,,COM,2021,,Y,Y,
61801,MIdway Solar,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
61802,Westchester County Medical Center,100 Woods Road,Valhalla,NY,10595,,,,,COM,2021,,Y,Y,
61822,Mechanicville Hydroelectric Station,951 Hudson River Road,Mechanicville,NY,12118,,,,,Q,2021,,Y,Y,
61827,"Annapolis Solar Park, LLC",1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,,Y,Y
61857,Five Forks Solar,"1700 Broadway, 35th Floor",New York,NY,10019,,,,,Q,2021,,Y,,
61892,NYP-Lower Manhattan Hospital,170 Williams Street,New York,NY,10038,,,,,COM,2021,,Y,Y,
61936,Albert Einstein College of Medicine,1300 Morris Park Avenue,Bronx,NY,10461,,,,,COM,2021,,Y,Y,
61946,"Prairie State Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,
61947,NYP-Hudson Valley Hospital Center,1980 Crompond Road,Cortlandt Manor,NY,10567,,,,,COM,2021,,Y,Y,
61948,Regeneron Pharmaceuticals Inc.,777 Old Saw Mill River Rd,Tarrytown,NY,10591,,,,,COM,2021,,Y,Y,
61949,"Assembly Solar I, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,
61950,Terra-Gen Operating Co-Solar,"437 Madison Ave, Fl 22",New York,NY,10022,,,,,Q,2021,,Y,,
61955,JLL-One Rockwood Road,1 Rockwood Road,Sleepy Hollow,NY,10591,,,,,COM,2021,,Y,Y,
61956,Mount Sinai South Nassau Hospital,1 Healthy Way,Oceanside,NY,11572,,,,,COM,2021,,Y,Y,
61965,St. Johns Episcopal Hospital,327 Beach 19th Street,Far Rockaway,NY,11691,,,,,COM,2021,,Y,Y,
61970,St. Joseph Hospital (NY),127 South Broadway,Yonkers,NY,10701,,,,,COM,2021,,Y,Y,
61971,Mt.Sinai-St.Lukes Rsvlt. Hospital Center,1111 Amsterdam Ave,New York,NY,10025,,,,,COM,2021,,Y,Y,
61978,Convergent Energy and Power LP,7 Times Square,New York,NY,10036,,,,,Q,2021,,,Y,Y
62051,Airport Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62060,CleanCapital,205 E. 42nd St.,New York,NY,10017,,,,,COM,2021,,Y,,
62067,EnterSolar,805 3rd Ave,New York,NY,10022,,,,,COM,2021,Y,,,Y
62080,"Lamesa Solar II, L.L.C.",1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2021,,Y,,Y
62087,Montefiore Mount Vernon Hospital,12 North 7th Avenue,Mount Vernon,NY,10550,,,,,COM,2021,,Y,Y,
62110,Rockland Bakery Inc.,94 Demarest Mill Road,Nanuet,NY,10954,,,,,COM,2021,,Y,Y,
62132,DWW Solar ll LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62134,Hunter Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,
62146,Sigurd Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,
62629,G&S Operations LLC,"211 East 43rd St, 25th Floor",New York,NY,10017,,,,,COM,2021,,Y,,
62657,Harbec Energy,358 Timothy Lane,Ontario,NY,14519,,,,,IND,2021,,Y,Y,Y
62704,Grizzly Wind LLC,1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,Y,,Y
62706,"NY Baldwin I, LLC",339 Breesport N Chemung Rd,Lowman,NY,14861,,,,,Q,2021,,Y,,
62708,Black Bear Wind LLC,1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,Y,,Y
62744,"St. James Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62758,"Orchard Windfarm, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62764,C2 Starratt Solar LLC,"99 Park Avenue, Suite 1700",New York,NY,10016,,,,,IND,2021,,Y,,
62766,"Somerville Solar, LLC","55 5th Ave., 18th Floor",New York,NY,10003,,,,,IND,2021,,Y,,
62777,Burrstone Energy Center,1656 Champlain Avenue,New Hartford,NY,13413,,,,,COM,2021,,Y,,
62794,"AP Solar 2, LLC","412 West 15th Street, 15th Flo",New York,NY,10011,,,,,Q,2021,,Y,,
62802,Cove Mountain Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62803,Cove Mountain Solar 2 LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62806,Guernsey Power Station LLC,565 Fifth Avenue 29th Fl,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
62812,"Syncarpha Tewksbury, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62813,"Syncarpha Westminster, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62814,"Syncarpha Leicester, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62819,"Syncarpha Halifax, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62820,"Syncarpha Millbury, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62821,"Syncarpha Northampton, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62822,"Syncarpha Blandford, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62824,"Syncarpha Northbridge I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62825,"Syncarpha Northbridge II, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62826,"Syncarpha Puddon I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62827,"Syncarpha Puddon II, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62904,"Syncarpha El Rito I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62905,"Syncarpha Taos I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62906,"Syncarpha Questa I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2021,,Y,,
62911,Drew Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62912,Iris Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
62921,Arroyo Solar LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,
62950,"HG Solar Development, LLC",1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,,,,Y
62971,South Energy Investments LLC,3 Rosell Drive,Ballston Lake,NY,12019,,,,,Q,2021,,Y,,
62984,AC Power 2 LLC,465 Grand St. Suite 5,New York,NY,10002,,,,,Q,2021,Y,Y,Y,
62985,Pettinos Solar LLC,465 Grand St. Suite 5,New York,NY,10002,,,,,Q,2021,Y,Y,Y,
62997,Veolia North America,5100 Kings Plaza,Brooklyn,NY,11234,,,,,COM,2021,,,Y,Y
63001,"MN CSG 2, LLC","99 Park Avenue, Suite 1700",New York,NY,10016,,,,,Q,2021,,Y,,
63004,Abundant Solar Power Inc.,"2235 Sheppard Ave E, Suite 900",Toronto,NY,14623,,,,,Q,2021,,Y,Y,Y
63048,Misae Lessee LLC,"412 W 15th Street, 15th Floor",New York,NY,10011,,,,,Q,2021,,,Y,
63059,Diamond Properties,100 Brook Hill Dr,West Nyack,NY,10994,,,,,COM,2021,,,,Y
63068,CVI CleanCapital Solar 4 LLC,135 East 57th Street,New York,NY,10022,,,,,Q,2021,,Y,,
63069,CVI CleanCapital Solar 5 LLC,135 East 57th Street,New York,NY,10022,,,,,Q,2021,,Y,,
63141,"Rancho Seco Solar II, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
63181,Dichotomy Collins Hydro LLC,65 Ellen Ave,Mahopac,NY,10541,,,,,Q,2021,,Y,,
63233,"USF Surry, LLC","276 5th Avenue, Suite 805",New York,NY,10001,,,,,Q,2021,,Y,,
63245,Montefiore Weiler (Einstein) Hospital,1825 Eastchester Road,Bronx,NY,10461,,,,,COM,2021,,Y,Y,
63249,Terraform Arcadia,"200 Liberty Street, 14th Floor",New York,NY,10281,,,,,Q,2021,,Y,Y,Y
63253,Assembly Solar II LLC,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
63258,"Arcadia Solar, LLC",200 Liberty St. 14th Floor,New York,NY,10281,,,,,Q,2021,,Y,Y,Y
63266,Fordham University,441 E Fordham Road,Bronx,NY,10458,,,,,COM,2021,,Y,Y,
63270,St. Luke's Cornwall Hospital - Newburgh,70 Dubois Street,Newburgh,NY,12550,,,,,COM,2021,,Y,Y,
63274,Vassar Brothers Medical Center,45 Reade Place,Poughkeepsie,NY,12601,,,,,COM,2021,,Y,Y,
63277,Richmond University Medical Center,355 Bard Ave.,Staten Island,NY,10310,,,,,COM,2021,,Y,Y,
63287,"Axium Arizona Renewables, LLC","527 Madison Avenue, 21st Floor",New York,NY,10022,,,,,Q,2021,,,,Y
63289,Key Capture Energy,25 Monroe Street Suite #300,Albany,NY,12210,,,,,Q,2021,,Y,,
63291,NYPH - Lawrence,55 Palmer Avenue,Bronxville,NY,11234,,,,,COM,2021,,Y,Y,
63293,Mount Sinai - Brooklyn,3201 Kings Highway,Brooklyn,NY,11234,,,,,COM,2021,,Y,Y,
63325,Montefiore-New Rochelle,16 Guion Pl,New Rochelle,NY,10801,,,,,COM,2021,,Y,Y,
63333,NYU Langone - Orthopedic,301 East 17th Street,New York,NY,10003,,,,,COM,2021,,Y,Y,
63347,North Central Bronx Hospital,3424 Kossuth Avenue,Bronx,NY,10467,,,,,COM,2021,,Y,Y,
63348,Wyckoff Heights Medical Center,374 Stockholm Street,Brooklyn,NY,11237,,,,,COM,2021,,Y,Y,
63353,Jacobi Medical Center,1400 Pelham Parkway South,Bronx,NY,10461,,,,,COM,2021,,Y,Y,
63357,Sheriff Rd Solar LLC,"41 Madison Avenue, 31st Floor",New York,NY,10010,,,,,Q,2021,,Y,,
63371,Montefiore Nyack Hospital,160 N Midland Ave.,Nyack,NY,10960,,,,,COM,2021,,Y,Y,
63378,St. Mary's Hospital For Children,29-01 216th Street,Bayside,NY,11360,,,,,COM,2021,,Y,Y,
63382,Harlem Hospital Center,506 Lenox Ave.,New York,NY,10037,,,,,COM,2021,,Y,Y,
63391,"C2 MA Lakeville, LLC","99 Park Avenue, Suite 1700",New York,NY,10016,,,,,Q,2021,,Y,,
63412,"Westmoreland County Solar Project, LLC",1 Bridge Street | Suite 11,Irvington,NY,10533,,,,,Q,2021,Y,Y,,
63423,NVSS-II,280 Park Avenue,New York,NY,10017,,,,,Q,2021,,Y,,
63440,Milford Solar I (NES),"276 5th Avenue, Suite 805",New York,NY,10001,,,,,Q,2021,,Y,,
63461,NY- CSG- Johnstown 2,352 County Highway 122,Gloversville,NY,12078,,,,,Q,2021,,Y,,
63462,NY- CSG- Livingston 4,"99 Park Avenue, Suite 1700",New York,NY,10016,,,,,Q,2021,,Y,,
63471,NES Olympos,"276 5th Avenue, Suite 805",New York,NY,10001,,,,,Q,2021,,Y,,
63575,"Bluegrass Solar, LLC",2060 Winding Brook Way,Scotch Plains,NY,7076,,,,,Q,2021,,Y,,
63621,CVI CleanCapital Solar 6,135 E. 57th St.,New York,NY,10022,,,,,Q,2021,,Y,,
63622,CVI CleanCapital Solar 7,135 E. 57th St. New York,New York,NY,10022,,,,,Q,2021,,,Y,
63638,"Horseshoe Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
63639,"Rocket Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
63640,"Safari Energy, LLC",1407 Broadway 24th Floor,New York,NY,10018,,,,,Q,2021,,Y,Y,Y
63650,Interfaith Medical Center,1545 Atlantic Avenue,Brooklyn,NY,11213,,,,,COM,2021,,Y,Y,
63693,Captona N.P. LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63735,Captona Canton LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63736,Captona Chicopee LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63737,Captona Lippitt Ave Cranston LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63738,Captona Ravenbrook LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63739,Captona Hudson LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63740,Captona A Street 2 Johnston LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63741,Captona Berkley LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63742,Captona Kilvert Street Warwick LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63743,Captona A Street 1 Johnston LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63744,Captona Carver LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63745,Captona Plainfield Pike Johnston LLC,675 Third Ave,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
63813,"Assembly Solar III, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
63815,"Dressor Plains Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,Y
63828,Empire Community Solar LLC,19 West 34th Street Suite 1018,New York,NY,10001,,,,,Q,2021,Y,,,
63840,"Clear Energy Capital, LLC",575 Broadway,Albany,NY,12207,,,,,Q,2021,,Y,,
63873,Lincoln Medical and Mental Health Center,234 East 149th Street,Bronx,NY,10451,,,,,COM,2021,,,Y,
63954,Shepherd's Run Solar,County Route 7,Copake,NY,12516,,,,,Q,2021,,Y,,
64093,White Plains Hospital Medical Center,41 East Post Rd,White Plains,NY,10601,,,,,COM,2021,,,Y,
64217,Bald Mountain Solar LLC,39 Hudson Falls Road,South Glens Falls,NY,12803,,,,,Q,2021,,Y,Y,
64218,Greens Corners Solar,39 Hudson Falls Road,South Glens Falls,NY,12803,,,,,Q,2021,,Y,Y,
64249,"Big River Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,
64287,Terra-Gen Operating Co-BESS,"437 Madison Ave, Fl 22",New York,NY,10022,,,,,Q,2021,,,Y,Y
64306,"Elektron Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,Y,Y
64307,"Castle Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,Y,Y
64309,Annadale Community Clean Energy Projects LLC,675 3rd avenue,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
64310,Bronx Community Clean Energy Project LLC,675 3rd Avenue,New York,NY,10017,,,,,Q,2021,,Y,Y,Y
64354,"Wilkes Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2021,,Y,,
