Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3,Steam Plant Type
9390,International Paper Co-GT Mill,54087.0,International Paper Georgetown Mill,SC,PB02,OP,D,,, , ,FD, , ,DP,TH,1984,NC,,,NC,,,FD,0.37,NP,TH,1984,NC,,,NC,,,FD, ,OP,SM,1984,, ,,,,,,,2.0
9390,International Paper Co-GT Mill,54087.0,International Paper Georgetown Mill,SC,RB01,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9390,International Paper Co-GT Mill,54087.0,International Paper Georgetown Mill,SC,RB02,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9312,IPC-Mansfield Mill,54091.0,Mansfield Mill,LA,HRSG,OP,Db,Y,PSD-LA-93(M7),7,2004,FD,0.8, ,DP,OH,1995,OT,OT,OT,,,,FD,25,NO,OH,1995,NC,,,NC,,,, ,,, ,,2016,,,,,,,1.0
9312,IPC-Mansfield Mill,54091.0,Mansfield Mill,LA,PB1,OP,D,Y,PSD-LA-93(M7),7,2004,, , ,DP,OH,1981,NC,,,NC,,,FD, ,NP,OH,1981,NC,,,NC,,,FD,0.1,PB,SM,1981,FD,2017,,,,,,,1.0
9312,IPC-Mansfield Mill,54091.0,Mansfield Mill,LA,PB2,OP,D,Y,PSD-LA-93(M7),7,2004,FD, , ,DP,OH,1981,NC,,,NC,,,FD, ,NP,OH,1981,NC,,,NC,,,FD,0.1,PB,SM,1981,FD,2017,,,,,,,1.0
9312,IPC-Mansfield Mill,54091.0,Mansfield Mill,LA,RB1,OP,D,Y,PSD-LA-93(M7),7,2004,, , ,,,1981,,,,,,,, ,,,1981,,,,,,,FD,0.044,PC,SM,1981,FD, ,,,,,,,1.0
9312,IPC-Mansfield Mill,54091.0,Mansfield Mill,LA,RB2,OP,D,Y,PSD-LA-93(M7),7,2004,, , ,,,1981,,,,,,,, ,,,1981,,,,,,,FD,0.044,PC,SM,1981,FD, ,,,,,,,1.0
9393,International Paper Co-Riverdl,54096.0,International Paper Riverdale Mill,AL,BLRB1,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,21,OT,OT,1984,MS,NP,,,,,, ,,, ,, ,,,,,,,2.0
9393,International Paper Co-Riverdl,54096.0,International Paper Riverdale Mill,AL,BLRB2,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,0.3,NP,MO,1984,MS,NP,,NC,,,, ,,, ,, ,,,,,,,2.0
9393,International Paper Co-Riverdl,54096.0,International Paper Riverdale Mill,AL,BLRP1,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,21,OT,DT,1984,FR,MS,,,,,, ,,, ,, ,,,,,,,2.0
9393,International Paper Co-Riverdl,54096.0,International Paper Riverdale Mill,AL,BLRR1,OP,N,,, , ,FD, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9393,International Paper Co-Riverdl,54096.0,International Paper Riverdale Mill,AL,BLRR2,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,114.2,NH,OH,1981,MS,NP,,NC,,,, ,,, ,, ,,,,,,,2.0
9393,International Paper Co-Riverdl,54096.0,International Paper Riverdale Mill,AL,HRSG4,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,25,NM,OH,1994,STM,MS,,,,,, ,,, ,, ,,,,,,,2.0
9385,International Paper Co,54097.0,International Paper Texarkana Mill,TX,PB1,OP,N,,, , ,, , ,,, ,,,,,,,ST,568,NH,TH,1972,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
9385,International Paper Co,54097.0,International Paper Texarkana Mill,TX,PB2,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.3,NP,TH,1976,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
9385,International Paper Co,54097.0,International Paper Texarkana Mill,TX,RB1,OP,,,, , ,, , ,,, ,,,,,,,ST,126,NH,TH,1972,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
9385,International Paper Co,54097.0,International Paper Texarkana Mill,TX,RB2,OP,,,, , ,, , ,,, ,,,,,,,ST,225,NH,TH,1976,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
54738,Thilmany LLC,54098.0,Kaukauna Paper Mill,WI,B07,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,UE,,,,,,, ,,, ,, ,,,,,,,2.0
54738,Thilmany LLC,54098.0,Kaukauna Paper Mill,WI,B08,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,UE,,,,,,, ,,, ,, ,,,,,,,2.0
54738,Thilmany LLC,54098.0,Kaukauna Paper Mill,WI,B09,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,UE,,,,,,, ,,, ,, ,,,,,,,2.0
54738,Thilmany LLC,54098.0,Kaukauna Paper Mill,WI,B10,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,UE,,,,,,, ,,, ,, ,,,,,,,2.0
54738,Thilmany LLC,54098.0,Kaukauna Paper Mill,WI,B11,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,UE,,,,,,, ,,, ,, ,,,,,,,2.0
9350,IPC-Ticonderoga,54099.0,Ticonderoga Mill,NY,PB1,OP,,,, , ,, , ,,, ,,,,,,,ST, ,NP,DA,2015,LN,,,MS,,,, ,,, ,, ,,,,,,,2.0
9350,IPC-Ticonderoga,54099.0,Ticonderoga Mill,NY,RB1,OP,N,,, , ,, , ,,, ,,,,,,,ST, ,,,1995,NP,,,MS,,,, ,,, ,, ,,,,,,,2.0
9382,International Paper Co-Vicksbg,54100.0,International Paper Vicksburg Mill,MS,N1BABO,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9382,International Paper Co-Vicksbg,54100.0,International Paper Vicksburg Mill,MS,N1REBO,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
7172,Georgia-PacificCedar Springs LLC,54101.0,Georgia-Pacific Cedar Springs,GA,PB1,OP,N,N,, , ,ST,135,0.03,DH,DA,1968,OT,,,OT,,,,1753.2,NL,YR,2007,LN,,,LN,,,ST,0.07,PB,PS,1968,ST,2007,VE,,,VE,,,1.0
7172,Georgia-PacificCedar Springs LLC,54101.0,Georgia-Pacific Cedar Springs,GA,PB2,OP,N,N,, , ,ST,135,0.03,DH,DA,1968,OT,,,OT,,,,1753.2,NL,YR,2007,LN,,,LN,,,ST,0.07,PB,PS,1968,ST,2007,VE,,,VE,,,1.0
7172,Georgia-PacificCedar Springs LLC,54101.0,Georgia-Pacific Cedar Springs,GA,RB1,OP,Db,Y,2631-099-0001-V-020,2,2007,ST,300,0.01,DM,TH,1992,NC,,,NC,,,,154,NH,PS,1992,MS,,,MS,,,ST,46,PH,PS,1992,,1992,,,,,,,1.0
7172,Georgia-PacificCedar Springs LLC,54101.0,Georgia-Pacific Cedar Springs,GA,RB2,OP,Db,Y,2631-099-0001-V-020,2,2007,ST,300,0.01,DM,TH,1992,NC,,,NC,,,,154,NH,PS,1992,MS,,,MS,,,ST,46,PH,OH,1992,,1992,,,,,,,1.0
7172,Georgia-PacificCedar Springs LLC,54101.0,Georgia-Pacific Cedar Springs,GA,RB3,OP,N,Y,2631-099-0001-V-020,2,2007,ST,350,0.01,DM,DA,2007,NC,,,NC,,,,0,NH,NS,2007,,,,,,,ST,49.7,PH,PS,2007,,2007,,,,,,,1.0
5262,Domtar Industries Inc,54104.0,Ashdown,AR,PB1,OP,N,N,, , ,ST,1285,0,DH,NV,1999,NC,,,NC,,,ST,247.5,NH,PS,1999,MS,,,MS,,,ST,343,PH,PS,2007,ST,1999,,,,,,,1.0
5262,Domtar Industries Inc,54104.0,Ashdown,AR,PB2,OP,D,N,, , ,FD,984,0.9,DH,TH,1975,NC,,,NC,,,FD,0.7,NP,TH,1975,NC,,,LN,,,FD,82,PH,SM,1975,ST,1975,,,,,,,1.0
5262,Domtar Industries Inc,54104.0,Ashdown,AR,PB3,OP,Db,N,, , ,FD,62,0,DH,TH,1991,NC,,,NC,,,FD,0.3,NP,TH,1991,NC,,,NC,,,FD,19.8,PH,SM,1991,ST,1991,,,,,,,1.0
5262,Domtar Industries Inc,54104.0,Ashdown,AR,RB2,OP,N,N,, , ,ST,0,0,DH,TH,1979,NC,,,NC,,,ST,309.2,NH,TH,1979,NC,,,NC,,,ST,20,OP,SM,1979,ST,1979,,,,,,,1.0
5262,Domtar Industries Inc,54104.0,Ashdown,AR,RB3,OP,N,N,, , ,ST,0,0,DH,TH,1989,NC,,,NC,,,ST,270,NH,TH,1989,NC,,,NC,,,ST,20,OP,SM,1989,ST,1989,,,,,,,1.0
10349,KIAC Partners,54114.0,Kennedy International Airport Cogen,NY,HRSG1,OP,N,,, , ,, , ,,, ,,,,,,,FD,9.01,NM,OH,1994,SR,,,SR,,,, ,,, ,, ,,,,,,,2.0
10349,KIAC Partners,54114.0,Kennedy International Airport Cogen,NY,HRSG2,OP,N,,, , ,, , ,,, ,,,,,,,FD,9.01,NM,OH,1994,SR,,,SR,,,, ,,, ,, ,,,,,,,2.0
50136,North American Energy Services,54131.0,Fortistar North Tonawanda,NY,HR123,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
9434,Iowa State University,54201.0,Iowa State University,IA,BLR1,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.4,NP,TH,1988,CF,,,CF,,,ST,10,OP,, ,FD,2015,BP,,,BP,,,2.0
9434,Iowa State University,54201.0,Iowa State University,IA,BLR2,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.4,NP,TH,1988,CF,,,CF,,,ST,10,OP,, ,FD,2015,BP,,,BP,,,2.0
9434,Iowa State University,54201.0,Iowa State University,IA,BLR3,OP,N,,, , ,, , ,,, ,,,,,,,ST,125,NH,OH,2013,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
9434,Iowa State University,54201.0,Iowa State University,IA,BLR4,OP,N,,, , ,, , ,,, ,,,,,,,ST,125,NH,OH,2013,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
9434,Iowa State University,54201.0,Iowa State University,IA,BLR5,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9434,Iowa State University,54201.0,Iowa State University,IA,BLR6,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9434,Iowa State University,54201.0,Iowa State University,IA,BLR7,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
56616,ArcelorMittal Warren Inc,54207.0,ArcelorMittal Warren,OH,1,OP,N,,, , ,ST, , ,,, ,,,,,,,FD,0.2,NP,FT,2013,MS,,,MS,,,, ,,, ,FD,2013,ND,,,ND,,,2.0
56616,ArcelorMittal Warren Inc,54207.0,ArcelorMittal Warren,OH,2,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.2,NP,FT,2013,MS,,,MS,,,, ,,, ,FD,2013,ND,,,ND,,,2.0
56616,ArcelorMittal Warren Inc,54207.0,ArcelorMittal Warren,OH,3,OP,N,,, , ,ST, , ,,, ,,,,,,,FD,0.2,NP,FT,2013,MS,,,MS,,,, ,,, ,FD,2013,ND,,,ND,,,2.0
491,American Crystal Sugar Co,54210.0,American Crystal Sugar Hillsboro,ND,EUI1,OP,Db,,, , ,, , ,,, ,,,,,,,ST,0.6,NP,OH,2015,NC,,,NC,,,, ,,, ,,2015,,,,,,,2.0
2053,Bowater Newport Coosa Pines Op,54216.0,U S Alliance Coosa Pines,AL,AOW1,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
2053,Bowater Newport Coosa Pines Op,54216.0,U S Alliance Coosa Pines,AL,AOW2,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
2053,Bowater Newport Coosa Pines Op,54216.0,U S Alliance Coosa Pines,AL,AOW3,RE,N,,, , ,, , ,,, ,,,,,,,FD,709.5,OT,YR,1978,LN,,,UE,,,, ,,, ,, ,,,,,,,2.0
2053,Bowater Newport Coosa Pines Op,54216.0,U S Alliance Coosa Pines,AL,AOW4,RE,N,,, , ,, , ,,, ,,,,,,,FD,709.5,OT,YR,1978,LN,,,UE,,,, ,,, ,, ,,,,,,,2.0
2053,Bowater Newport Coosa Pines Op,54216.0,U S Alliance Coosa Pines,AL,PB1,OP,Db,,, , ,, , ,,, ,,,,,,,FD,0.2,NP,MO,2014,LN,FR,OV,MS,,,, ,,, ,FD,2014,,,,,,,2.0
2053,Bowater Newport Coosa Pines Op,54216.0,U S Alliance Coosa Pines,AL,PB2,OP,Db,,, , ,FD, , ,,, ,,,,,,,FD,0.2,NP,MO,2014,LN,FR,OV,MS,,,, ,,, ,FD,2014,,,,,,,2.0
2053,Bowater Newport Coosa Pines Op,54216.0,U S Alliance Coosa Pines,AL,REC3,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,125,NM,PS,1978,NC,,,MS,,,FD,85.6,PH,, ,FD,1978,EW,,,EW,,,2.0
59479,"Covanta Energy Americas, Inc.",54219.0,Burney Mountain Power,CA,BLR1,OS,N,,, , ,, , ,,, ,,,,,,,LO,33,NH,DA,1984,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
6738,Franklin Heating Station,54224.0,Franklin Heating Station,MN,SG1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
6738,Franklin Heating Station,54224.0,Franklin Heating Station,MN,SG2,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.1,NP,MO,2014,NC,,,NC,,,, ,,, ,, ,,,,,,,2.0
6738,Franklin Heating Station,54224.0,Franklin Heating Station,MN,SG3,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
6738,Franklin Heating Station,54224.0,Franklin Heating Station,MN,SG4,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
7209,The Gillette Company,54225.0,Gillette SBMC,MA,1,CN,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
7209,The Gillette Company,54225.0,Gillette SBMC,MA,2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
7209,The Gillette Company,54225.0,Gillette SBMC,MA,3,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
5989,Erving Paper Mills Inc,54228.0,Erving Paper Mills,MA,2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
14928,Pfizer Inc,54236.0,Pfizer Groton Plant,CT,BLR1,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.2,NP,DA,1996,LN,MS,,MS,,,, ,,, ,ST,1996,,,,,,,2.0
14928,Pfizer Inc,54236.0,Pfizer Groton Plant,CT,BLR2,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.2,NP,DA,1996,LN,MS,,MS,,,, ,,, ,ST,1996,,,,,,,2.0
14928,Pfizer Inc,54236.0,Pfizer Groton Plant,CT,BLR3,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.2,NP,DA,1996,LN,MS,,MS,,,, ,,, ,ST,1996,,,,,,,2.0
14928,Pfizer Inc,54236.0,Pfizer Groton Plant,CT,BLR4,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
14928,Pfizer Inc,54236.0,Pfizer Groton Plant,CT,BLR5,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
14928,Pfizer Inc,54236.0,Pfizer Groton Plant,CT,BLR8,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
14928,Pfizer Inc,54236.0,Pfizer Groton Plant,CT,HRSG1,OP,N,,, , ,, , ,,, ,,,,,,,ST,3.3,NM,DA,2009,SR,NH3,MS,MS,,,, ,,, ,ST,2009,,,,,,,2.0
56652,DTE Stockton LLC,54238.0,Stockton Biomass,CA,BIOMS1,OP,Db,,, , ,LO, , ,,, ,,,,,,,LO,0.065,NP,DA,2014,SR,,,SR,,,FD, ,,, ,,2014,,,,,,,2.0
56652,DTE Stockton LLC,54238.0,Stockton Biomass,CA,N64514,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
56652,DTE Stockton LLC,54238.0,Stockton Biomass,CA,N64516,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
11459,March Point Cogeneration Co,54268.0,March Point Cogeneration,WA,E101,RE,Db,Y,OAC 476,10,1990,LO, ,0,DH,YR,1991,,,,,,,, ,NH,YR,1991,NH3,SR,,,,,LO,11.5,PH,YR,1991,, ,,,,,,,4.0
11459,March Point Cogeneration Co,54268.0,March Point Cogeneration,WA,E201,RE,Db,Y,OAC 475,10,1990,LO, , ,DH,YR,1991,,,,,,,, ,NH,YR,1991,NH3,SR,,,,,LO,11.5,PH,YR,1991,, ,,,,,,,4.0
11459,March Point Cogeneration Co,54268.0,March Point Cogeneration,WA,E301,RE,Db,Y,OAC 476,8,1991,LO, , ,DH,YR,1992,,,,,,,, ,NH,YR,1992,NH3,SR,,,,,LO,17,PH,YR,1992,, ,,,,,,,4.0
16553,Saguaro Power Co,54271.0,Saguaro Power,NV,HRSG1,OP,N,,, , ,, , ,,, ,,,,,,,LO,10,NM,TH,1991,SR,STM,,NC,,,, ,,, ,, ,,,,,,,2.0
16553,Saguaro Power Co,54271.0,Saguaro Power,NV,HRSG2,OP,N,,, , ,, , ,,, ,,,,,,,LO,10,NM,TH,1991,SR,STM,,NC,,,, ,,, ,, ,,,,,,,2.0
19541,University of North Carolina,54276.0,Univ of NC Chapel Hill Cogen Facility,NC,6,OP,Db,,, , ,FD, , ,,, ,,,,,,,FD,0.6,NP,MO,1991,CF,,,CF,,,FD,0.051,PB,, ,ST,2013,BP,,,BP,,,2.0
19541,University of North Carolina,54276.0,Univ of NC Chapel Hill Cogen Facility,NC,7,OP,Db,,, , ,FD, , ,,, ,,,,,,,FD,0.6,NP,MO,1991,CF,,,CF,,,FD,0.051,PB,, ,ST,2013,BP,,,BP,,,2.0
9394,Interstate Paper LLC,54281.0,Interstate Paper LLC Riceboro,GA,MFB,OP,,,, , ,ST, , ,,, ,,,,,,,FD,0.25,NP,MO,2003,CF,FR,,CF,FR,,,0.1,PB,, ,FD,2003,OT,,,OT,,,2.0
9394,Interstate Paper LLC,54281.0,Interstate Paper LLC Riceboro,GA,POW,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,ST, ,,, ,,1968,,,,,,,2.0
9394,Interstate Paper LLC,54281.0,Interstate Paper LLC Riceboro,GA,REC,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD, ,,, ,, ,,,,,,,2.0
1735,Birchwood Power Partners LP,54304.0,Birchwood Power,VA,1A,OP,Da,N,, , ,FD,0.1,0.9,DP,MO,1996,NC,,,NC,,,FD,0.1,NP,MO,1996,LN,SR,OV,NC,,,FD,10,OP,SM,1996,FD,2015,BR,SD,,,,,1.0
7067,Tata Chemicals Partners,54318.0,General Chemical,WY,C,OP,D,,, , ,ST, , ,,, ,,,,,,,ST,0.28,NP,YR,2014,OV,LN,,MS,,,ST,50,PH,, ,FD,2017,EW,OT,,EW,DSI,,2.0
7067,Tata Chemicals Partners,54318.0,General Chemical,WY,D,OP,D,,, , ,ST, , ,,, ,,,,,,,ST,0.28,NP,YR,2015,OV,LN,,MS,,,,80,PH,, ,FD,2017,EW,OT,,EW,DSI,,2.0
7067,Tata Chemicals Partners,54318.0,General Chemical,WY,E,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,0.08,NP,YR,1996,LN,FR,OV,MS,,,, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B101,OP,,,, , ,, , ,,, ,,,,,,,ST,0.06,NP,OH,1964,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B102,OP,,,, , ,ST, , ,,, ,,,,,,,ST,0.06,NP,OH,1964,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B103,OP,,,, , ,, , ,,, ,,,,,,,ST,0.06,NP,OH,1964,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B104,OP,,,, , ,, , ,,, ,,,,,,,ST,0.06,NP,OH,1964,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B105,OP,,,, , ,, , ,,, ,,,,,,,ST,0.06,NP,OH,1964,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B106,OP,,,, , ,, , ,,, ,,,,,,,ST,0.06,NP,OH,1975,FR,,,FR,,,ST, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B107,OP,,,, , ,, , ,,, ,,,,,,,ST,0.06,NP,OH,1975,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
7375,Goodyear Tire & Rubber Co,54321.0,Goodyear Beaumont Chemical Plant,TX,3B108,OP,,,, , ,, , ,,, ,,,,,,,ST,0.06,NP,OH,1975,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
27770,Ocean State Power II,54324.0,Ocean State Power II,RI,HRSG3,OP,N,,, , ,, , ,,, ,,,,,,,,9,NM,OH,1991,NH3,H20,SR,SR,,,, ,,, ,, ,,,,,,,2.0
27770,Ocean State Power II,54324.0,Ocean State Power II,RI,HRSG4,OP,N,,, , ,, , ,,, ,,,,,,,,9,NM,OH,1991,NH3,H20,SR,SR,,,, ,,, ,, ,,,,,,,2.0
12986,Morton Salt Inc,54335.0,Morton Salt Rittman,OH,B002,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
12986,Morton Salt Inc,54335.0,Morton Salt Rittman,OH,B003,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
12986,Morton Salt Inc,54335.0,Morton Salt Rittman,OH,B004,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
16098,"Rio Grande Valley Sugar Growers, Inc.",54338.0,Rio Grande Valley Sugar Growers,TX,1,OP,N,,, , ,, , ,,, ,,,,,,,ST,42.91,NH,NV,1973,,,,,,,ST,17.83,PH,, ,, ,,,,,,,2.0
16098,"Rio Grande Valley Sugar Growers, Inc.",54338.0,Rio Grande Valley Sugar Growers,TX,2,OP,N,,, , ,, , ,,, ,,,,,,,ST,33.52,NH,NV,1973,,,,,,,ST,23.09,PH,, ,, ,,,,,,,2.0
16098,"Rio Grande Valley Sugar Growers, Inc.",54338.0,Rio Grande Valley Sugar Growers,TX,3,OP,N,,, , ,, , ,,, ,,,,,,,ST,31.32,NH,NV,1973,,,,,,,ST,12.28,PH,, ,, ,,,,,,,2.0
16098,"Rio Grande Valley Sugar Growers, Inc.",54338.0,Rio Grande Valley Sugar Growers,TX,4,OP,N,,, , ,, , ,,, ,,,,,,,ST,33.64,NH,NV,1973,,,,,,,ST,14.77,PH,, ,, ,,,,,,,2.0
16098,"Rio Grande Valley Sugar Growers, Inc.",54338.0,Rio Grande Valley Sugar Growers,TX,6,OP,Db,,, , ,, , ,,, ,,,,,,,ST,113.09,NH,NV,2009,,,,,,,ST,15.75,PH,, ,, ,,,,,,,2.0
13365,Nevada Cogeneration Assoc # 2,54349.0,Nevada Cogen Associates 2 Black Mountain,NV,AUX,OP,Db,,, , ,, , ,,, ,,,,,,,LO,12,NH,TH,1999,SR,STM,NH3,SR,STM,NH3,, ,,, ,, ,,,,,,,2.0
13399,Nevada Cogeneration Assoc # 1,54350.0,Nevada Cogen Assoc#1 GarnetVly,NV,AUX,OP,Db,,, , ,, , ,,, ,,,,,,,LO,12,NH,TH,1999,SR,STM,NH3,SR,STM,NH3,LO, ,,, ,, ,,,,,,,2.0
9353,International Paper Co-Augusta,54358.0,International Paper Augusta Mill,GA,PB1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,OT,,,,,,, ,,, ,, ,,,,,,,2.0
9353,International Paper Co-Augusta,54358.0,International Paper Augusta Mill,GA,PB2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,OT,,,,,,, ,,, ,, ,,,,,,,2.0
9353,International Paper Co-Augusta,54358.0,International Paper Augusta Mill,GA,PB3,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.3,NH,TH,1986,OV,,,NC,,,FD,0.075,PB,, ,, ,,,,,,,2.0
9353,International Paper Co-Augusta,54358.0,International Paper Augusta Mill,GA,RB2,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9353,International Paper Co-Augusta,54358.0,International Paper Augusta Mill,GA,RB3,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.3,NP,TH,1986,OV,,,MS,,,FD, ,OT,, ,, ,,,,,,,2.0
49901,Northern Star Generation Services Co LLC,54365.0,Orange Cogeneration Facility,FL,HRSG1,OP,,,, , ,FD, , ,,, ,,,,,,,ST, ,NH,OH, ,LN,H20,,NC,,,, ,,, ,FD, ,,,,,,,4.0
18028,State of Wisconsin,54408.0,UW Madison Charter Street Plant,WI,B06,OP,Dc,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
18028,State of Wisconsin,54408.0,UW Madison Charter Street Plant,WI,B07,OP,Dc,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
