Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3
57141,Dynegy Kendall Energy LLC,55131,Kendall County Generation Facility,IL,B2,OP,Db,N,, , ,ST,13.4,0,DH,OH,2002,SS,,,SS,,,ST,36,NM,OH,2002,LN,NH3,,LN,NH3,,ST,36.7,PH,OH,2002,, ,,,,,,
57141,Dynegy Kendall Energy LLC,55131,Kendall County Generation Facility,IL,B3,OP,Db,N,, , ,ST,13.4,0,DH,OH,2002,SS,,,SS,,,ST,36,NM,OH,2002,LN,NH3,,LN,NH3,,ST,36.7,PH,OH,2002,ST, ,,,,,,
57141,Dynegy Kendall Energy LLC,55131,Kendall County Generation Facility,IL,B4,OP,Db,N,, , ,ST,13.4,0,DH,OH,2002,SS,,,SS,,,ST,36,NM,OH,2002,LN,NH3,,LN,NH3,,ST,36.7,PH,OH,2002,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,BLR10,CO,Db,,, , ,, , ,,, ,,,,,,,ST,0.036,NP,MO,2015,LN,,,LN,,,ST, ,,, ,,2015,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,BLR11,CO,Db,,, , ,, , ,,, ,,,,,,,ST,0.036,NP,MO,2015,LN,,,LN,,,, ,,, ,,2015,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,BLR12,CO,Db,,, , ,, , ,,, ,,,,,,,ST,0.036,NP,MO,2015,LN,,,LN,,,, ,,, ,,2015,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,BLR13,CO,Db,,, , ,, , ,,, ,,,,,,,ST,0.036,NP,MO,2015,LN,,,LN,,,, ,,, ,,2015,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,BLR14,CO,Db,,, , ,, , ,,, ,,,,,,,ST,0.036,NP,MO,2015,LN,,,LN,,,, ,,, ,,2015,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO1BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO2BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO3BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO4BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO5BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO6BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO7BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO8BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57151,Celanese Acetate LLC,52089,Celanese Acetate LLC,VA,NO9BLR,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57160,DuPont Sabine River Works,55120,SRW Cogen LP,TX,DB1A,OP,Da,Y,40496PSDTX929,1,2009,, , ,DP,OH,2001,NC,,,NC,,,FD, ,NP,OH,2001,NC,,,NC,,,,0.03,PB,OH,2001,, ,,,,,,
57160,DuPont Sabine River Works,55120,SRW Cogen LP,TX,DB1B,OP,Da,Y,40496PSDTX929,1,2009,, , ,DP,OH,2001,NC,,,NC,,,FD, ,NP,OH,2001,NC,,,NC,,,,0.03,PB,OH,2001,, ,,,,,,
57182,ReEnergy Sterling CT LP,50736,Exeter Energy LP,CT,B1,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57182,ReEnergy Sterling CT LP,50736,Exeter Energy LP,CT,B2,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57207,Great Northern Paper Company LLC,55829,Millinocket Mill,ME,MB1,RE,N,N,, , ,ST, , ,SU,NV,1988,,,,,,,ST, ,NP,DA,1995,,,,,,,ST,74,PH,PS,1991,, ,,,,,,
57207,Great Northern Paper Company LLC,55829,Millinocket Mill,ME,MB2,RE,N,N,, , ,ST, , ,SU,NV,1988,,,,,,,ST, ,NP,DA,1995,,,,,,,ST,40,OP,SM,1991,, ,,,,,,
57207,Great Northern Paper Company LLC,55829,Millinocket Mill,ME,MB3,RE,N,N,, , ,ST, , ,SU,NV,1988,,,,,,,ST, ,NP,DT,1995,,,,,,,ST,40,OP,SM,1991,, ,,,,,,
57207,Great Northern Paper Company LLC,55830,East Millinocket Mill,ME,EB1,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57207,Great Northern Paper Company LLC,55830,East Millinocket Mill,ME,EB2,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57207,Great Northern Paper Company LLC,55830,East Millinocket Mill,ME,EB3,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57218,L'Energia Energy,54586,L'Energia Energy Center,MA,HRSG,OP,,,, , ,, , ,,, ,,,,,,,ST,0.0074,NH,OH,2008,H20,NH3,SR,H20,NH3,SR,, ,,, ,ST,2008,,,,,,
57242,Coyote Canyon Energy LLC,10395,GRS Coyote Canyon,CA,1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57277,Hidden Hills Solar I LLC,57905,Hidden Hills Solar Plant 1,CA,B1A,PL,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57278,Hidden Hills Solar II LLC,57906,Hidden Hills Solar Plant 2,CA,B1B,PL,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57279,California Portland Cement Co,57907,Colton Plant,CA,P2-1,OS,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57279,California Portland Cement Co,57907,Colton Plant,CA,P2-2,OS,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57279,California Portland Cement Co,57907,Colton Plant,CA,P3-1,OS,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57281,University of Cincinnati,57908,Central Utility Plant Cincinnati,OH,HRSG1,OP,Dc,,, , ,ST, , ,,, ,,,,,,,ST,0.1,NP,OH,2004,LN,LA,,LN,LA,,ST,2.07,PH,, ,, ,,,,,,
57281,University of Cincinnati,57908,Central Utility Plant Cincinnati,OH,HRSG2,OP,Dc,,, , ,ST, , ,,, ,,,,,,,ST,0.1,NP,OH,2004,LN,LA,,LN,LA,,ST,2.07,PH,, ,, ,,,,,,
57282,Piedmont Green Power,57909,Piedmont Green Power,GA,BLR1,OP,,,, , ,, , ,,, ,,,,,,,ST,249,OT,YR,2014,CF,NH3,SN,CF,NH3,,, ,OT,, ,ST,203,BP,OT,,BP,OT,
57297,FMC Westvaco,57915,FMC Westvaco,WY,1BLR,SB,,,, , ,, , ,,, ,,,,,,,ST,0.23,NP,YR,1952,LA,,,NC,,,, ,,, ,, ,,,,,,
57297,FMC Westvaco,57915,FMC Westvaco,WY,2BLR,SB,,,, , ,, , ,,, ,,,,,,,ST,0.23,NP,YR,1952,LA,,,NC,,,, ,,, ,, ,,,,,,
57297,FMC Westvaco,57915,FMC Westvaco,WY,3BLR,SB,,,, , ,, , ,,, ,,,,,,,ST,0.23,NP,YR,1963,LA,,,NC,,,, ,,, ,, ,,,,,,
57297,FMC Westvaco,57915,FMC Westvaco,WY,4BLR,SB,,,, , ,, , ,,, ,,,,,,,ST,0.23,NP,YR,1966,LA,,,NC,,,, ,,, ,, ,,,,,,
57297,FMC Westvaco,57915,FMC Westvaco,WY,6BLR,OP,,,, , ,ST, , ,,, ,,,,,,,ST,284,NH,MO,1976,LN,OV,,NC,,,ST, ,,, ,, ,,,,,,
57297,FMC Westvaco,57915,FMC Westvaco,WY,7BLR,OP,,,, , ,, , ,,, ,,,,,,,ST,284,NH,MO,1976,LN,OV,,NC,,,ST, ,,, ,, ,,,,,,
57297,FMC Westvaco,57915,FMC Westvaco,WY,8BLR,SB,,,, , ,, , ,,, ,,,,,,,ST,0.1,NP,OH,1995,LN,LA,,NC,,,, ,,, ,, ,,,,,,
57300,Bayer CropScience,57917,Bayer CropScience Institute Plant,WV,10,OP,,,, , ,ST, , ,,, ,,,,,,,ST,789,NH,OH,2007,LN,LN,LN,LN,LN,LN,, ,,, ,FD,2016,ND,ND,ND,ND,ND,ND
57300,Bayer CropScience,57917,Bayer CropScience Institute Plant,WV,11,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57300,Bayer CropScience,57917,Bayer CropScience Institute Plant,WV,12,OP,,,, , ,, , ,,, ,,,,,,,ST,789,,, ,,,,,,,, ,,, ,, ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,10,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,11,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,SN,,,NC,,,, ,,, ,, ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,2,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,3,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,4,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,6,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57302,Sonoco Products Co,57919,Sonoco Products Co,SC,9,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,SR,,,NC,,,, ,,, ,, ,,,,,,
57322,Naval Facilities Engineering Command,57944,Goddard Steam Plant,MD,BLR1,OP,,,, , ,ST, , ,,, ,,,,,,,ST,0.65,NH,WA,1998,LN,,,LN,,,ST, ,,, ,ST, ,ND,,,ND,,
57322,Naval Facilities Engineering Command,57944,Goddard Steam Plant,MD,BLR2,OP,,,, , ,ST, , ,,, ,,,,,,,ST,0.65,NH,WA,1998,LN,,,LN,,,ST, ,,, ,ST, ,ND,,,ND,,
57322,Naval Facilities Engineering Command,57944,Goddard Steam Plant,MD,BLR3,OP,,,, , ,, , ,,, ,,,,,,,ST,0.65,NH,WA,1998,LN,,,LN,,,ST, ,,, ,ST, ,ND,,,ND,,
57332,Roquette America,57953,Roquette America,IA,COGEN,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57332,Roquette America,57953,Roquette America,IA,HRSG,SB,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57341,Foster Wheeler Twin Cities,57966,Southeast Steam Plant,MN,SG-201,OP,,,, , ,FD, , ,,, ,,,,,,,FD,53.06,NH,MO,1999,LN,,,LN,,,, ,,, ,FD,2014,OT,,,OT,,
57341,Foster Wheeler Twin Cities,57966,Southeast Steam Plant,MN,SG-203,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57356,Alabama River Cellulose LLC,10216,Alabama River Pulp,AL,PB1,OP,,,, , ,, , ,,, ,,,,,,,FD,0.3,NP,TH,1978,MS,,,MS,,,, ,,, ,FD,1978,,,,,,
57356,Alabama River Cellulose LLC,10216,Alabama River Pulp,AL,RB1,OP,,,, , ,, , ,,, ,,,,,,,FD,90,NM,TH,1978,MS,,,MS,,,, ,,, ,, ,,,,,,
57356,Alabama River Cellulose LLC,54429,Alabama Pine Pulp,AL,PB2,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.1,NP,TH,1991,MS,,,MS,,,, ,,, ,, ,,,,,,
57356,Alabama River Cellulose LLC,54429,Alabama Pine Pulp,AL,RB2,OP,N,,, , ,, , ,,, ,,,,,,,FD,75,NM,TH,1991,MS,,,MS,,,, ,,, ,, ,,,,,,
57377,PPG - O&M Panda Temple Power LLC,58001,Panda Temple Power Station,TX,HRSG1,PL,N,Y,83503/PSDTX1111,10,2008,FD, , ,,,2014,,,,ND,,,FD, ,,,2014,,,,LN,SR,,FD, ,,,2014,, ,,,,,,
57377,PPG - O&M Panda Temple Power LLC,58001,Panda Temple Power Station,TX,HRSG2,PL,N,Y,83503/PSDTX1111,10,2008,FD, , ,,,2014,,,,ND,,,FD, ,,,2014,,,,LN,SR,,FD, ,,,2014,, ,,,,,,
57377,PPG - O&M Panda Temple Power LLC,58001,Panda Temple Power Station,TX,HRSG3,PL,N,Y,83503/PSDTX1111,10,2008,FD, , ,,,2015,,,,ND,,,FD, ,,,2015,LN,,,LN,SR,,FD, ,,,2015,, ,,,,,,
57377,PPG - O&M Panda Temple Power LLC,58001,Panda Temple Power Station,TX,HRSG4,PL,N,Y,83503/PSDTX1111,10,2008,FD, , ,,,2015,,,,ND,,,FD, ,,,2015,,,,LN,SR,,FD, ,,,2015,, ,,,,,,
57379,PPG - O&M Panda Sherman Power LLC,58005,Panda Sherman Power Station,TX,HRSG1,CO,N,Y,87225/PSDTX1198,3,2010,FD,4.03, ,DH,OH,2014,,,,WA,,,FD,22,NH,OH,2014,,,,SR,,,FD,15.4,PH,OH,2014,, ,,,,,,
57379,PPG - O&M Panda Sherman Power LLC,58005,Panda Sherman Power Station,TX,HRSG2,CO,N,Y,87225/PSDTX1198,3,2010,FD,4.03, ,DH,OH,2014,,,,WA,,,FD,22,NH,OH,2014,,,,SR,,,FD,15.4,PH,OH,2014,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55397,Washington Energy Facility,OH,DB1,OP,Da,,606792,7,2002,ST,1.52, ,DH,OH,2002,NC,,,NC,,,ST,28.6,NH,OH,2002,SR,,,SR,,,ST,23.4,PH,OH,2002,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55397,Washington Energy Facility,OH,DB2,OP,Da,,606792,7,2002,ST,1.52, ,DH,OH,2002,NC,,,NC,,,ST,28.6,NH,OH,2002,SR,,,SR,,,ST,23.4,PH,OH,2002,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55516,Fayette Energy Facility,PA,DB1,OP,Da,,PA2600535A,1,2002,ST,14.5, ,DH,OH,2003,NC,,,NC,,,ST,21.6,NH,OH,2003,NC,,,NC,,,ST,34.8,PH,OH,2003,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55516,Fayette Energy Facility,PA,DB2,OP,Da,,PA2600535A,1,2002,ST,14.5, ,DH,OH,2003,NC,,,NC,,,ST,21.6,NH,OH,2003,NC,,,NC,,,ST,34.8,PH,OH,2003,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55736,Hanging Rock Energy Facility,OH,1HR1,OP,Da,,700503,12,2001,ST,1.52, ,DH,OH,2003,NC,,,NC,,,ST,27.6,NH,OH,2003,SR,,,SR,,,ST,19.9,PH,OH,2003,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55736,Hanging Rock Energy Facility,OH,1HR2,OP,Da,,700503,12,2001,ST,1.52, ,DH,OH,2003,NC,,,NC,,,ST,27.6,NH,OH,2003,SR,,,SR,,,ST,19.9,PH,OH,2003,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55736,Hanging Rock Energy Facility,OH,2HR1,OP,Da,,700503,12,2001,ST,1.52, ,DH,OH,2003,NC,,,NC,,,ST,27.6,NH,OH,2003,SR,,,SR,,,ST,19.9,PH,OH,2003,, ,,,,,,
57393,Duke Energy Commercial Asset Management,55736,Hanging Rock Energy Facility,OH,2HR2,OP,Da,,700503,12,2001,ST,1.52, ,DH,OH,2003,NC,,,NC,,,ST,27.6,NH,OH,2003,SR,,,SR,,,ST,19.9,PH,OH,2003,, ,,,,,,
57400,"Evergreen Community Power, LLC",58023,Evergreen Community Power,PA,1,OP,,,, , ,, , ,,, ,,,,,,,ST,0.042,NP,MO,2009,SR,,,SR,,,, ,,, ,ST,2009,EH,,,EH,,
57430,"Berlin Station, LLC",58054,Burgess BioPower,NH,ST01,OP,Da,,, , ,FD, , ,,, ,,,,,,,FD,0.06,NP,,2014,SR,,,MS,,,FD,0.01,PB,, ,, ,,,,,,
57431,ReEnergy Biomass LLC,54526,ReEnergy Biomass LLC,NY,00001,OP,,,, , ,, , ,,, ,,,,,,,ST,0.2,NP,OH,1992,MS,,,MS,,,, ,,, ,,1992,,,,,,
57432,ReEnergy Livermore Falls,10354,ReEnergy Livermore Falls,ME,1,OP,Db,,, , ,, , ,,, ,,,,,,,ST,0.1,NP,DA,1992,NH3,SN,,NH3,SN,,, ,,, ,, ,,,,,,
57433,ReEnergy Chateaugay LLC,50277,ReEnergy Chateaugay Power Station,NY,BLR1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57437,MillerCoors LLC Trenton Brewery,58059,MillerCoors Trenton Brewery,OH,B001,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57437,MillerCoors LLC Trenton Brewery,58059,MillerCoors Trenton Brewery,OH,B002,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57442,"PCA, Filer City Mill",58066,"PCA, Filer City Mill",MI,B1,OP,Db,,, , ,ST, , ,,, ,,,,,,,, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,
57442,"PCA, Filer City Mill",58066,"PCA, Filer City Mill",MI,B2,OP,Db,,, , ,ST, , ,,, ,,,,,,,ST,0.2,NP,MO,1998,LN,,,MS,,,ST,0.051,PB,, ,, ,,,,,,
57442,"PCA, Filer City Mill",58066,"PCA, Filer City Mill",MI,B4,OP,Db,,, , ,ST, , ,,, ,,,,,,,ST,0.17,NP,MO,2003,LN,,,MS,,,, ,,, ,, ,,,,,,
57457,"Hess NEC, LLC",58079,Newark Energy Center,NJ,HRSG-1,CO,Db,Y,08857-BOP13001,1,2013,ST,2.5, ,DH,PS,2015,,,,OT,,,FD,0.0073,NP,TH,2015,,,,LN,NH3,SR,FD,253.1,PH,PS,2015,, ,,,,,,
57457,"Hess NEC, LLC",58079,Newark Energy Center,NJ,HRSG-2,CO,Db,Y,08857-BOP13001,1,2013,ST,2.5, ,DH,PS,2015,,,,OT,,,FD,0.0073,NP,TH,2015,,,,LN,NH3,SR,FD,253.1,PH,PS,2015,, ,,,,,,
57481,Red River Mill Intl Paper Company,58108,International Paper Red River Mill,LA,2 HFB,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57481,Red River Mill Intl Paper Company,58108,International Paper Red River Mill,LA,3 RB,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57492,Georgia-Pacific Toledo LLC,58109,Georgia-Pacific Toledo Mill,OR,PB3,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,LA,,,NC,,,ST,0.1,PC,NV, ,, ,,,,,,
57492,Georgia-Pacific Toledo LLC,58109,Georgia-Pacific Toledo Mill,OR,PB5,OP,Db,,, , ,, , ,,, ,,,,,,,ST,0.1,NP,DA,2006,LA,,,MS,,,ST,0.1,PB,NV,2006,, ,,,,,,
57492,Georgia-Pacific Toledo LLC,58109,Georgia-Pacific Toledo Mill,OR,REC1,OP,N,,, , ,ST,300,0,DM,TH,2006,NC,,,,,,, ,,, ,,,,,,,ST,0.033,PC,DA,2006,, ,,,,,,
57492,Georgia-Pacific Toledo LLC,58109,Georgia-Pacific Toledo Mill,OR,REC2,OP,N,,, , ,ST, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
57499,NRG Energy Services,57073,Ivanpah 2,CA,BLR1,OP,Db,,, , ,LO, , ,,, ,,,,,,,LO, ,,, ,,,,,,,LO, ,,, ,, ,,,,,,
57499,NRG Energy Services,57074,Ivanpah 1,CA,BLR1,OP,Db,,, , ,LO, , ,,, ,,,,,,,LO, ,,, ,,,,,,,LO, ,,, ,, ,,,,,,
57499,NRG Energy Services,57075,Ivanpah 3,CA,BLR1,OP,Db,,, , ,LO, , ,,, ,,,,,,,LO, ,,, ,,,,,,,LO, ,,, ,, ,,,,,,
57501,NAES Salem Harbor,1626,Salem Harbor,MA,1,OS,N,N,, , ,ST, , ,DP,YR,1995,SS,UE,,SS,UE,,ST, ,NP,DA,1995,,,,,,,ST,0.12,PB,NV,1995,, ,,,,,,
57501,NAES Salem Harbor,1626,Salem Harbor,MA,2,OS,N,N,, , ,ST, , ,DP,YR,1995,SS,UE,,SS,UE,,ST, ,NP,DA,1995,,,,,,,ST,0.12,PB,NV,1995,, ,,,,,,
57501,NAES Salem Harbor,1626,Salem Harbor,MA,3,OP,N,N,, , ,ST, , ,DP,YR,1995,SS,UE,,SS,UE,,ST, ,NP,DA,1995,SN,LN,,SN,LN,,ST,0.12,PB,NV,1995,ST,2014,ND,,,ND,,
57501,NAES Salem Harbor,1626,Salem Harbor,MA,4,OP,N,N,, , ,ST, , ,DP,YR,1995,SS,UE,,SS,UE,,ST, ,NP,DA,1995,LN,,,LN,,,ST,0.04,PB,NV,1995,ST,2014,ND,,,ND,,
58107,University of Rochester,58157,University of Rochester,NY,5,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58107,University of Rochester,58157,University of Rochester,NY,6,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58107,University of Rochester,58157,University of Rochester,NY,7,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58107,University of Rochester,58157,University of Rochester,NY,9,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58113,"Texas A&M, Utilities & Energy Services",58151,Central Utility Plant - Texas A&M,TX,B001,OP,,,, , ,, , ,,, ,,,,,,,ST,2.34,NH,OH,2012,SR,NH3,,SR,NH3,,, ,,, ,, ,,,,,,
58113,"Texas A&M, Utilities & Energy Services",58151,Central Utility Plant - Texas A&M,TX,B012,SB,,,, , ,, , ,,, ,,,,,,,ST,0.035,NP,OH,2006,LN,FR,,LN,FR,,, ,,, ,, ,,,,,,
58173,Ormet Primary Aluminum Corp-Burnside,58200,Burnside Alumina Div,LA,BLR2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58173,Ormet Primary Aluminum Corp-Burnside,58200,Burnside Alumina Div,LA,BLR3,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58173,Ormet Primary Aluminum Corp-Burnside,58200,Burnside Alumina Div,LA,BLR4,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58177,Raven Power Holdings LLC,602,Brandon Shores,MD,1,OP,D,N,, , ,FD,1.2, ,DP,TH,1984,IF,,,NC,,,FD,0.46,NP,OT,1984,SR,LN,AA,NC,,,ST,0.03,PC,PS,1984,ST,2013,BP,ACI,,,,
58177,Raven Power Holdings LLC,602,Brandon Shores,MD,2,OP,D,N,, , ,FD,1.2, ,DP,TH,1991,IF,,,NC,,,FD,0.46,NP,OT,1991,SR,LN,BF,NC,,,ST,0.03,PC,PS,1991,ST,2013,BP,,,,,
58177,Raven Power Holdings LLC,1552,C P Crane,MD,1,OP,N,N,, , ,ST,3.5, ,DP,TH,1983,SS,,,IF,,,FD,0.86,NP,OT,2000,SN,OV,,NC,,,ST,0.03,PC,PS,1983,ST,2013,BR,ACI,,,,
58177,Raven Power Holdings LLC,1552,C P Crane,MD,2,OP,N,N,, , ,ST,3.5, ,DP,TH,1983,SS,,,IF,,,FD,0.86,NP,OT,2000,SN,OV,,NC,,,ST,0.03,PC,PS,1983,ST,2013,BR,ACI,,,,
58177,Raven Power Holdings LLC,1554,Herbert A Wagner,MD,1,OP,N,N,, , ,ST,1, ,SU,NV,1972,NC,,,NC,,,ST,0.3,NP,OT,2012,NC,,,NC,,,ST,0.02,PC,PS,1977,, ,,,,,,
58177,Raven Power Holdings LLC,1554,Herbert A Wagner,MD,2,OP,N,N,, , ,ST,1, ,SU,NV,1972,NC,,,NC,,,ST,0.46,NP,OT,2000,LN,SN,,NC,,,ST,0.03,PC,PS,1988,ST,2013,ACI,,,ND,,
58177,Raven Power Holdings LLC,1554,Herbert A Wagner,MD,3,OP,N,N,, , ,ST,1, ,SU,NV,1972,NC,,,NC,,,ST,0.5,NP,OT,2012,LN,OV,SR,NC,,,ST,0.03,PC,PS,1987,ST,2013,ACI,,,ND,,
58177,Raven Power Holdings LLC,1554,Herbert A Wagner,MD,4,OP,N,N,, , ,ST,1, ,SU,NV,1972,NC,,,NC,,,ST,0.3,NP,OT,2012,LN,BF,,NC,,,ST,0.02,PC,PS,1978,, ,,,,,,
58185,"FirstLight Power Resources, Inc. - MA",1606,Mount Tom,MA,1,OP,N,N,, , ,ST, , ,DP,YR,2010,NC,,,NC,,,ST, ,NP,DA,2006,NC,,,NC,,,ST,0.03,PB,NV,2010,ST,1960,ACI,,,ACI,,
58199,PPL Ironwood LLC,55337,PPL Ironwood LLC,PA,HRSG11,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
58199,PPL Ironwood LLC,55337,PPL Ironwood LLC,PA,HRSG12,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
