Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Generator ID
11427,Massachusetts Wtr RAuth-Deer I,10823,Deer Island Treatment Plant,B201,S101
11459,March Point Cogeneration Co,54268,March Point Cogeneration,E201,STG1
11459,March Point Cogeneration Co,54268,March Point Cogeneration,E101,STG1
11459,March Point Cogeneration Co,54268,March Point Cogeneration,E301,STG1
11479,Madison Gas & Electric Co,3992,Blount Street,1,1
11479,Madison Gas & Electric Co,3992,Blount Street,2,1
11479,Madison Gas & Electric Co,3992,Blount Street,3,3
11479,Madison Gas & Electric Co,3992,Blount Street,5,3
11479,Madison Gas & Electric Co,3992,Blount Street,11,3
11479,Madison Gas & Electric Co,3992,Blount Street,6,3
11479,Madison Gas & Electric Co,3992,Blount Street,7,3
11479,Madison Gas & Electric Co,3992,Blount Street,2,3
11479,Madison Gas & Electric Co,3992,Blount Street,1,3
11479,Madison Gas & Electric Co,3992,Blount Street,5,4
11479,Madison Gas & Electric Co,3992,Blount Street,7,4
11479,Madison Gas & Electric Co,3992,Blount Street,6,4
11479,Madison Gas & Electric Co,3992,Blount Street,1,4
11479,Madison Gas & Electric Co,3992,Blount Street,11,4
11479,Madison Gas & Electric Co,3992,Blount Street,3,4
11479,Madison Gas & Electric Co,3992,Blount Street,2,4
11479,Madison Gas & Electric Co,3992,Blount Street,2,5
11479,Madison Gas & Electric Co,3992,Blount Street,6,5
11479,Madison Gas & Electric Co,3992,Blount Street,3,5
11479,Madison Gas & Electric Co,3992,Blount Street,7,5
11479,Madison Gas & Electric Co,3992,Blount Street,5,5
11479,Madison Gas & Electric Co,3992,Blount Street,1,5
11479,Madison Gas & Electric Co,3992,Blount Street,11,5
11479,Madison Gas & Electric Co,3992,Blount Street,8,6
11479,Madison Gas & Electric Co,3992,Blount Street,9,7
11479,Madison Gas & Electric Co,7991,West Campus Cogeneration Facility,HRSG1,STG1
11479,Madison Gas & Electric Co,7991,West Campus Cogeneration Facility,HRSG2,STG1
11571,Manitowoc Public Utilities,4125,Manitowoc,5,4
11571,Manitowoc Public Utilities,4125,Manitowoc,7,4
11571,Manitowoc Public Utilities,4125,Manitowoc,8,4
11571,Manitowoc Public Utilities,4125,Manitowoc,6,4
11571,Manitowoc Public Utilities,4125,Manitowoc,8,5
11571,Manitowoc Public Utilities,4125,Manitowoc,7,5
11571,Manitowoc Public Utilities,4125,Manitowoc,6,5
11571,Manitowoc Public Utilities,4125,Manitowoc,6,6
11571,Manitowoc Public Utilities,4125,Manitowoc,7,6
11571,Manitowoc Public Utilities,4125,Manitowoc,8,6
11571,Manitowoc Public Utilities,4125,Manitowoc,9,9
11701,City of Marquette - (MI),1843,Shiras,1,1
11701,City of Marquette - (MI),1843,Shiras,2,2
11701,City of Marquette - (MI),1843,Shiras,3,3
11732,City of Marshall - (MO),2144,Marshall (MO),3,3
11732,City of Marshall - (MO),2144,Marshall (MO),4,3
11732,City of Marshall - (MO),2144,Marshall (MO),4,4
11732,City of Marshall - (MO),2144,Marshall (MO),3,4
11732,City of Marshall - (MO),2144,Marshall (MO),5,5
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,CA1,3A
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,1B,CA1
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,1A,CA1
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,1C,CA1
11843,Maui Electric Co Ltd,6056,Kahului,K1,1
11843,Maui Electric Co Ltd,6056,Kahului,K2,2
11843,Maui Electric Co Ltd,6056,Kahului,K3,3
11843,Maui Electric Co Ltd,6056,Kahului,K4,4
12199,Montana-Dakota Utilities Co,2790,R M Heskett,B1,1
12199,Montana-Dakota Utilities Co,2790,R M Heskett,B2,2
12199,Montana-Dakota Utilities Co,6089,Lewis & Clark,B1,1
12222,Mead Coated Board Inc,54802,Mead Coated Board,REC1,GEN1
12222,Mead Coated Board Inc,54802,Mead Coated Board,BB1,GEN1
12222,Mead Coated Board Inc,54802,Mead Coated Board,BB3,GEN1
12222,Mead Coated Board Inc,54802,Mead Coated Board,PFI,GEN1
12222,Mead Coated Board Inc,54802,Mead Coated Board,BB2,GEN1
12222,Mead Coated Board Inc,54802,Mead Coated Board,REC2,GEN1
12222,Mead Coated Board Inc,54802,Mead Coated Board,BB3,GEN2
12222,Mead Coated Board Inc,54802,Mead Coated Board,BB1,GEN2
12222,Mead Coated Board Inc,54802,Mead Coated Board,REC2,GEN2
12222,Mead Coated Board Inc,54802,Mead Coated Board,PFI,GEN2
12222,Mead Coated Board Inc,54802,Mead Coated Board,REC1,GEN2
12222,Mead Coated Board Inc,54802,Mead Coated Board,BB2,GEN2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,PSG2,STG2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,GTHSG2,STG2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,PSG1,STG2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,HSG2,STG2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,GTHSG1,STG2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,PSG3,STG2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,HSG1,STG2
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,PSG3,STG3
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,GTHSG2,STG3
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,HSG1,STG3
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,HSG2,STG3
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,PSG1,STG3
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,PSG2,STG3
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,GTHSG1,STG3
12298,City of Menasha - (WI),4127,Menasha,B23,3
12298,City of Menasha - (WI),4127,Menasha,B24,4
12298,City of Menasha - (WI),4127,Menasha,B23,5
12298,City of Menasha - (WI),4127,Menasha,B24,5
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB6,GEN1
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB1,GEN1
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB4,GEN1
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB2,GEN1
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB5,GEN1
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB2,GEN1
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB3,GEN1
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB3,GEN2
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB2,GEN2
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB1,GEN2
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB2,GEN2
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB5,GEN2
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB4,GEN2
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB6,GEN2
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB6,GEN3
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB5,GEN3
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB2,GEN3
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,PB1,GEN3
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB2,GEN3
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB3,GEN3
12307,MeadWestvaco Corp,50101,MeadWestvaco Evadale,RB4,GEN3
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 7,GEN7
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 5,GEN7
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 9,GEN7
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 10,GEN7
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 3,GEN7
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 8,GEN7
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 3,GEN8
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 5,GEN8
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 7,GEN8
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 10,GEN8
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 8,GEN8
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 9,GEN8
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 9,GEN9
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 5,GEN9
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 7,GEN9
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 8,GEN9
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 10,GEN9
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,BLR 3,GEN9
12341,MidAmerican Energy Co,1081,Riverside,8,3HS
12341,MidAmerican Energy Co,1081,Riverside,6,3HS
12341,MidAmerican Energy Co,1081,Riverside,7,3HS
12341,MidAmerican Energy Co,1081,Riverside,9,5
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,1,1
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,2,2
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,3,3
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,4,4
12341,MidAmerican Energy Co,1091,George Neal North,1,1
12341,MidAmerican Energy Co,1091,George Neal North,2,2
12341,MidAmerican Energy Co,1091,George Neal North,3,3
12341,MidAmerican Energy Co,6664,Louisa,101,1
12341,MidAmerican Energy Co,7343,George Neal South,4,4
12341,MidAmerican Energy Co,7985,Greater Des Moines,HRSG1,ST1
12341,MidAmerican Energy Co,7985,Greater Des Moines,HRSG2,ST1
12363,Mesquite Power LLC,55481,Mesquite Generating Station Block 2,6,ST2
12363,Mesquite Power LLC,55481,Mesquite Generating Station Block 2,5,ST2
12384,Midwest Generations EME LLC,384,Joliet 29,72,7
12384,Midwest Generations EME LLC,384,Joliet 29,71,7
12384,Midwest Generations EME LLC,384,Joliet 29,82,8
12384,Midwest Generations EME LLC,384,Joliet 29,81,8
12384,Midwest Generations EME LLC,874,Joliet 9,5,6
12384,Midwest Generations EME LLC,879,Powerton,51,5
12384,Midwest Generations EME LLC,879,Powerton,52,5
12384,Midwest Generations EME LLC,879,Powerton,61,6
12384,Midwest Generations EME LLC,879,Powerton,62,6
12384,Midwest Generations EME LLC,883,Waukegan,17,6
12384,Midwest Generations EME LLC,883,Waukegan,7,7
12384,Midwest Generations EME LLC,883,Waukegan,8,8
12384,Midwest Generations EME LLC,884,Will County,1,1
12384,Midwest Generations EME LLC,884,Will County,2,2
12384,Midwest Generations EME LLC,884,Will County,3,3
12384,Midwest Generations EME LLC,884,Will County,4,4
12436,Michigan State University,10328,T B Simon Power Plant,BLR6,GEN1
12436,Michigan State University,10328,T B Simon Power Plant,BLR1,GEN1
12436,Michigan State University,10328,T B Simon Power Plant,BLR3,GEN1
12436,Michigan State University,10328,T B Simon Power Plant,BLR4,GEN1
12436,Michigan State University,10328,T B Simon Power Plant,BLR2,GEN1
12436,Michigan State University,10328,T B Simon Power Plant,BLR6,GEN2
12436,Michigan State University,10328,T B Simon Power Plant,BLR3,GEN2
12436,Michigan State University,10328,T B Simon Power Plant,BLR4,GEN2
12436,Michigan State University,10328,T B Simon Power Plant,BLR2,GEN2
12436,Michigan State University,10328,T B Simon Power Plant,BLR1,GEN2
12436,Michigan State University,10328,T B Simon Power Plant,BLR1,GEN3
12436,Michigan State University,10328,T B Simon Power Plant,BLR2,GEN3
12436,Michigan State University,10328,T B Simon Power Plant,BLR6,GEN3
12436,Michigan State University,10328,T B Simon Power Plant,BLR4,GEN3
12436,Michigan State University,10328,T B Simon Power Plant,BLR3,GEN3
12436,Michigan State University,10328,T B Simon Power Plant,BLR1,GEN4
12436,Michigan State University,10328,T B Simon Power Plant,BLR6,GEN4
12436,Michigan State University,10328,T B Simon Power Plant,BLR2,GEN4
12436,Michigan State University,10328,T B Simon Power Plant,BLR4,GEN4
12436,Michigan State University,10328,T B Simon Power Plant,BLR3,GEN4
12436,Michigan State University,10328,T B Simon Power Plant,BLR1,GEN5
12436,Michigan State University,10328,T B Simon Power Plant,BLR6,GEN5
12436,Michigan State University,10328,T B Simon Power Plant,BLR3,GEN5
12436,Michigan State University,10328,T B Simon Power Plant,BLR2,GEN5
12436,Michigan State University,10328,T B Simon Power Plant,BLR4,GEN5
12465,"System Energy Resources, Inc",6072,Grand Gulf,NSS1,1
12490,Middletown Power LLC,562,Middletown,1,1
12490,Middletown Power LLC,562,Middletown,2,2
12490,Middletown Power LLC,562,Middletown,3,3
12490,Middletown Power LLC,562,Middletown,4,4
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,21E01,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,14HR82,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,12HR82,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,16E01,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,13HR82,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,17E01,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,10HR82,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,20E01,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,11HR82,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,19E01,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,09HR82,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,18E01,BP15
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,19E01,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,09HR82,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,11HR82,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,14HR82,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,20E01,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,12HR82,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,21E01,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,16E01,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,18E01,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,17E01,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,13HR82,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,10HR82,ST1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,19E01,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,14HR82,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,20E01,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,17E01,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,16E01,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,12HR82,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,10HR82,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,13HR82,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,11HR82,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,21E01,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,09HR82,ST2
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,18E01,ST2
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG1,STK1
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG2,STK2
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG3,STK3
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG4,STK4
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG5,STK5
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG6,STK6
12564,Mid-Georgia Cogen LP,55040,Mid-Georgia Cogeneration Facility,101,ST1
12564,Mid-Georgia Cogen LP,55040,Mid-Georgia Cogeneration Facility,201,ST1
12568,Milford Power Co LLC,55126,Milford Power Project,HRSG1,CA01
12568,Milford Power Co LLC,55126,Milford Power Project,HRSG2,CA01
12568,Milford Power Co LLC,55126,Milford Power Project,HRSG1,CA02
12568,Milford Power Co LLC,55126,Milford Power Project,HRSG2,CA02
12625,City of Minden - (LA),1447,Minden,1,1
12625,City of Minden - (LA),1447,Minden,2,2
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,3,3
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,4,4
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,1,ST1
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,2,ST2
12631,NRG Delta LLC,228,Contra Costa,9,6
12631,NRG Delta LLC,228,Contra Costa,10,7
12631,NRG Delta LLC,271,Pittsburg Power,5,5
12631,NRG Delta LLC,271,Pittsburg Power,6,6
12631,NRG Delta LLC,271,Pittsburg Power,7,7
12647,Minnesota Power Inc,1891,Syl Laskin,1,1
12647,Minnesota Power Inc,1891,Syl Laskin,2,2
12647,Minnesota Power Inc,1893,Clay Boswell,1,1
12647,Minnesota Power Inc,1893,Clay Boswell,2,2
12647,Minnesota Power Inc,1893,Clay Boswell,3,3
12647,Minnesota Power Inc,1893,Clay Boswell,4,4
12647,Minnesota Power Inc,1897,M L Hibbard,3,3
12647,Minnesota Power Inc,1897,M L Hibbard,4,3
12647,Minnesota Power Inc,1897,M L Hibbard,3,4
12647,Minnesota Power Inc,1897,M L Hibbard,4,4
12647,Minnesota Power Inc,10075,Taconite Harbor Energy Center,1,GEN1
12647,Minnesota Power Inc,10075,Taconite Harbor Energy Center,2,GEN2
12647,Minnesota Power Inc,10075,Taconite Harbor Energy Center,3,GEN3
12647,Minnesota Power Inc,10686,Rapids Energy Center,6,6
12647,Minnesota Power Inc,10686,Rapids Energy Center,5,6
12647,Minnesota Power Inc,10686,Rapids Energy Center,7,6
12647,Minnesota Power Inc,10686,Rapids Energy Center,8,6
12647,Minnesota Power Inc,10686,Rapids Energy Center,5,7
12647,Minnesota Power Inc,10686,Rapids Energy Center,6,7
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,2,2
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,3,3
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,1,ST1
12653,GenOn Mid-Atlantic LLC,1573,Morgantown Generating Plant,1,ST1
12653,GenOn Mid-Atlantic LLC,1573,Morgantown Generating Plant,2,ST2
12658,"Minnkota Power Coop, Inc",2823,Milton R Young,B1,1
12658,"Minnkota Power Coop, Inc",2823,Milton R Young,B2,2
12667,Minnesota Municipal Power Agny,56164,Faribault Energy Park,HRSG1,HRSG
12685,Entergy Mississippi Inc,2050,Baxter Wilson,1,1
12685,Entergy Mississippi Inc,2050,Baxter Wilson,2,2
12685,Entergy Mississippi Inc,2053,Rex Brown,1B,1
12685,Entergy Mississippi Inc,2053,Rex Brown,1A,1
12685,Entergy Mississippi Inc,2053,Rex Brown,3,3
12685,Entergy Mississippi Inc,2053,Rex Brown,4,4
12685,Entergy Mississippi Inc,8054,Gerald Andrus,1,1
12685,Entergy Mississippi Inc,55218,Hinds Energy Facility,H02,H03
12685,Entergy Mississippi Inc,55218,Hinds Energy Facility,H01,H03
12685,Entergy Mississippi Inc,55220,Attala,HRSG1,A03
12685,Entergy Mississippi Inc,55220,Attala,HRSG2,A03
12686,Mississippi Power Co,2048,Sweatt,1,1
12686,Mississippi Power Co,2048,Sweatt,2,2
12686,Mississippi Power Co,2049,Jack Watson,1,1
12686,Mississippi Power Co,2049,Jack Watson,2,2
12686,Mississippi Power Co,2049,Jack Watson,3,3
12686,Mississippi Power Co,2049,Jack Watson,4,4
12686,Mississippi Power Co,2049,Jack Watson,5,5
12686,Mississippi Power Co,6073,Victor J Daniel Jr,1,1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,2,2
12686,Mississippi Power Co,6073,Victor J Daniel Jr,3B,3ST
12686,Mississippi Power Co,6073,Victor J Daniel Jr,3A,3ST
12686,Mississippi Power Co,6073,Victor J Daniel Jr,4B,4ST
12686,Mississippi Power Co,6073,Victor J Daniel Jr,4A,4ST
12686,Mississippi Power Co,57037,Kemper County IGCC Project,B,1C
