Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet),FAA Obstacle Number
12341,MidAmerican Energy Co,56809,Carroll Wind Farm,IA,Carroll,CWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,150.0,150.0,150.0,12,2008,100,GE,1.5 SLE,16.8,3,263.0,19-021217
12341,MidAmerican Energy Co,56810,Adair Wind Farm,IA,Adair,AWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,174.8,174.8,174.8,12,2008,76,Siemens,SWT-2.3-93,16.8,3,262.4,19-020245
12341,MidAmerican Energy Co,56811,Walnut Wind Farm,IA,Pottawattamie,WWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,153.0,153.0,153.0,12,2008,102,GE,1.5 SLE,16.8,3,263.0,19-020855
22500,Westar Energy Inc,56818,Central Plains Wind Farm,KS,Wichita,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,99.0,99.0,99.0,3,2009,33,Vestas,V90-3.0,19.7,1,262.4,20-020323
22500,Westar Energy Inc,56819,Flat Ridge Wind Farm,KS,Barber,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,50.0,50.0,50.0,2,2009,20,Clipper,Liberty C96,19,2,262.4,20-0210041
56033,Hackberry Wind LLC,56823,Hackberry Wind Farm,TX,Shackelford,HWFG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,165.6,162.3,162.3,12,2008,72,Siemens,SWT-2.3-93,19.6,1,262.4,48-023156
56806,Marshall Wind,56824,Marshall Wind 2 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.2,4.2,4.2,12,2007,2,Suzlon,S88-2100,18.6,2,262.4,27-022940
56806,Marshall Wind,56825,Marshall Wind 3 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.2,4.2,4.2,12,2007,2,Suzlon,S88-2100,18.6,2,262.4,27-021339
56806,Marshall Wind,56826,Marshall Wind 4 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.2,4.2,4.2,12,2007,2,Suzlon,S88-2100,18.6,2,262.4,27-022941
56806,Marshall Wind,56827,Marshall Wind 5 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,12,2007,1,Suzlon,S88-2100,18.6,2,262.4,27-020543
56806,Marshall Wind,56828,Marshall Wind 6 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,12,2007,1,Suzlon,S88-2100,18.6,2,262.4,27-020542
56030,TransCanada Maine Wind Development Inc,56829,Kibby Wind Power Project,ME,Chain of Ponds,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,66.0,66.0,66.0,10,2009,22,Vestas,V90-3.0,22.4,1,262.0,
56030,TransCanada Maine Wind Development Inc,56829,Kibby Wind Power Project,ME,Chain of Ponds,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,66.0,66.0,66.0,10,2010,22,Vestas,V90-3.0,22.4,1,262.0,
20860,Wisconsin Public Service Corp,56831,Crane Creek Wind Energy Center,IA,Howard,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,99.0,18.1,37.7,12,2009,66,GE,1.5 SLE,17.8,2,262.0,19-021359
56046,High Plains,56834,High Plains Wind Power LLC,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,4,2008,8,Suzlon,S64-1250,19.7,2,244.4,48-020928
56045,EXC Wind 11,56835,EXC Wind 11 LLC,TX,Moore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,5,2008,8,Suzlon,S64-1250,18.1,2,244.4,48-020675
56044,EXC Wind 10,56836,EXC Wind 10 LLC,TX,Moore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,5,2008,8,Suzlon,S64-1250,18.1,2,244.4,48-020681
56043,EXC Wind 9,56837,EXC Wind 9 LLC,TX,Moore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,4,2008,8,Suzlon,S64-1250,18.1,2,241.1,48-020294
56042,EXC Wind 8,56838,EXC Wind 8 LLC,TX,Moore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,4,2008,8,Suzlon,S64-1250,18.1,2,241.1,48-020289
56041,EXC Wind 7,56839,EXC Wind 7 LLC,TX,Moore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,4,2008,8,Suzlon,S64-1250,18.1,2,244.4,48-020302
56806,Marshall Wind,56840,Marshall Wind 1 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,12,2007,1,Suzlon,S88-2100,18.6,2,262.4,27-020544
14354,PacifiCorp,56841,Glenrock,WY,Converse,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,103.3,99.0,99.0,12,2008,66,GE,1.5 SLE,19,2,262.0,56-020277
14354,PacifiCorp,56841,Glenrock,WY,Converse,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,40.7,39.0,39.0,1,2009,26,GE,1.5 SLE,19,2,262.0,56-020312
14354,PacifiCorp,56842,Rolling Hills,WY,Converse,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,103.3,99.0,99.0,1,2009,66,GE,1.5 SLE,19,2,262.0,56-020341
14354,PacifiCorp,56843,Seven Mile Hill,WY,Carbon,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,103.3,99.0,99.0,12,2008,66,GE,1.5 SLE,19,2,262.0,56-020755
14354,PacifiCorp,56843,Seven Mile Hill,WY,Carbon,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,20.3,19.5,19.5,12,2008,13,GE,1.5 SLE,19,2,262.0,56-023505
56073,Wheat Field Wind Power Project LLC,56854,Wheat Field Wind Power Project,OR,Gilliam,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,97.0,96.6,96.6,2,2009,46,Suzlon,S88-2100,19,2,262.5,41-020268
56074,Arlington Wind Power Project LLC,56855,Arlington Wind Power Project,OR,Gilliam,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,103.0,102.9,102.9,12,2008,49,Suzlon,S88-2100,19,2,262.5,41-020224
56075,Rail Splitter Wind Farm LLC,56856,Rail Splitter Wind Farm,IL,Tazewell,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.5,100.5,100.5,8,2009,67,GE,1.5 SLE,19,2,262.0,55
56072,"Marble River, LLC",56857,Marble River Wind Farm,NY,Clinton,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,215.0,215.0,215.0,11,2012,70,Vestas,V112-3.0,19,2,308.0,36-025629
56071,"Sagebrush Power Partners, LLC",56858,Sagebrush Power Partners,WA,Kittitas,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.7,100.7,100.7,11,2010,61,Suzlon,S88-2100,17,2,246.0,53-020996
59883,NRG Energy Gas & Wind Holdings Inc,56859,Crosswind Energy Project,IA,Palo Alto,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21.0,21.0,21.0,6,2007,10,Suzlon,S88-2100,19,2,262.4,19-020209
59883,NRG Energy Gas & Wind Holdings Inc,56860,Hardin Hilltop Wind LLC,IA,GREENE,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,14.7,14.7,14.7,5,2007,7,Suzlon,S88-2100,19,2,262.4,2006-ACE-1036-OE
57170,"EDF Renewable Asset Holdings, Inc.",56874,Shiloh Wind Project 2 LLC,CA,Solano,TBD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,1,2009,75,Senvion,MM92,19,2,262.4,
57170,"EDF Renewable Asset Holdings, Inc.",56876,Wapsipinicon Wind Project,MN,Mower,TBD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.5,100.5,100.5,2,2009,67,GE,1.5 SLE,19,2,262.4,
57170,"EDF Renewable Asset Holdings, Inc.",56878,Hoosier Wind Project LLC,IN,Benton,TBD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,106.0,106.0,106.0,11,2009,50,Senvion,MM92,19,2,257.5,
55963,AE Power Services LLC,56879,Flat Ridge Wind Energy LLC,KS,Barber,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.0,50.0,50.0,3,2009,20,Clipper,Liberty C96,19,2,262.4,20-024493
55868,Noble Wind Operations LLC,56901,Noble Altona Windpark LLC,NY,Clinton,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,97.5,97.5,97.5,4,2009,65,GE,1.5 SLE,19,2,262.0,2006-AEA-2023-OE
