Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet),FAA Obstacle Number
56912,"V.H. Cooper & Co., Inc.",57570,Cooper Farms VW Project,OH,Van Wert,WTG,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,4.5,4.5,4.5,3,2012,Goldwind,GW1500,13,3,263,"8320,663,3996"
56916,PaTu Wind Farm LLC,57578,PaTu Wind Farm LLC,OR,Sherman,PATU,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.0,9.0,9.0,12,2010,GE,1.5sle,12,2,262,41-020884
56925,"FPLE Wind, LLC",57590,"Minco Wind I, LLC",OK,Grady,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,12,2010,GE,1.6ESS,18,2,265,40-020606
56925,"FPLE Wind, LLC",57956,"Minco Wind II, LLC",OK,Grady,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.8,100.8,100.8,11,2011,GE,1.6ESS,18,2,265,40-021330
56925,"FPLE Wind, LLC",58203,"Minco Wind III, LLC",OK,Caddo,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.8,100.8,100.8,12,2012,GE,1.6100ESS,18,2,265,40-021996
56930,"Foundation HA Energy Generation, LLC",57594,Teichert Materials-Teichert Vernalis,CA,San Joaquin,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,GE,GE 1.5 SLE,10.5,4,262,06-020792
56930,"Foundation HA Energy Generation, LLC",57626,Foundation ST,CA,San Joaquin,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,6,2011,Mitsubishi,MWT 1000A,11.6,4,180,2010-WTW-5662-OE
56930,"Foundation HA Energy Generation, LLC",57791,Foundation AB,CA,Solano,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,GE,GE 1.5 SLE,13.4,4,213,2009-WTW-6854-OE
56930,"Foundation HA Energy Generation, LLC",57792,Foundation IE,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,Mitsubishi,MWT 1000A,11.2,4,180,06-022026
56936,Paulding Wind Farm II LLC,57620,Paulding Wind Farm II,OH,Paulding,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.0,99.0,99.0,7,2011,Vestas,V100 1.8,16.8,3,311.7,2010-WTE-12374-OE
56945,Blue Canyon Windpower VI LLC,57616,Blue Canyon Windpower VI LLC,OK,Caddo,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.0,100.0,100.0,12,2011,Vestas,V90,17.9,2,262,13972
56951,Michigan Wind 2 LLC,56659,Michigan Wind 2,MI,Sanilac,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90.0,90.0,90.0,12,2011,Vestas,V-100,16.3,3,311.7,26-020755
56952,Lincoln Electric Company,57613,LE Wind Turbine 1,OH,Cuyahoga,WTG1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,2.5,2.5,2.5,7,2011,Kenersys,K100,14,3,278,39-020376
56961,"Bulldog Wind Energy, LLC",57632,Bulldog,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,GE,1.5-77,37,2,262.5,
56962,"Wolverine Wind Energy, LLC",57631,Wolverine,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,GE,1.5-77,37,2,262.5,
56967,Ironwood Windpower LLC,57639,Ironwood Wind,KS,Ford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,167.9,167.9,167.9,8,2012,Siemens,2.3-101,7,2,272,20-021869
56972,"Vestas Towers America, Inc",57643,"Vestas Towers America, Inc.",CO,Pueblo,V100,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.8,1.8,1.8,4,2010,Vestas,V100,16.8,2,262,08-020364
56977,Zotos International,57648,Zotos International WPGF,NY,Ontario,WT1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.7,1.7,1.7,1,2012,Hyundai,DF 1650,20,2,270,36-025729
56977,Zotos International,57648,Zotos International WPGF,NY,Ontario,WT2,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.7,1.7,1.7,1,2012,Hyundai,DF 1650,20,2,270,36-025730
56981,Town of Falmouth,57654,Town of Falmouth WWTP,MA,Barnstable,WIND1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,0.8,0.9,3,2010,Vestas,v82,19,2,262,
56981,Town of Falmouth,57654,Town of Falmouth WWTP,MA,Barnstable,WIND2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,0.8,0.9,2,2012,Vestas,v82,19,2,262,
56988,"Cimarron Windpower II, LLC",57663,Cimarron Windpower II,KS,Gray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,131.0,131.0,131.0,6,2012,Siemens,2-3-108,8,2,272,20-021982
56990,NJR Clean Energy Ventures Corporation,59003,Two Dot Wind Farm,MT,Wheatland,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.7,9.7,9.7,6,2014,GE,1.6,19,1,260,30-020675
57002,"Post Rock Wind Power Project, LLC",57678,"Post Rock Wind Power Project, LLC",KS,Ellsworth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201.0,201.0,201.0,9,2012,GE,1.5-82.5,18,2,262,20-021639
57017,DOE National Renewable Energy Laboratory,57693,DOE Golden NWTC Turbine Side,CO,Jefferson,ALSTO,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,3.0,3.0,3.0,9,2011,Alstom,ukn,8.4,3,295,08-020484
57017,DOE National Renewable Energy Laboratory,57693,DOE Golden NWTC Turbine Side,CO,Jefferson,GAMES,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,2.0,2.0,2.0,10,2011,Gamesa,ukn,8.4,3,295,08-020947
57017,DOE National Renewable Energy Laboratory,57693,DOE Golden NWTC Turbine Side,CO,Jefferson,GEDOE,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,GE,ukn,8.4,3,262,08-020237
57017,DOE National Renewable Energy Laboratory,57693,DOE Golden NWTC Turbine Side,CO,Jefferson,SIEM,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,2.3,2.3,2.3,1,2010,Siemens,ukn,8.4,3,262,08-020231
57024,"Vasco Winds, LLC",57700,Vasco Winds,CA,Contra Costa,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,78.2,78.2,78.2,12,2011,Siemens,2.3,13.3,1,262,06-022038
57026,"NextEra Energy Montezuma Wind II, LLC",57701,Montezuma Wind II,CA,Solano,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,78.2,78.2,78.2,1,2012,Siemens,Siemens 2.3,19,2,262.5,06-020306
57041,Idaho Winds LLC,57749,Sawtooth Wind Project,ID,Elmore,ST,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.4,22.4,22.4,10,2011,GE,XLE ESS 1.6 MW,28,3,262.5,16-021372
57042,Gordon Butte Wind LLC,57748,Gordon Butte Wind LLC,MT,Meagher,GBW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.6,9.6,9.6,1,2012,GE,1.5Sle,21,1,262,30-020402
57046,University of Minnestoa Morris Campus,57732,UMM Wind Turbine,MN,Stevens,UMM1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,0.6,0.9,6,2011,Vestas,V82,18,2,265,27-021076
57050,TPW Petersburg LLC,57755,TPW Petersburg,NE,Boone,PETE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.5,40.5,40.5,11,2011,GE,GE 1.5 XLE,19,2,262,31-020598
57053,Laurel Wind Energy LLC,57744,Laurel Hill Wind,PA,Lycoming,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,69.0,69.0,69.0,9,2012,Siemens,2.3-108,6,2,272,42-024806
57054,Suzlon Project VIII LLC,57741,Suzlon Project VIII LLC,TX,Hartley,SP95,OA,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,10,2011,Suzlon,S95,18.9,2,295,48-025973
57054,Suzlon Project VIII LLC,57741,Suzlon Project VIII LLC,TX,Hartley,SP97,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,10,2011,Suzlon,S97,16.8,2,295,48-025974
57063,"Los Vientos Wind 1A, LLC",57751,Los Vientos Wind 1A,TX,Cameron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,12,2012,Siemens,2.3-108,6,2,272,48-027046
57064,"Los Vientos Wind 1B, LLC",57752,Los Vientos Wind 1B,TX,Cameron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201.6,201.6,201.6,12,2012,Mitsubishi,MWT102,7,2,272,unknown
57066,Coastal Community Action Program,57756,Coastal Energy Project,WA,Grays Harbor,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.0,6.0,6.0,6,2010,GE,1.5 ESS,12,2,265,53-020813
57068,Power County Wind Park South LLC,57760,Power County Wind Park South,ID,Power,PCWPS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,12,2011,Nordex,N100,17.2,2,262,2011-WTW-4498
57069,Power County Wind Park North LLC,57761,Power County Wind Park North,ID,Power,PCWPN,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,12,2011,Nordex,N100,17.2,2,262,16-021407
57075,Ridgeline Energy LLC,57766,Rockland Wind Farm,ID,Power,RLWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.2,79.2,79.2,12,2011,Vestas,V100,15.4,3,262.5,16-021443
57075,Ridgeline Energy LLC,58106,Meadow Creek Project Company,ID,Bonneville,MCPC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,119.7,115.8,115.8,12,2012,Suzlon,S97,17.9,3,295.3,16-021601
57077,Adams Electric Cooperative,57767,Brown County Wind Turbine,IL,Brown,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.5,1.5,1.5,9,2011,VENSYS,VENSYS 77,16.5,2,281,17-021816
57122,Lime Wind LLC,57803,Lime Wind,OR,Baker,T1-6,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.0,3.0,3.0,12,2011,Nordtank,NTK 500/14,16.3,2,120,
57127,GL Wind LLC,57813,GL Wind,MN,Winona,TURB1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.4,2.4,12,2011,Clipper,C96,15,2,262,27-021658
57127,GL Wind LLC,57813,GL Wind,MN,Winona,TURB2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.4,2.4,12,2011,Clipper,C96,15,2,262,27-021683
57138,University of Minnesota WCROC,57823,WCROC Wind Farm,MN,Stevens,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.7,0.4,0.7,3,2005,Vestas,V82,18,2,235,27-002446
57149,Rippey Wind Energy LLC,57830,Rippey Wind Farm,IA,Greene,NORD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.0,50.0,50.0,8,2012,Nordex,N100,19,3,328,19-022362
57150,Bethel Wind Energy LLC,57832,Hawkeye Wind Farm,IA,Bremer,NORD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,36.0,36.0,36.0,10,2012,Nordex,N100,19,3,328,19-022355
57157,Wolf Wind Project,56586,Sunset Breeze LLC,MN,Nobles,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,17.9,2,241.1,27-020523
57157,Wolf Wind Project,56587,Minnesota Breeze LLC,MN,Nobles,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,17.9,2,241.1,27-020525
57157,Wolf Wind Project,56588,G Flow Wind LLC,MN,Nobles,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,17.9,2,241.1,27-002800
57157,Wolf Wind Project,56589,Wolf Wind Enterprises LLC,MN,Nobles,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,17.9,2,241.1,27-020525
57157,Wolf Wind Project,56590,Green Acres Breeze LLC,MN,Nobles,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,17.9,2,241.1,27-020524
57158,Ewington Wind Project,56624,BC Energy LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.0,4.0,4.0,1,2008,Suzlon,S-88,17.8,2,259.2,27-002837
57158,Ewington Wind Project,56625,KC Energy LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.0,4.0,4.0,1,2008,Suzlon,S-88,17.8,2,259.2,27-020052
57158,Ewington Wind Project,56626,K&D Energy LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.0,4.0,4.0,1,2008,Suzlon,S-88,17.8,2,259.2,27-020063
57158,Ewington Wind Project,56627,KSS Turbines LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.0,4.0,4.0,1,2008,Suzlon,S-88,17.8,2,259.2,27-002838
57170,"EDF Renewable Asset Holdings, Inc.",10815,Difwind Farms Ltd VII,CA,Alameda,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,24.0,21.0,21.0,1,1987,Nordtank,120 kW, , ,106.6,
57170,"EDF Renewable Asset Holdings, Inc.",54453,EDF Renewable Windfarm V Inc,CA,Solano,GEN2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,16.2,16.2,16.2,1,1990,GE,1.5 SLE,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",54686,Difwind Farms Ltd VI,CA,Kern,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,27.1,25.3,25.3,1,1987,Micon,108, , ,131.2,
57170,"EDF Renewable Asset Holdings, Inc.",54687,Difwind Farms Ltd VIII,CA,Kern,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,15.0,15.0,15.0,1,1987,Nordtank,150, , ,131.2,
57170,"EDF Renewable Asset Holdings, Inc.",55980,Champepaden Wind Power,MN,Murray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,12,2001,Vestas,V47,33.5,1,213.3,
57170,"EDF Renewable Asset Holdings, Inc.",55981,Moulton Wind Power,MN,Murray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,12,2001,Vestas,V47,22.4,2,213.3,
57170,"EDF Renewable Asset Holdings, Inc.",56142,"Chanarambie Power Partners, LLC",MN,Murray,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,85.5,85.5,85.5,12,2003,GE,1.5,19,2,262.5,20-04305
57170,"EDF Renewable Asset Holdings, Inc.",56153,Viking Wind Partners,MN,Murray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,12.0,12.0,12.0,12,2003,GE,1.5,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",56302,Oasis Wind,CA,Kern,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60.0,60.0,60.0,12,2004,Mitsubishi,MWT1000,19,2,196.9,
57170,"EDF Renewable Asset Holdings, Inc.",56447,Hawi  Wind Farm,HI,Hawaii,V-47,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.6,10.6,10.6,5,2006,Vestas,V47,22.4,1,131.2,
57170,"EDF Renewable Asset Holdings, Inc.",56617,Fenton Wind Farm,MN,Murray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,205.5,205.5,205.5,9,2007,GE,1.5 SLE,19,2,262.5,20-14124
57170,"EDF Renewable Asset Holdings, Inc.",56874,Shiloh Wind Project 2 LLC,CA,Solano,TBD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,1,2009,Siemens,MM92,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",56876,Wapsipinicon Wind Project,MN,Mower,TBD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.5,100.5,100.5,2,2009,GE,1.5 SLE,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",56878,Hoosier Wind Project LLC,IN,Benton,TBD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,106.0,106.0,106.0,11,2009,Senvion,MM92,19,2,257.5,
57170,"EDF Renewable Asset Holdings, Inc.",57268,Chestnut Flats Wind Farm,PA,BLAIR,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,38.0,38.0,38.0,12,2011,Gamesa,G87/G90,19,2,328.1,
57170,"EDF Renewable Asset Holdings, Inc.",57374,Lakefield Wind Project LLC,MN,Jackson,LAKE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,205.5,205.5,205.5,10,2011,GE,1.5,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",57586,Shiloh III Wind Project LLC,CA,Solano,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.5,102.5,100.0,12,2011,Siemens,MM92,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",57725,Shiloh IV Wind Project LLC,CA,Solano,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,101.3,101.3,101.3,12,2012,Siemens,MM 92,19,2,257.5,
57170,"EDF Renewable Asset Holdings, Inc.",57757,Pacific Wind LLC,CA,Kern,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.7,140.0,140.0,8,2012,Siemens,MM92,19,2,257.5,
57170,"EDF Renewable Asset Holdings, Inc.",57973,Spinning Spur Wind LLC,TX,Oldham,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,161.0,161.0,161.0,11,2012,Siemens,2.3,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",57974,Bobcat Bluff Wind Project LLC,TX,Archer,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,12,2012,GE,1.5 SLE,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",57975,Spearville 3 LLC,KS,Ford,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,108.0,108.0,108.0,10,2012,GE,1.6,19,2,262.5,20-13079
57170,"EDF Renewable Asset Holdings, Inc.",58773,TX Hereford Wind,TX,Deaf Smith,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,12,2014,GE,1.85,19,2,262.5,
57170,"EDF Renewable Asset Holdings, Inc.",58774,Spinning Spur Wind II,TX,Oldham,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,161.0,161.0,161.0,7,2014,GE,1.85,19,2,262.5,
57171,Franklin County Wind LLC,57844,Franklin County Wind Farm,IA,Franklin,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.0,99.0,99.0,12,2012,Vestas,V82,17.7,2,262,2011-WTE-6355-OE
57191,Caney River Wind Project,57858,Caney River Wind Project,KS,Elk,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,11,2011,Vestas,V90,23,2,344,?
57202,E&E Enterprises LLC,56215,Allendorf,IA,Osceola,A1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.2,1.4,1.4,10,1998,NEG-Micon,M1500/600,18,1,165,
57215,Regents of the University of Minnesota,57880,Eolos Wind Energy Research Field Station,MN,Dakota,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2011,Clipper,C96,19,2,262.5,27-026264
57256,Harvest II Windfarm LLC,57888,Harvest II Windfarm,MI,Huron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,59.4,59.4,59.4,11,2012,Vestas,V-100,16.4,3,311.7,26-024390
57257,Wildcat Wind LLC,57887,Wildcat Wind,NM,Lea,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,27.3,27.3,27.3,7,2012,Suzlon,S-97,18.2,3,295.3,35-021404
57333,Musselshell Wind Project LLC,57963,Musselshell Wind Project,MT,Wheatland,MS01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,2.3,3.8,12,2012,Goldwind,GW87/1500,22,3,246,30-020580
57337,Aegis Renewables LLC,57427,Ryegrass Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,Siemens,SWT 2.3 101,13.4,2,262,16-021550
57337,Aegis Renewables LLC,57428,Hammett Hill Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,Siemens,SWT 2.3 101,13.4,2,262,16-021560
57337,Aegis Renewables LLC,57429,Mainline Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,Siemens,SWT 2.3 101,13.4,2,262,16-021497
57337,Aegis Renewables LLC,57430,Desert Meadow Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,Siemens,SWT 2.3 101,13.4,2,262,16-021532
57337,Aegis Renewables LLC,57431,Cold Springs Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,Siemens,SWT 2.3 101,13.4,2,262,   2012-WTW-7187-OE
57337,Aegis Renewables LLC,57444,Two Ponds Windfarm,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,23.0,23.0,23.0,12,2012,Siemens,STW 2.3 101,13.4,2,262,16-021513
57338,Musselshell Wind Project Two LLC,57965,Musselshell Wind Project Two LLC,MT,Wheatland,MS02,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,2.3,3.8,12,2012,Goldwind,GW87/1500,22,3,246,30-020607
57340,Cashton Greens Wind Farm LLC,57968,Cashton Greens Wind Farm,WI,Monroe,CGWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5.0,4.8,4.8,5,2012,Clipper,C96,15,2,328,55-020924
57355,Stephens Ranch Wind Energy LLC,57983,Stephens Ranch Wind Energy LLC,TX,Borden,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,211.0,211.0,211.0,12,2014,GE,1.79-100,17.9,2,262.5,48-032019
57363,Canadian Hills Wind LLC,57987,Canadian Hills Wind,OK,Canadian,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,298.5,298.5,298.5,12,2012,REpower,MM92,19,3,273,40-025707
57370,NaturEner Rim Rock Energy LLC,57995,NaturEner Rim Rock Energy,MT,Toole,RR,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,189.0,184.6,184.6,12,2012,Acciona,AW 1.5,18,2,264,30-020488
57372,Auwahi Wind Energy LLC,57996,Auwahi Wind Energy,HI,Maui,AWET,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,24.0,24.0,24.0,12,2012,Siemens,SWT-3.0-101,24.6,1,261,2011-WTW-6000-OE
57378,Granite Reliable Power,58004,Granite Reliable Power,NH,Coos,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.0,99.0,99.0,2,2012,Vestas,V90,19.5,2,266.7,33-022373
57395,Shooting Star Wind Project LLC,58018,Shooting Star Wind Project LLC,KS,Kiowa,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,104.0,104.0,104.0,9,2012,GE,1.6-82.5,20.4,2,262.5,20-021772
57396,High Mesa Energy LLC,58019,High Mesa Energy LLC,ID,Twin Falls,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.0,40.0,40.0,12,2012,Suzlon,S-97,14.7,3,295.3,16-021589
57397,Beebe Renewable Energy LLC,58020,Beebe Renewable Energy LLC,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,81.6,81.6,81.6,12,2012,Nordex,N117,14.9,3,298.6,26-021115
57398,Whitetail Wind Energy LLC,58021,Whitetail Wind Energy LLC,TX,Webb,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,92.0,92.0,92.0,12,2012,GE,1.6-82.5,17.5,2,262.5,48-031262
57401,Mt Wachusett Community College,58025,Mt Wachusett Community College,MA,Worcester,WTG1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,3,2011,Vestas,V82,12.3,3,262,25-021978
57401,Mt Wachusett Community College,58025,Mt Wachusett Community College,MA,Worcester,WTG2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,3,2011,Vestas,V82,12.3,3,262,25-021982
57402,Spruce Mountain Wind LLC,58026,Spruce Mountain WInd,ME,Oxford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,12,2011,Gamesa,G90,19,1,256,23-021759
57409,Buffalo Center Wind LLC,58038,Buffalo Center Wind LLC,IA,Mitchell,BCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,Goldwind,1.5 mw,16,2,275,19-022308
57412,Chisholm View Wind Project,58041,Chisholm View Wind Project,OK,Garfield,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,235.2,235.2,235.2,12,2012,GE,1.68,24,2,328,
57416,Anchor Wind LLC,58044,Pioneer Grove Wind Farm,IA,Cedar,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.0,4.5,4.5,12,2012,Acciona,AW3000,4.5,2,328,19-022574
57417,Zephyr Wind LLC,58045,Community Wind South,MN,Nobles,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30.0,30.0,30.0,12,2012,REpower,MM92,20,2,328,27-021681
57421,BayWa r.e Wind LLC,58048,BayWa r.e Mozart LLC,TX,Kent,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30.0,30.0,30.0,12,2012,Nordex,N100,19,2,262,2012-WTW-7642-OE
57421,BayWa r.e Wind LLC,58233,Wagner Wind LLC,CA,Riverside,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.0,6.0,6.0,12,2012,Vestas,V90,22.3,1,262,06-023364
57421,BayWa r.e Wind LLC,58464,Broadview Energy Prime LLC,NM,Curry,0001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,Vestas,V82,19,1,262,35-022529
57421,BayWa r.e Wind LLC,58465,Broadview Energy Prime 2 LLC,NM,Curry,0002,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,Vestas,V82,19,1,262,35-022535
57421,BayWa r.e Wind LLC,58939,Anderson Wind I,NM,Chaves,AND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,Vestas,V82,19,2,262,2014-WTW-658-OE
57421,BayWa r.e Wind LLC,58940,Anderson Wind II,NM,Chaves,AND2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,12,2014,Vestas,V100,19,2,262,2014-WTW-661-OE
